epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,expected_cost,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,1.6737250089645386,0.035917844623327255,0.02011711709201336,0.013834546320140362,0.0017214512918144464,0.02534143440425396,5.068286880850792e-06,1.3989207744598389,0.2756083905696869,,,,,,,,,,,,,,
2,1.6251720190048218,0.0346626378595829,0.020151592791080475,0.014285888522863388,0.001623469521291554,0.02511974424123764,1.0092235729098321e-05,1.3785191774368286,0.2755449414253235,,,,,,,,,,,,,,
3,1.584532380104065,0.0339827723801136,0.023278454318642616,0.016093362122774124,0.001569382380694151,0.0221070758998394,1.4513650909066201e-05,1.3501156568527222,0.2746548354625702,,,,,,,,,,,,,,
4,1.546173095703125,0.031007161363959312,0.02786739356815815,0.01910994201898575,0.0016254581278190017,0.020977897569537163,1.8709230422973633e-05,1.3244556188583374,0.2742074131965637,,,,,,,,,,,,,,
5,1.5115628242492676,0.027550771832466125,0.03542807325720787,0.024759391322731972,0.0013802532339468598,0.020128216594457626,2.2734873741865158e-05,1.2930123805999756,0.2726950943470001,,,,,,,,,,,,,,
6,1.4820911884307861,0.023765120655298233,0.045958202332258224,0.03361799195408821,0.0013597962679341435,0.01789882406592369,2.6314638555049897e-05,1.2622336149215698,0.27061232924461365,,,,,,,,,,,,,,
7,1.4570823907852173,0.02175101451575756,0.05618511885404587,0.04563707485795021,0.0014039627276360989,0.014247051440179348,2.9164048843085766e-05,1.2354928255081177,0.26901644468307495,,,,,,,,,,,,,,
8,1.4381728172302246,0.013601385056972504,0.07168842852115631,0.05841178819537163,0.00117965554818511,0.011766164563596249,3.151728175580502e-05,1.2031071186065674,0.2661726176738739,,,,,,,,,,,,,,
9,1.4224333763122559,0.0029095865320414305,0.08630338311195374,0.07345704734325409,0.001080490997992456,0.007461353205144405,3.30095523968339e-05,1.1720688343048096,0.26370567083358765,,,,,,,,,,,,,,
10,1.412460446357727,-0.0075880251824855804,0.10343655198812485,0.09012334793806076,0.0009566362714394927,0.0052018966525793076,3.404993172734976e-05,1.1412044763565063,0.26064932346343994,,,,,,,,,,,,,,
11,1.4077928066253662,-0.026105325669050217,0.12024720758199692,0.10988319665193558,0.0009999277535825968,0.003615529742091894,3.477303767576814e-05,1.1098408699035645,0.25803232192993164,,,,,,,,,,,,,,
12,1.40457284450531,-0.042502447962760925,0.13380607962608337,0.12439942359924316,0.0009637570474296808,0.0026625096797943115,3.5305539611727e-05,1.0793308019638062,0.255034476518631,,,,,,,,,,,,,,
13,1.4026087522506714,-0.05534271523356438,0.1435176581144333,0.13514769077301025,0.0008944864966906607,0.0018429744523018599,3.567413450218737e-05,1.0488314628601074,0.2518922984600067,,,,,,,,,,,,,,
14,1.4005215167999268,-0.0739092230796814,0.15023192763328552,0.14453363418579102,0.0009882155572995543,0.0013400510651990771,3.594214471522719e-05,1.0177931785583496,0.24847151339054108,,,,,,,,,,,,,,
15,1.3958185911178589,-0.08829229325056076,0.1494889259338379,0.14809343218803406,0.0008749294211156666,0.00124550040345639,3.619124479591847e-05,0.9815237522125244,0.24498581886291504,,,,,,,,,,,,,,
16,1.3906744718551636,-0.10306725651025772,0.14725029468536377,0.15035179257392883,0.0008708087843842804,0.0010183402337133884,3.6394912842661145e-05,0.9505059719085693,0.24108146131038666,,,,,,,,,,,,,,
17,1.3834254741668701,-0.11621231585741043,0.13766174018383026,0.1423088014125824,0.0008669505477882922,0.0008228871156461537,3.6559490265790374e-05,0.9146761894226074,0.23618510365486145,,,,,,,,,,,,,,
18,1.3756194114685059,-0.13215816020965576,0.13123397529125214,0.13835899531841278,0.0008359583443962038,0.0010954655008390546,3.677858336595819e-05,0.8804172873497009,0.2316684126853943,,,,,,,,,,,,,,
19,1.367655873298645,-0.14471107721328735,0.12095775455236435,0.12586596608161926,0.0008501240517944098,0.0009323174017481506,3.6965046846307814e-05,0.8463220000267029,0.22679266333580017,,,,,,,,,,,,,,
20,1.3644360303878784,-0.1520094871520996,0.1152491346001625,0.12219332158565521,0.0008384704706259072,0.0009959919843822718,3.7164245243184266e-05,0.8118541240692139,0.22234757244586945,,,,,,,,,,,,,,
