epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_immediate_cost,expected_cost_to_go,cost_budget,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,4.159098148345947,0.10143812745809555,0.032862339168787,0.02921576425433159,0.867462158203125,3.237417221069336,3.221698760986328,0.8817191123962402,0.06280835717916489,0.005,0.00017534382247924804,2.452817678451538,0.3554686903953552,,,,,,,,,,,,,,
2,4.088057994842529,0.10964630544185638,0.03312678262591362,0.029375392943620682,0.8409698605537415,3.192129135131836,3.1770427227020264,0.8809868693351746,0.08199305832386017,0.005,0.000350541196346283,2.440500497817993,0.35552334785461426,,,,,,,,,,,,,,
3,4.015443325042725,0.11850368976593018,0.035433314740657806,0.031838610768318176,0.8097506761550903,3.1458773612976074,3.1309635639190674,0.8798103332519531,0.10497884452342987,0.005,0.0005255032629966736,2.422231674194336,0.35554182529449463,,,,,,,,,,,,,,
4,3.944540500640869,0.1292235404253006,0.039125923067331314,0.03625451400876045,0.7738770246505737,3.104419469833374,3.086146831512451,0.8784260153770447,0.13146407902240753,0.005,0.0007001884660720825,2.4035391807556152,0.35552269220352173,,,,,,,,,,,,,,
5,3.8707714080810547,0.13967490196228027,0.04439480975270271,0.04264732450246811,0.7347995638847351,3.0582473278045654,3.03961181640625,0.8767279386520386,0.16197097301483154,0.005,0.0008745340538024903,2.3835816383361816,0.3557054102420807,,,,,,,,,,,,,,
6,3.794282913208008,0.14956307411193848,0.05153302848339081,0.05178045853972435,0.6918941140174866,3.011730194091797,2.9864203929901123,0.8747841119766235,0.1964264065027237,0.005,0.001048490876197815,2.361783027648926,0.35565945506095886,,,,,,,,,,,,,,
7,3.7226083278656006,0.15782134234905243,0.059714071452617645,0.06288265436887741,0.647850513458252,2.968174457550049,2.936147689819336,0.8729407787322998,0.235075443983078,0.005,0.001222079031944275,2.340134859085083,0.3557650148868561,,,,,,,,,,,,,,
8,3.646064519882202,0.1651940941810608,0.07005034387111664,0.07701202481985092,0.5986358523368835,2.9208648204803467,2.8798677921295166,0.8705328106880188,0.2795000374317169,0.005,0.0013951855940818787,2.3162710666656494,0.35583892464637756,,,,,,,,,,,,,,
9,3.5702009201049805,0.17124558985233307,0.08169461041688919,0.09367317706346512,0.5481014251708984,2.8701202869415283,2.823343276977539,0.8682666420936584,0.32911309599876404,0.005,0.0015678389225006104,2.291511297225952,0.35582658648490906,,,,,,,,,,,,,,
10,3.493927478790283,0.17096038162708282,0.09427578002214432,0.11295472085475922,0.49530094861984253,2.8186545372009277,2.7641379833221436,0.8653905987739563,0.3813633620738983,0.005,0.0017399170422554018,2.2629642486572266,0.35579225420951843,0.7794474959373474,0.7794474959373474,0.2205525040626526,9.51073932647705,0.74577836386475,0.23303864896297455,13.512567520141602,-0.0,7.554605007171631,0.7756864428520203,0.8522107166254462,0.775686502456665,3.203821897506714,2.5167839527130127
11,3.422187328338623,0.16822665929794312,0.1070467010140419,0.13276153802871704,0.44366616010665894,2.7678604125976562,2.7095654010772705,0.8627833724021912,0.4391230344772339,0.005,0.00191147371673584,2.239377498626709,0.3559074103832245,,,,,,,,,,,,,,
12,3.3550195693969727,0.1598568707704544,0.12069865316152573,0.15366126596927643,0.3935346305370331,2.717862606048584,2.6563873291015625,0.8595548272132874,0.5022502541542053,0.005,0.0020823846821784973,2.2106618881225586,0.3561175465583801,,,,,,,,,,,,,,
13,3.2900803089141846,0.14626115560531616,0.13283771276474,0.17432072758674622,0.34550079703330994,2.6701762676239014,2.604665756225586,0.8560799956321716,0.5689401030540466,0.005,0.0022526006813049317,2.1789772510528564,0.35607266426086426,,,,,,,,,,,,,,
14,3.230762004852295,0.1257651001214981,0.14626367390155792,0.1930832415819168,0.3017256557941437,2.6224100589752197,2.556968927383423,0.8522008061408997,0.6321758031845093,0.005,0.0024220408425331117,2.1482362747192383,0.3562362492084503,,,,,,,,,,,,,,
15,3.1750781536102295,0.1005084291100502,0.15618129074573517,0.20901751518249512,0.263976126909256,2.576910972595215,2.5148956775665283,0.8482890129089355,0.6934546232223511,0.005,0.002590698645114899,2.1163952350616455,0.35639265179634094,,,,,,,,,,,,,,
16,3.1280596256256104,0.06952618807554245,0.1648780107498169,0.2211633026599884,0.23285730183124542,2.539210796356201,2.479111433029175,0.8437557816505432,0.7574837803840637,0.005,0.0027584498014450076,2.081432342529297,0.35638952255249023,,,,,,,,,,,,,,
17,3.0821621417999268,0.033846933394670486,0.17133037745952606,0.22755905985832214,0.20663350820541382,2.5031044483184814,2.450173854827881,0.8388198614120483,0.8119313716888428,0.005,0.0029252137737274175,2.0458548069000244,0.3565835654735565,,,,,,,,,,,,,,
18,3.046219825744629,-0.0029269757214933634,0.17439937591552734,0.22903309762477875,0.18753176927566528,2.4796226024627686,2.4308881759643555,0.8331701159477234,0.856602668762207,0.005,0.003090847796916962,2.0063297748565674,0.35666191577911377,,,,,,,,,,,,,,
19,3.016231060028076,-0.04077881947159767,0.1788693368434906,0.22961480915546417,0.1737416684627533,2.456066131591797,2.411944627761841,0.8272311091423035,0.8936773538589478,0.005,0.0032552940187454225,1.9670065641403198,0.35656699538230896,,,,,,,,,,,,,,
20,2.9864249229431152,-0.0780734121799469,0.17932088673114777,0.2227274775505066,0.16270077228546143,2.4377336502075195,2.405618190765381,0.8206565380096436,0.915771484375,0.005,0.003418425326347351,1.925826907157898,0.35643741488456726,0.7835614085197449,0.7835614085197449,0.21643859148025513,9.425326347351074,0.6058040481137076,0.5449259877204895,7.743562698364258,-0.0,5.092395782470703,0.7763270139694214,0.8051166842045513,0.7763270139694214,3.1230385303497314,2.024073600769043
21,2.958613395690918,-0.11246800422668457,0.1795017421245575,0.21514883637428284,0.15246251225471497,2.422995090484619,2.400005340576172,0.813689649105072,0.9271127581596375,0.005,0.0035801632561683655,1.8841050863265991,0.35620853304862976,,,,,,,,,,,,,,
22,2.932668924331665,-0.1433732509613037,0.17825999855995178,0.20501680672168732,0.14222277700901031,2.411773204803467,2.4025657176971436,0.8062902688980103,0.9259864687919617,0.005,0.0037404213099479677,1.8443968296051025,0.35616469383239746,,,,,,,,,,,,,,
23,2.9159765243530273,-0.17217174172401428,0.17792701721191406,0.19553430378437042,0.1377503126859665,2.402559280395508,2.406970500946045,0.7978597283363342,0.9230579137802124,0.005,0.0038989932556152346,1.79860520362854,0.355645090341568,,,,,,,,,,,,,,
24,2.8885297775268555,-0.1974412351846695,0.1757154017686844,0.184390127658844,0.1248045563697815,2.394017219543457,2.413222551345825,0.788332462310791,0.9076685309410095,0.005,0.004055659748077393,1.7510368824005127,0.3549354374408722,,,,,,,,,,,,,,
25,2.873016834259033,-0.21757949888706207,0.1745133250951767,0.17462962865829468,0.11991151422262192,2.386772394180298,2.421152353286743,0.778754711151123,0.8860995173454285,0.005,0.004210410690307618,1.7064629793167114,0.3541657626628876,,,,,,,,,,,,,,
26,2.856980800628662,-0.23864075541496277,0.17214004695415497,0.16620829701423645,0.11372153460979462,2.381256341934204,2.428565740585327,0.7682123184204102,0.8646621704101562,0.005,0.0043630531539917,1.6592721939086914,0.35303303599357605,,,,,,,,,,,,,,
27,2.8384737968444824,-0.2587910294532776,0.1712176352739334,0.15894684195518494,0.1074170246720314,2.3692476749420166,2.432537078857422,0.7574007511138916,0.8388712406158447,0.005,0.004513533304214478,1.616314172744751,0.35251182317733765,,,,,,,,,,,,,,
28,2.8199973106384277,-0.2785458564758301,0.16892337799072266,0.151611790060997,0.10055596381425858,2.3626105785369873,2.435201644897461,0.7451586127281189,0.8117890357971191,0.005,0.004661565026760102,1.5683938264846802,0.35096508264541626,,,,,,,,,,,,,,
29,2.8027312755584717,-0.30258479714393616,0.17112518846988678,0.1479072868824005,0.09894503653049469,2.3420403003692627,2.427467107772827,0.7321518063545227,0.7854564785957336,0.005,0.004806995388031007,1.5231106281280518,0.34925055503845215,,,,,,,,,,,,,,
30,2.7889158725738525,-0.3259946405887604,0.17068152129650116,0.14428044855594635,0.09586847573518753,2.3323636054992676,2.423807144165039,0.7204176783561707,0.7674810290336609,0.005,0.0049500789237022415,1.4856181144714355,0.347951740026474,0.778175950050354,0.778175950050354,0.221824049949646,9.232367515563965,0.7106826691364251,0.6225734949111938,6.478233337402344,-0.0,4.698973655700684,0.7778285145759583,0.7041672699626152,0.7778285145759583,2.680680274963379,1.313653826713562
31,2.775942325592041,-0.3587861955165863,0.17196863889694214,0.1424766480922699,0.09291348606348038,2.320558547973633,2.4166088104248047,0.7066202163696289,0.7489228248596191,0.005,0.0050904029669761675,1.4433400630950928,0.3458954393863678,,,,,,,,,,,,,,
32,2.7593445777893066,-0.39011523127555847,0.17400749027729034,0.1428994983434677,0.0922764465212822,2.3018674850463867,2.3984549045562744,0.6933861374855042,0.7309550642967224,0.005,0.005228080194473269,1.4064100980758667,0.3444698452949524,,,,,,,,,,,,,,
33,2.7455575466156006,-0.4324777126312256,0.17755262553691864,0.14540691673755646,0.09104548394680023,2.283296585083008,2.379808187484741,0.6776929497718811,0.715406596660614,0.005,0.005362618784427645,1.3706567287445068,0.34153375029563904,,,,,,,,,,,,,,
34,2.7329559326171875,-0.46972259879112244,0.1798553615808487,0.1478453129529953,0.09058351814746857,2.268178939819336,2.3611645698547363,0.6654852032661438,0.7047310471534729,0.005,0.005494715825080873,1.3418426513671875,0.3396141827106476,,,,,,,,,,,,,,
