epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_immediate_cost,expected_cost_to_go,expected_support_cost,expected_smoothness_cost,expected_uncertainty_cost,exact_soft_inadmissibility_rate,support_cost_for_lambda,smooth_cost_for_lambda,uncertainty_cost_for_lambda,cost_budget,support_budget,smooth_budget,uncertainty_budget,lagrange,lambda_inad,lambda_support,lambda_smooth,lambda_uncertainty,expert_kl,uses_action_mask,use_certified_nudging,barrier_weight,support_weight,rho_cost,rho_reward,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,4.1535115242004395,0.9347970485687256,0.031183911487460136,0.03012484684586525,0.8826008439064026,3.185919761657715,3.233283758163452,2.2081530914874747e-07,0.07699757069349289,0.8814761638641357,0.1128954216837883,0.12835507094860077,2.2081530914874747e-07,0.8814761638641357,0.1128954216837883,0.12835507094860077,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0032204948365688324,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
2,4.098090171813965,0.8933206796646118,0.031921304762363434,0.03133200481534004,0.8674123883247375,3.14528751373291,3.1895620822906494,2.0661192934312567e-07,0.0942273661494255,0.8779412508010864,0.11247033625841141,0.13287457823753357,2.0661192934312567e-07,0.8779412508010864,0.11247033625841141,0.13287457823753357,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.003836399642750621,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
3,4.0405964851379395,0.8535913228988647,0.03368383273482323,0.03367139771580696,0.8490922451019287,3.1023330688476562,3.1459646224975586,1.9283136509784526e-07,0.11484874784946442,0.8760772347450256,0.11232015490531921,0.14272929728031158,1.9283136509784526e-07,0.8760772347450256,0.11232015490531921,0.14272929728031158,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.004475385881960392,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
4,3.9804210662841797,0.8115848898887634,0.03775225579738617,0.03809752315282822,0.8260172009468079,3.057263135910034,3.0998449325561523,1.8037366089629359e-07,0.1363534927368164,0.8736881613731384,0.11200962960720062,0.1507396101951599,1.8037366089629359e-07,0.8736881613731384,0.11200962960720062,0.1507396101951599,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.005949045997112989,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
5,3.919647216796875,0.7660057544708252,0.04332016408443451,0.04404393583536148,0.8001506924629211,3.0101406574249268,3.054124116897583,1.677829288837529e-07,0.16325603425502777,0.8713070750236511,0.11164717376232147,0.1616625189781189,1.677829288837529e-07,0.8713070750236511,0.11164717376232147,0.1616625189781189,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.007744940929114819,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
6,3.8524985313415527,0.7157123684883118,0.051206786185503006,0.05169862508773804,0.7680929899215698,2.9599220752716064,3.003077983856201,1.5489980853544694e-07,0.19678492844104767,0.8689455389976501,0.11134073883295059,0.17508332431316376,1.5489980853544694e-07,0.8689455389976501,0.11134073883295059,0.17508332431316376,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.010174241848289967,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
7,3.782447576522827,0.662204384803772,0.06154044717550278,0.061689045280218124,0.7312395572662354,2.902376413345337,2.953580379486084,1.4374352019785874e-07,0.23363476991653442,0.8667920827865601,0.11101152002811432,0.1891295164823532,1.4374352019785874e-07,0.8667920827865601,0.11101152002811432,0.1891295164823532,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.01318136602640152,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
8,3.709880828857422,0.6005152463912964,0.07550811767578125,0.07453756779432297,0.6890375018119812,2.8446943759918213,2.8969008922576904,1.3224332917616266e-07,0.2773035764694214,0.8645737171173096,0.11040220409631729,0.20327334105968475,1.3224332917616266e-07,0.8645737171173096,0.11040220409631729,0.20327334105968475,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.016996880993247032,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
9,3.6319167613983154,0.5340369939804077,0.09176740050315857,0.08936744183301926,0.6399880647659302,2.7826027870178223,2.838984727859497,1.2174363916983566e-07,0.32681068778038025,0.8624814748764038,0.11003749817609787,0.21953386068344116,1.2174363916983566e-07,0.8624814748764038,0.11003749817609787,0.21953386068344116,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.021255409345030785,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10,3.5543875694274902,0.4647051692008972,0.11118184030056,0.10689990967512131,0.5875518321990967,2.7169175148010254,2.780590534210205,1.121134900472498e-07,0.38022202253341675,0.861113429069519,0.10977842658758163,0.2338191568851471,1.1279329897096928e-07,0.8596088290214539,0.10946036875247955,0.228816956281662,0.0001,0.25,1.0,0.25,0.0,0.0,0.0006096088290214539,0.0,0.0,0.02570725791156292,False,True,0.0,1.0,1.0,1.0,0.7707438468933105,0.7707438468933105,0.22925615310668945,8.908512115478516,0.0,0.8443686962127686,4.116382122039795,-0.0,1.1413519382476807,0.7768473625183105,1.1160294854637852e-07,0.7768473625183105,0.48503732681274414,0.015999827533960342
