epoch,loss,kl_loss,entropy,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,2.7944135665893555,2.7944135665893555,3.2134478092193604,,,,,,,,,,,,,,
2,2.7091078758239746,2.7091078758239746,3.212526798248291,,,,,,,,,,,,,,
3,2.622269630432129,2.622269630432129,3.2103209495544434,,,,,,,,,,,,,,
4,2.5325889587402344,2.5325889587402344,3.2062594890594482,,,,,,,,,,,,,,
5,2.445697546005249,2.445697546005249,3.201638698577881,,,,,,,,,,,,,,
6,2.355283260345459,2.355283260345459,3.193420886993408,,,,,,,,,,,,,,
7,2.251161575317383,2.251161575317383,3.1781551837921143,,,,,,,,,,,,,,
8,2.1563189029693604,2.1563189029693604,3.1618149280548096,,,,,,,,,,,,,,
9,2.048488140106201,2.048488140106201,3.134551763534546,,,,,,,,,,,,,,
10,1.9367554187774658,1.9367554187774658,3.1001529693603516,,,,,,,,,,,,,,
11,1.823272705078125,1.823272705078125,3.0603506565093994,,,,,,,,,,,,,,
12,1.713577151298523,1.713577151298523,3.019294023513794,,,,,,,,,,,,,,
13,1.591011643409729,1.591011643409729,2.956240653991699,,,,,,,,,,,,,,
14,1.4716854095458984,1.4716854095458984,2.8938794136047363,,,,,,,,,,,,,,
15,1.359244465827942,1.359244465827942,2.825711727142334,,,,,,,,,,,,,,
16,1.2262403964996338,1.2262403964996338,2.7279903888702393,,,,,,,,,,,,,,
17,1.104322910308838,1.104322910308838,2.618901252746582,,,,,,,,,,,,,,
18,0.9912819266319275,0.9912819266319275,2.5105273723602295,,,,,,,,,,,,,,
19,0.88676518201828,0.88676518201828,2.383197784423828,,,,,,,,,,,,,,
20,0.7782196998596191,0.7782196998596191,2.235948324203491,,,,,,,,,,,,,,
21,0.687264621257782,0.687264621257782,2.0762128829956055,,,,,,,,,,,,,,
22,0.6023449301719666,0.6023449301719666,1.9112019538879395,,,,,,,,,,,,,,
23,0.5217898488044739,0.5217898488044739,1.740497350692749,,,,,,,,,,,,,,
24,0.4604713022708893,0.4604713022708893,1.564457893371582,,,,,,,,,,,,,,
25,0.40317443013191223,0.40317443013191223,1.3922040462493896,,,,,,,,,,,,,,
26,0.3562169671058655,0.3562169671058655,1.2289751768112183,,,,,,,,,,,,,,
27,0.31988030672073364,0.31988030672073364,1.0667710304260254,,,,,,,,,,,,,,
28,0.29725438356399536,0.29725438356399536,0.9519798159599304,,,,,,,,,,,,,,
29,0.27844735980033875,0.27844735980033875,0.8207855224609375,,,,,,,,,,,,,,
30,0.2620871365070343,0.2620871365070343,0.727476179599762,,,,,,,,,,,,,,
31,0.2478989213705063,0.2478989213705063,0.6391679048538208,,,,,,,,,,,,,,
32,0.24404875934123993,0.24404875934123993,0.5841672420501709,,,,,,,,,,,,,,
33,0.24002082645893097,0.24002082645893097,0.5086491107940674,,,,,,,,,,,,,,
34,0.2337902933359146,0.2337902933359146,0.46296176314353943,,,,,,,,,,,,,,
35,0.22674985229969025,0.22674985229969025,0.4375925362110138,,,,,,,,,,,,,,
36,0.22150254249572754,0.22150254249572754,0.40385210514068604,,,,,,,,,,,,,,
37,0.21794137358665466,0.21794137358665466,0.38042086362838745,,,,,,,,,,,,,,
38,0.21445481479167938,0.21445481479167938,0.37900280952453613,,,,,,,,,,,,,,
39,0.21036148071289062,0.21036148071289062,0.36418116092681885,,,,,,,,,,,,,,
40,0.20755021274089813,0.20755021274089813,0.3604033887386322,,,,,,,,,,,,,,
41,0.20054039359092712,0.20054039359092712,0.3528097867965698,,,,,,,,,,,,,,
42,0.19120776653289795,0.19120776653289795,0.3508172929286957,,,,,,,,,,,,,,
43,0.19333769381046295,0.19333769381046295,0.35786738991737366,,,,,,,,,,,,,,
44,0.1847500205039978,0.1847500205039978,0.3665524423122406,,,,,,,,,,,,,,
45,0.18398305773735046,0.18398305773735046,0.3717116415500641,,,,,,,,,,,,,,
46,0.17745059728622437,0.17745059728622437,0.3803665041923523,,,,,,,,,,,,,,
47,0.17770124971866608,0.17770124971866608,0.39096730947494507,,,,,,,,,,,,,,
48,0.17392674088478088,0.17392674088478088,0.402220755815506,,,,,,,,,,,,,,
49,0.16906896233558655,0.16906896233558655,0.41091254353523254,,,,,,,,,,,,,,
50,0.16517847776412964,0.16517847776412964,0.42104625701904297,,,,,,,,,,,,,,
51,0.16248273849487305,0.16248273849487305,0.4299684166908264,,,,,,,,,,,,,,
52,0.16225403547286987,0.16225403547286987,0.4459567666053772,,,,,,,,,,,,,,
53,0.15985727310180664,0.15985727310180664,0.4522280991077423,,,,,,,,,,,,,,
54,0.160227969288826,0.160227969288826,0.46742311120033264,,,,,,,,,,,,,,
55,0.15742240846157074,0.15742240846157074,0.472978413105011,,,,,,,,,,,,,,
56,0.15609712898731232,0.15609712898731232,0.4715687930583954,,,,,,,,,,,,,,
57,0.153748020529747,0.153748020529747,0.46966221928596497,,,,,,,,,,,,,,
58,0.15383519232273102,0.15383519232273102,0.48136627674102783,,,,,,,,,,,,,,
59,0.15083461999893188,0.15083461999893188,0.47868889570236206,,,,,,,,,,,,,,
60,0.15021759271621704,0.15021759271621704,0.4728811979293823,,,,,,,,,,,,,,
61,0.14483080804347992,0.14483080804347992,0.47313395142555237,,,,,,,,,,,,,,
62,0.14424048364162445,0.14424048364162445,0.46892377734184265,,,,,,,,,,,,,,
63,0.14376215636730194,0.14376215636730194,0.46402981877326965,,,,,,,,,,,,,,
64,0.14107352495193481,0.14107352495193481,0.46780237555503845,,,,,,,,,,,,,,
65,0.14039115607738495,0.14039115607738495,0.4576246738433838,,,,,,,,,,,,,,
66,0.13841795921325684,0.13841795921325684,0.4531950056552887,,,,,,,,,,,,,,
67,0.13894151151180267,0.13894151151180267,0.45923852920532227,,,,,,,,,,,,,,
68,0.13563084602355957,0.13563084602355957,0.4477771520614624,,,,,,,,,,,,,,
69,0.13604027032852173,0.13604027032852173,0.45189863443374634,,,,,,,,,,,,,,
70,0.13358911871910095,0.13358911871910095,0.43731310963630676,,,,,,,,,,,,,,
71,0.1329421103000641,0.1329421103000641,0.4338475167751312,,,,,,,,,,,,,,
72,0.13530246913433075,0.13530246913433075,0.4398641884326935,,,,,,,,,,,,,,
73,0.13361211121082306,0.13361211121082306,0.43906456232070923,,,,,,,,,,,,,,
74,0.13224251568317413,0.13224251568317413,0.4543561339378357,,,,,,,,,,,,,,
75,0.1320974975824356,0.1320974975824356,0.44249430298805237,,,,,,,,,,,,,,
76,0.12749457359313965,0.12749457359313965,0.42908376455307007,,,,,,,,,,,,,,
77,0.1279660016298294,0.1279660016298294,0.4444539546966553,,,,,,,,,,,,,,
78,0.124040387570858,0.124040387570858,0.444754034280777,,,,,,,,,,,,,,
79,0.12617239356040955,0.12617239356040955,0.4424319863319397,,,,,,,,,,,,,,
80,0.12445184588432312,0.12445184588432312,0.442556232213974,,,,,,,,,,,,,,
81,0.1250457912683487,0.1250457912683487,0.4491422176361084,,,,,,,,,,,,,,
82,0.1255614161491394,0.1255614161491394,0.4459821283817291,,,,,,,,,,,,,,
83,0.1211654543876648,0.1211654543876648,0.45105892419815063,,,,,,,,,,,,,,
84,0.1216675415635109,0.1216675415635109,0.4472168982028961,,,,,,,,,,,,,,
85,0.1262979358434677,0.1262979358434677,0.4683226943016052,,,,,,,,,,,,,,
86,0.11942574381828308,0.11942574381828308,0.45179110765457153,,,,,,,,,,,,,,
87,0.12009745091199875,0.12009745091199875,0.46550047397613525,,,,,,,,,,,,,,
88,0.12007748335599899,0.12007748335599899,0.46714434027671814,,,,,,,,,,,,,,
89,0.11951518058776855,0.11951518058776855,0.47306081652641296,,,,,,,,,,,,,,
90,0.11784891039133072,0.11784891039133072,0.46709445118904114,,,,,,,,,,,,,,
91,0.11696921288967133,0.11696921288967133,0.4655948877334595,,,,,,,,,,,,,,
92,0.11921976506710052,0.11921976506710052,0.4607199430465698,,,,,,,,,,,,,,
93,0.11722836643457413,0.11722836643457413,0.46850070357322693,,,,,,,,,,,,,,
94,0.11452782154083252,0.11452782154083252,0.462298721075058,,,,,,,,,,,,,,
95,0.11391636729240417,0.11391636729240417,0.45840346813201904,,,,,,,,,,,,,,
96,0.11446940153837204,0.11446940153837204,0.461837500333786,,,,,,,,,,,,,,
97,0.11463162302970886,0.11463162302970886,0.46654510498046875,,,,,,,,,,,,,,
98,0.10998882353305817,0.10998882353305817,0.45487770438194275,,,,,,,,,,,,,,
99,0.11077065020799637,0.11077065020799637,0.4487035572528839,,,,,,,,,,,,,,
100,0.11154349893331528,0.11154349893331528,0.45164135098457336,,,,,,,,,,,,,,
101,0.11097782850265503,0.11097782850265503,0.43959200382232666,,,,,,,,,,,,,,
102,0.10975901037454605,0.10975901037454605,0.4485127627849579,,,,,,,,,,,,,,
103,0.11197469383478165,0.11197469383478165,0.4488159716129303,,,,,,,,,,,,,,
104,0.10787797719240189,0.10787797719240189,0.44755053520202637,,,,,,,,,,,,,,
105,0.10686973482370377,0.10686973482370377,0.4458713233470917,,,,,,,,,,,,,,
106,0.10735709965229034,0.10735709965229034,0.45210155844688416,,,,,,,,,,,,,,
107,0.10937578976154327,0.10937578976154327,0.45248347520828247,,,,,,,,,,,,,,
108,0.10578717291355133,0.10578717291355133,0.4395889341831207,,,,,,,,,,,,,,
109,0.10619501024484634,0.10619501024484634,0.4416526257991791,,,,,,,,,,,,,,
110,0.10156476497650146,0.10156476497650146,0.44436320662498474,,,,,,,,,,,,,,
111,0.10232836753129959,0.10232836753129959,0.4359663724899292,,,,,,,,,,,,,,
112,0.1038258969783783,0.1038258969783783,0.43976229429244995,,,,,,,,,,,,,,
113,0.10489645600318909,0.10489645600318909,0.44748932123184204,,,,,,,,,,,,,,
114,0.1055898442864418,0.1055898442864418,0.4329293668270111,,,,,,,,,,,,,,
115,0.10309950262308121,0.10309950262308121,0.4354931712150574,,,,,,,,,,,,,,
116,0.10607293248176575,0.10607293248176575,0.4388304650783539,,,,,,,,,,,,,,
117,0.10237842798233032,0.10237842798233032,0.4301117956638336,,,,,,,,,,,,,,
118,0.102872334420681,0.102872334420681,0.42621129751205444,,,,,,,,,,,,,,
119,0.1006583422422409,0.1006583422422409,0.4374314844608307,,,,,,,,,,,,,,
120,0.1019410565495491,0.1019410565495491,0.4312993288040161,,,,,,,,,,,,,,
121,0.1010553240776062,0.1010553240776062,0.42692771553993225,,,,,,,,,,,,,,
122,0.10074090957641602,0.10074090957641602,0.4300581216812134,,,,,,,,,,,,,,
123,0.09982673823833466,0.09982673823833466,0.4320341646671295,,,,,,,,,,,,,,
124,0.1022135466337204,0.1022135466337204,0.42746540904045105,,,,,,,,,,,,,,
125,0.09823284298181534,0.09823284298181534,0.4187171459197998,,,,,,,,,,,,,,
126,0.10129812359809875,0.10129812359809875,0.4302752614021301,,,,,,,,,,,,,,
127,0.09537345170974731,0.09537345170974731,0.42394402623176575,,,,,,,,,,,,,,
128,0.09831991046667099,0.09831991046667099,0.4324931502342224,,,,,,,,,,,,,,
129,0.09548363089561462,0.09548363089561462,0.41818171739578247,,,,,,,,,,,,,,
130,0.0975118950009346,0.0975118950009346,0.42931675910949707,,,,,,,,,,,,,,
131,0.09592127799987793,0.09592127799987793,0.4233251214027405,,,,,,,,,,,,,,
132,0.09580538421869278,0.09580538421869278,0.4237879812717438,,,,,,,,,,,,,,
133,0.0962083637714386,0.0962083637714386,0.41676971316337585,,,,,,,,,,,,,,
134,0.09380345791578293,0.09380345791578293,0.41843950748443604,,,,,,,,,,,,,,
135,0.09359993040561676,0.09359993040561676,0.4213707745075226,,,,,,,,,,,,,,
136,0.09364694356918335,0.09364694356918335,0.42176708579063416,,,,,,,,,,,,,,
137,0.0939086452126503,0.0939086452126503,0.42360085248947144,,,,,,,,,,,,,,
138,0.09328636527061462,0.09328636527061462,0.4197259843349457,,,,,,,,,,,,,,
139,0.09139382094144821,0.09139382094144821,0.4260979890823364,,,,,,,,,,,,,,
140,0.09128116816282272,0.09128116816282272,0.4187275171279907,,,,,,,,,,,,,,
141,0.08996319025754929,0.08996319025754929,0.41946879029273987,,,,,,,,,,,,,,
142,0.09088777005672455,0.09088777005672455,0.4197790324687958,,,,,,,,,,,,,,
143,0.09186212718486786,0.09186212718486786,0.4156115651130676,,,,,,,,,,,,,,
144,0.0885947197675705,0.0885947197675705,0.4228137135505676,,,,,,,,,,,,,,
145,0.08986620604991913,0.08986620604991913,0.41500458121299744,,,,,,,,,,,,,,
146,0.08714797347784042,0.08714797347784042,0.41722097992897034,,,,,,,,,,,,,,
147,0.08793224394321442,0.08793224394321442,0.4110780358314514,,,,,,,,,,,,,,
148,0.08771272748708725,0.08771272748708725,0.41763561964035034,,,,,,,,,,,,,,
149,0.08721540123224258,0.08721540123224258,0.4073571562767029,,,,,,,,,,,,,,
150,0.0889052003622055,0.0889052003622055,0.41771483421325684,,,,,,,,,,,,,,
151,0.08829423785209656,0.08829423785209656,0.40603357553482056,,,,,,,,,,,,,,
152,0.08731173723936081,0.08731173723936081,0.4121606647968292,,,,,,,,,,,,,,
153,0.08473090827465057,0.08473090827465057,0.410515695810318,,,,,,,,,,,,,,
154,0.08871201425790787,0.08871201425790787,0.4203875958919525,,,,,,,,,,,,,,
155,0.08717156946659088,0.08717156946659088,0.41754579544067383,,,,,,,,,,,,,,
156,0.08350728452205658,0.08350728452205658,0.42039361596107483,,,,,,,,,,,,,,
157,0.0854375958442688,0.0854375958442688,0.408339262008667,,,,,,,,,,,,,,
158,0.08563230186700821,0.08563230186700821,0.4193778336048126,,,,,,,,,,,,,,
159,0.08630657941102982,0.08630657941102982,0.4195408523082733,,,,,,,,,,,,,,
160,0.08440243452787399,0.08440243452787399,0.41387712955474854,,,,,,,,,,,,,,
161,0.0815894603729248,0.0815894603729248,0.4096987545490265,,,,,,,,,,,,,,
162,0.08379649370908737,0.08379649370908737,0.4144705533981323,,,,,,,,,,,,,,
163,0.08289682865142822,0.08289682865142822,0.40272536873817444,,,,,,,,,,,,,,
164,0.08325040340423584,0.08325040340423584,0.40607309341430664,,,,,,,,,,,,,,
165,0.0831533744931221,0.0831533744931221,0.4077209234237671,,,,,,,,,,,,,,
166,0.08400267362594604,0.08400267362594604,0.4098813533782959,,,,,,,,,,,,,,
167,0.0801231637597084,0.0801231637597084,0.4037996828556061,,,,,,,,,,,,,,
168,0.08328008651733398,0.08328008651733398,0.41577252745628357,,,,,,,,,,,,,,
169,0.07904835045337677,0.07904835045337677,0.4025602340698242,,,,,,,,,,,,,,
170,0.08082418143749237,0.08082418143749237,0.4053100049495697,,,,,,,,,,,,,,
171,0.08181627839803696,0.08181627839803696,0.4145715832710266,,,,,,,,,,,,,,
172,0.0789531022310257,0.0789531022310257,0.406084269285202,,,,,,,,,,,,,,
173,0.07927442342042923,0.07927442342042923,0.4033965766429901,,,,,,,,,,,,,,
174,0.08181409537792206,0.08181409537792206,0.4079899489879608,,,,,,,,,,,,,,
175,0.07827791571617126,0.07827791571617126,0.40971818566322327,,,,,,,,,,,,,,
176,0.08008264005184174,0.08008264005184174,0.40698739886283875,,,,,,,,,,,,,,
177,0.0781165361404419,0.0781165361404419,0.4062552750110626,,,,,,,,,,,,,,
178,0.07661084830760956,0.07661084830760956,0.4082222282886505,,,,,,,,,,,,,,
179,0.07969221472740173,0.07969221472740173,0.41455620527267456,,,,,,,,,,,,,,
180,0.07459157705307007,0.07459157705307007,0.4069766700267792,,,,,,,,,,,,,,
181,0.07601192593574524,0.07601192593574524,0.40267860889434814,,,,,,,,,,,,,,
182,0.07786761224269867,0.07786761224269867,0.39457470178604126,,,,,,,,,,,,,,
183,0.07766368240118027,0.07766368240118027,0.40199196338653564,,,,,,,,,,,,,,
184,0.07677587121725082,0.07677587121725082,0.39223116636276245,,,,,,,,,,,,,,
185,0.0769357681274414,0.0769357681274414,0.4054276943206787,,,,,,,,,,,,,,
186,0.07330606132745743,0.07330606132745743,0.4050913453102112,,,,,,,,,,,,,,
187,0.07463715225458145,0.07463715225458145,0.40454843640327454,,,,,,,,,,,,,,
188,0.07595593482255936,0.07595593482255936,0.39630836248397827,,,,,,,,,,,,,,
189,0.07429470121860504,0.07429470121860504,0.39850685000419617,,,,,,,,,,,,,,
190,0.07865515351295471,0.07865515351295471,0.41136592626571655,,,,,,,,,,,,,,
191,0.07536530494689941,0.07536530494689941,0.4051537811756134,,,,,,,,,,,,,,
192,0.07713120430707932,0.07713120430707932,0.40830355882644653,,,,,,,,,,,,,,
193,0.07655563205480576,0.07655563205480576,0.419236958026886,,,,,,,,,,,,,,
194,0.07417720556259155,0.07417720556259155,0.4090813994407654,,,,,,,,,,,,,,
195,0.07248983532190323,0.07248983532190323,0.3978763222694397,,,,,,,,,,,,,,
196,0.0727672204375267,0.0727672204375267,0.400481641292572,,,,,,,,,,,,,,
197,0.07359883189201355,0.07359883189201355,0.3911723494529724,,,,,,,,,,,,,,
198,0.07328246533870697,0.07328246533870697,0.38756340742111206,,,,,,,,,,,,,,
199,0.07516050338745117,0.07516050338745117,0.39347130060195923,,,,,,,,,,,,,,
200,0.07214867323637009,0.07214867323637009,0.40458229184150696,,,,,,,,,,,,,,
201,0.07238823920488358,0.07238823920488358,0.4015404284000397,,,,,,,,,,,,,,
202,0.07064437866210938,0.07064437866210938,0.3962832987308502,,,,,,,,,,,,,,
203,0.06992657482624054,0.06992657482624054,0.39723438024520874,,,,,,,,,,,,,,
204,0.07277019321918488,0.07277019321918488,0.40517136454582214,,,,,,,,,,,,,,
205,0.07433631271123886,0.07433631271123886,0.40924981236457825,,,,,,,,,,,,,,
206,0.07024172693490982,0.07024172693490982,0.4024886190891266,,,,,,,,,,,,,,
207,0.06906423717737198,0.06906423717737198,0.40035080909729004,,,,,,,,,,,,,,
208,0.07050047069787979,0.07050047069787979,0.39775902032852173,,,,,,,,,,,,,,
209,0.07217881828546524,0.07217881828546524,0.4020422399044037,,,,,,,,,,,,,,
210,0.07125429809093475,0.07125429809093475,0.395695298910141,,,,,,,,,,,,,,
211,0.07029197365045547,0.07029197365045547,0.39799419045448303,,,,,,,,,,,,,,
212,0.07008163630962372,0.07008163630962372,0.4015815556049347,,,,,,,,,,,,,,
213,0.07173597812652588,0.07173597812652588,0.4027339518070221,,,,,,,,,,,,,,
214,0.06744109839200974,0.06744109839200974,0.39916908740997314,,,,,,,,,,,,,,
215,0.07143385708332062,0.07143385708332062,0.39452195167541504,,,,,,,,,,,,,,
216,0.06780441105365753,0.06780441105365753,0.3928774893283844,,,,,,,,,,,,,,
217,0.06933893263339996,0.06933893263339996,0.3776378631591797,,,,,,,,,,,,,,
218,0.06815433502197266,0.06815433502197266,0.404234915971756,,,,,,,,,,,,,,
219,0.06848806142807007,0.06848806142807007,0.3877686560153961,,,,,,,,,,,,,,
220,0.06546688824892044,0.06546688824892044,0.3887966573238373,,,,,,,,,,,,,,
