epoch,critic_loss,actor_loss,q1_loss,q2_loss,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,0.06817473471164703,-0.03790302574634552,0.03122139908373356,0.036953337490558624,,,,,,,,,,,,,,
2,0.05646929889917374,-0.05945748835802078,0.026069452986121178,0.03039984591305256,,,,,,,,,,,,,,
3,0.04810303449630737,-0.07711109519004822,0.02263237163424492,0.025470662862062454,,,,,,,,,,,,,,
4,0.04228147119283676,-0.09241536259651184,0.020271742716431618,0.022009730339050293,,,,,,,,,,,,,,
5,0.03788221627473831,-0.10600303113460541,0.018413232639431953,0.019468985497951508,,,,,,,,,,,,,,
6,0.034604765474796295,-0.1175876334309578,0.017112597823143005,0.01749216951429844,,,,,,,,,,,,,,
7,0.03176227584481239,-0.128708153963089,0.015802394598722458,0.015959881246089935,,,,,,,,,,,,,,
8,0.029355177655816078,-0.13849236071109772,0.014701773412525654,0.014653404243290424,,,,,,,,,,,,,,
9,0.027155421674251556,-0.1467454582452774,0.013596804812550545,0.013558617793023586,,,,,,,,,,,,,,
10,0.025156447663903236,-0.15586437284946442,0.012625398114323616,0.01253104954957962,,,,,,,,,,,,,,
11,0.023466063663363457,-0.16226986050605774,0.011877748183906078,0.011588315479457378,,,,,,,,,,,,,,
12,0.021802153438329697,-0.1671317219734192,0.011074083857238293,0.010728069581091404,,,,,,,,,,,,,,
13,0.020236145704984665,-0.1718500405550003,0.010296839289367199,0.00993930734694004,,,,,,,,,,,,,,
14,0.01904243975877762,-0.17513330280780792,0.009705746546387672,0.009336693212389946,,,,,,,,,,,,,,
15,0.01803973875939846,-0.1780427247285843,0.009198058396577835,0.008841680362820625,,,,,,,,,,,,,,
16,0.016653597354888916,-0.17899639904499054,0.008549944497644901,0.008103652857244015,,,,,,,,,,,,,,
17,0.015612704679369926,-0.1811201125383377,0.008023181930184364,0.007589522283524275,,,,,,,,,,,,,,
18,0.015026059001684189,-0.18175528943538666,0.007671878207474947,0.007354180794209242,,,,,,,,,,,,,,
19,0.014120502397418022,-0.18245956301689148,0.007239183876663446,0.006881318520754576,,,,,,,,,,,,,,
20,0.013319740071892738,-0.18390339612960815,0.0067718420177698135,0.006547898519784212,,,,,,,,,,,,,,
21,0.01233659964054823,-0.1855010688304901,0.0062993490137159824,0.006037250626832247,,,,,,,,,,,,,,
22,0.011795537546277046,-0.18898478150367737,0.0060035171918570995,0.005792019888758659,,,,,,,,,,,,,,
23,0.011303102597594261,-0.19077053666114807,0.005742969922721386,0.005560132209211588,,,,,,,,,,,,,,
24,0.010311330668628216,-0.1960727721452713,0.005227796733379364,0.005083533935248852,,,,,,,,,,,,,,
25,0.010123956017196178,-0.19933131337165833,0.005126591771841049,0.004997364245355129,,,,,,,,,,,,,,
26,0.00948767364025116,-0.20310649275779724,0.004766073543578386,0.004721600562334061,,,,,,,,,,,,,,
27,0.008920297026634216,-0.20639514923095703,0.004483646713197231,0.004436650313436985,,,,,,,,,,,,,,
28,0.008120408281683922,-0.2088433802127838,0.004062165040522814,0.004058242775499821,,,,,,,,,,,,,,
29,0.00798778235912323,-0.2111934870481491,0.003983721137046814,0.004004061687737703,,,,,,,,,,,,,,
30,0.0073472363874316216,-0.21376945078372955,0.0036918981932103634,0.003655338427051902,,,,,,,,,,,,,,
31,0.006971361115574837,-0.21454036235809326,0.003477730555459857,0.003493630327284336,,,,,,,,,,,,,,
32,0.007157417945563793,-0.2185603231191635,0.0035683922469615936,0.003589025465771556,,,,,,,,,,,,,,
33,0.006578293163329363,-0.22035549581050873,0.0032992868218570948,0.003279006341472268,,,,,,,,,,,,,,
34,0.006110114976763725,-0.22459116578102112,0.0030527340713888407,0.0030573811382055283,,,,,,,,,,,,,,
35,0.006224239245057106,-0.22696906328201294,0.0031166754197329283,0.0031075640581548214,,,,,,,,,,,,,,
36,0.005958690773695707,-0.23011983931064606,0.002988296328112483,0.0029703944455832243,,,,,,,,,,,,,,
37,0.005599099211394787,-0.2327752560377121,0.002785584656521678,0.0028135147877037525,,,,,,,,,,,,,,
38,0.005508643575012684,-0.23567165434360504,0.0027260344941169024,0.002782608848065138,,,,,,,,,,,,,,
39,0.005180981010198593,-0.2386457473039627,0.002545045455917716,0.0026359353214502335,,,,,,,,,,,,,,
40,0.005374738946557045,-0.24062862992286682,0.002650003880262375,0.0027247348334640265,,,,,,,,,,,,,,
41,0.0048253508284688,-0.24231410026550293,0.0023676680866628885,0.0024576829746365547,,,,,,,,,,,,,,
42,0.004760074429214001,-0.24364978075027466,0.002338274149224162,0.002421800047159195,,,,,,,,,,,,,,
43,0.00455193966627121,-0.24411197006702423,0.0022236958611756563,0.0023282435722649097,,,,,,,,,,,,,,
44,0.004439773969352245,-0.24562516808509827,0.0021660588681697845,0.002273714868351817,,,,,,,,,,,,,,
45,0.004284434020519257,-0.24699358642101288,0.0020832109730690718,0.002201223047450185,,,,,,,,,,,,,,
46,0.004022147506475449,-0.2496930956840515,0.001952154329046607,0.002069992944598198,,,,,,,,,,,,,,
47,0.004026878625154495,-0.2522682547569275,0.0019569164142012596,0.0020699622109532356,,,,,,,,,,,,,,
48,0.0037867692299187183,-0.25473904609680176,0.0018517981516197324,0.0019349709618836641,,,,,,,,,,,,,,
49,0.00372490705922246,-0.2578892111778259,0.0018169819377362728,0.001907925121486187,,,,,,,,,,,,,,
50,0.003717226441949606,-0.2605103552341461,0.0018031196668744087,0.001914106891490519,,,,,,,,,,,,,,
51,0.0035673342645168304,-0.26398083567619324,0.0017231093952432275,0.001844224869273603,,,,,,,,,,,,,,
52,0.0034130727872252464,-0.26523178815841675,0.0016646860167384148,0.0017483866540715098,,,,,,,,,,,,,,
53,0.0033346277195960283,-0.2675154209136963,0.0016302460571750998,0.0017043816624209285,,,,,,,,,,,,,,
54,0.003430379554629326,-0.26735493540763855,0.0016683914000168443,0.0017619882710278034,,,,,,,,,,,,,,
55,0.003213723888620734,-0.2683134078979492,0.0015550811076536775,0.0016586427809670568,,,,,,,,,,,,,,
56,0.003351581748574972,-0.2695120573043823,0.0016297274269163609,0.0017218544380739331,,,,,,,,,,,,,,
57,0.0032459688372910023,-0.27254417538642883,0.0015749000012874603,0.001671068836003542,,,,,,,,,,,,,,
58,0.003304969985038042,-0.27548447251319885,0.001616942579858005,0.0016880272887647152,,,,,,,,,,,,,,
59,0.0031783273443579674,-0.27515172958374023,0.0015451065264642239,0.0016332209343090653,,,,,,,,,,,,,,
60,0.0030401283875107765,-0.2780463993549347,0.001494178781285882,0.0015459497226402164,,,,,,,,,,,,,,
61,0.003075369168072939,-0.28035372495651245,0.0015096963616088033,0.0015656728064641356,,,,,,,,,,,,,,
62,0.002890743315219879,-0.2818848192691803,0.001412422745488584,0.0014783204533159733,,,,,,,,,,,,,,
63,0.0028614315669983625,-0.2815568447113037,0.001392844715155661,0.0014685868518427014,,,,,,,,,,,,,,
