epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_reward_lcb,expected_inad_cost,expected_immediate_cost,expected_support_cost,expected_smooth_cost,expected_uncertainty_cost,exact_soft_inadmissibility_rate,measured_support,measured_smooth,measured_uncertainty,lambda_inad,lambda_support,lambda_smooth,lambda_uncertainty,lagrange,cost_budget,uses_action_mask,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
11,3.26619291305542,-0.510040283203125,0.09460818022489548,0.07465318590402603,0.6267406344413757,2.3669002056121826,2.573482036590576,0.7086400389671326,0.14069215953350067,9.511272166943516e-19,0.18107940256595612,0.041574183851480484,0.1762758046388626,9.511272166943516e-19,0.18107940256595612,0.041574183851480484,0.1762758046388626,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
12,3.1680212020874023,-0.6195756196975708,0.11159724742174149,0.09046246111392975,0.5861605405807495,2.274395227432251,2.485206127166748,0.8104227781295776,0.13478334248065948,8.363538387510876e-19,0.17185188829898834,0.040699683129787445,0.19089047610759735,8.363538387510876e-19,0.17185188829898834,0.040699683129787445,0.19089047610759735,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
13,3.0817909240722656,-0.7085031867027283,0.1305570900440216,0.10853704065084457,0.5483388900756836,2.187950849533081,2.4007651805877686,0.8941888809204102,0.12784719467163086,7.51881534211713e-19,0.16591666638851166,0.040168363600969315,0.19853852689266205,7.51881534211713e-19,0.16591666638851166,0.040168363600969315,0.19853852689266205,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
14,2.9869067668914795,-0.8331250548362732,0.150914266705513,0.12737099826335907,0.5057241916656494,2.092780113220215,2.313014507293701,1.0125484466552734,0.12253443896770477,6.573754771432819e-19,0.15864035487174988,0.03947500139474869,0.208561509847641,6.573754771432819e-19,0.15864035487174988,0.03947500139474869,0.208561509847641,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
15,2.9034605026245117,-0.9580211043357849,0.17122384905815125,0.14563418924808502,0.4677334129810333,2.010361433029175,2.227376699447632,1.1306140422821045,0.11349286884069443,5.718499131901859e-19,0.15188130736351013,0.038870323449373245,0.20774342119693756,5.718499131901859e-19,0.15188130736351013,0.038870323449373245,0.20774342119693756,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
16,2.8196182250976562,-1.081417441368103,0.19636885821819305,0.16828155517578125,0.43038254976272583,1.9149768352508545,2.1341936588287354,1.249857783317566,0.10824966430664062,5.037123577972022e-19,0.1467222273349762,0.03839776664972305,0.21772527694702148,5.037123577972022e-19,0.1467222273349762,0.03839776664972305,0.21772527694702148,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
17,2.7503156661987305,-1.1995007991790771,0.2137829214334488,0.18224459886550903,0.3988056778907776,1.8469009399414062,2.0640640258789062,1.362998366355896,0.09866814315319061,4.483430072432222e-19,0.1420171558856964,0.03793127089738846,0.2152715027332306,4.483430072432222e-19,0.1420171558856964,0.03793127089738846,0.2152715027332306,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
18,2.676328659057617,-1.3408021926879883,0.2326475977897644,0.1989457905292511,0.37181955575942993,1.768498182296753,1.9773333072662354,1.5007421970367432,0.10561391711235046,3.8947002980719726e-19,0.13778258860111237,0.03757781907916069,0.22196359932422638,3.8947002980719726e-19,0.13778258860111237,0.03757781907916069,0.22196359932422638,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
19,2.6045727729797363,-1.4692034721374512,0.2406405210494995,0.20337945222854614,0.3440554738044739,1.7103098630905151,1.9226847887039185,1.6264344453811646,0.10661523789167404,3.444178186902556e-19,0.13436546921730042,0.037266772240400314,0.22898603975772858,3.444178186902556e-19,0.13436546921730042,0.037266772240400314,0.22898603975772858,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
20,2.5415539741516113,-1.5855116844177246,0.25856173038482666,0.22013649344444275,0.32593679428100586,1.636605143547058,1.8372328281402588,1.739451289176941,0.11510153859853745,3.0877460609534564e-19,0.13132545351982117,0.036987416446208954,0.22641974687576294,3.4287328047383084e-19,0.1304699182510376,0.036916330456733704,0.22625833749771118,0.0,0.0,0.0,0.0,0.0,0.0001,False,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.6993244886398315,3.4287328047383084e-19,0.6993244886398315,0.048502665013074875,0.10476531833410263
21,2.5104475021362305,-1.7288848161697388,0.2817230224609375,0.2379125952720642,0.3236504793167114,1.5676703453063965,1.7666527032852173,1.8802858591079712,0.11281964927911758,2.7252266611777907e-19,0.1288677304983139,0.03677477687597275,0.22556331753730774,2.7252266611777907e-19,0.1288677304983139,0.03677477687597275,0.22556331753730774,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
22,2.4682419300079346,-1.856195092201233,0.29035359621047974,0.244635671377182,0.31545490026474,1.5241590738296509,1.7114366292953491,2.005159854888916,0.12324589490890503,2.4662185753054796e-19,0.12643736600875854,0.03655651584267616,0.2254636436700821,2.4662185753054796e-19,0.12643736600875854,0.03655651584267616,0.2254636436700821,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
23,2.4144086837768555,-1.9598599672317505,0.2971201241016388,0.25048941373825073,0.3025956451892853,1.4735476970672607,1.6548593044281006,2.1063201427459717,0.127007395029068,2.20347189155837e-19,0.12474356591701508,0.03643780201673508,0.21731998026371002,2.20347189155837e-19,0.12474356591701508,0.03643780201673508,0.21731998026371002,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
24,2.366633892059326,-2.0734364986419678,0.302425742149353,0.25449344515800476,0.2886381447315216,1.433840036392212,1.6083132028579712,2.217299222946167,0.12896208465099335,1.965995058536873e-19,0.12276504188776016,0.03626788780093193,0.2110932320356369,1.965995058536873e-19,0.12276504188776016,0.03626788780093193,0.2110932320356369,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
25,2.3245158195495605,-2.178051233291626,0.3116808533668518,0.26099321246147156,0.2778126895427704,1.391647219657898,1.5564106702804565,2.3196473121643066,0.1280345767736435,1.7639063045901013e-19,0.12136929482221603,0.03614623099565506,0.2023610770702362,1.7639063045901013e-19,0.12136929482221603,0.03614623099565506,0.2023610770702362,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
26,2.317513942718506,-2.263561248779297,0.32570621371269226,0.2734842896461487,0.27811262011528015,1.365106225013733,1.5153155326843262,2.402359962463379,0.1236102432012558,1.5967727816131429e-19,0.11994927376508713,0.036036890000104904,0.188559427857399,1.5967727816131429e-19,0.11994927376508713,0.036036890000104904,0.188559427857399,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
27,2.276768922805786,-2.3534369468688965,0.32812103629112244,0.2780342698097229,0.2615388035774231,1.3388029336929321,1.4793466329574585,2.489550828933716,0.11824135482311249,1.454306947725252e-19,0.1190369576215744,0.03596356883645058,0.17080990970134735,1.454306947725252e-19,0.1190369576215744,0.03596356883645058,0.17080990970134735,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
28,2.266765594482422,-2.4315569400787354,0.33697617053985596,0.28927290439605713,0.25676867365837097,1.3207181692123413,1.446777582168579,2.5653364658355713,0.11449315398931503,1.3383855981881293e-19,0.11813026666641235,0.03587104380130768,0.1565198302268982,1.3383855981881293e-19,0.11813026666641235,0.03587104380130768,0.1565198302268982,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
29,2.2346348762512207,-2.480121612548828,0.3419789969921112,0.29924479126930237,0.24373066425323486,1.2925679683685303,1.4067926406860352,2.6121795177459717,0.11603483557701111,1.241362352967517e-19,0.11738232523202896,0.035821639001369476,0.14676371216773987,1.241362352967517e-19,0.11738232523202896,0.035821639001369476,0.14676371216773987,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
30,2.188310384750366,-2.4970059394836426,0.33606475591659546,0.2993590533733368,0.21983222663402557,1.2829228639602661,1.3831857442855835,2.627488613128662,0.11627038568258286,1.166387348480564e-19,0.11672995239496231,0.03576253727078438,0.13752484321594238,1.2524266538488609e-19,0.1161898523569107,0.03572965785861015,0.13094787299633026,0.0,0.0,0.0,0.0,0.0,0.0001,False,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.6998724937438965,1.2524266538488609e-19,0.6998724937438965,0.01937062107026577,0.17492413520812988
31,2.182321071624756,-2.5571699142456055,0.33872562646865845,0.3054734766483307,0.21377332508563995,1.278933048248291,1.3697642087936401,2.685614585876465,0.11396617442369461,1.0685651631104991e-19,0.11586721986532211,0.0357019305229187,0.125753253698349,1.0685651631104991e-19,0.11586721986532211,0.0357019305229187,0.125753253698349,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
32,2.1377296447753906,-2.603239059448242,0.3293885290622711,0.30104294419288635,0.19392620027065277,1.27170991897583,1.3550337553024292,2.73032546043396,0.1127982959151268,9.911530131203265e-20,0.11547916382551193,0.03568052873015404,0.1160430982708931,9.911530131203265e-20,0.11547916382551193,0.03568052873015404,0.1160430982708931,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
33,2.130681037902832,-2.6254193782806396,0.33569207787513733,0.3168478012084961,0.19064806401729584,1.255210518836975,1.3197755813598633,2.7510266304016113,0.11389972269535065,9.11806746836943e-20,0.11481832712888718,0.03562092036008835,0.1078474223613739,9.11806746836943e-20,0.11481832712888718,0.03562092036008835,0.1078474223613739,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
34,2.1176042556762695,-2.6404824256896973,0.3345034122467041,0.3176679313182831,0.1842990517616272,1.251663327217102,1.310604214668274,2.7650020122528076,0.11738644540309906,8.660171300533045e-20,0.11451674997806549,0.035596881061792374,0.09997820854187012,8.660171300533045e-20,0.11451674997806549,0.035596881061792374,0.09997820854187012,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
35,2.0950191020965576,-2.658146619796753,0.3266851007938385,0.31727784872055054,0.17524965107440948,1.253831386566162,1.2977814674377441,2.7819714546203613,0.11674027889966965,7.979470803531233e-20,0.11422649025917053,0.03558662161231041,0.09592637419700623,7.979470803531233e-20,0.11422649025917053,0.03558662161231041,0.09592637419700623,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
36,2.0880331993103027,-2.698866367340088,0.3261604607105255,0.3201450705528259,0.17444506287574768,1.2499279975891113,1.2846370935440063,2.822281837463379,0.1221974715590477,7.505065273891026e-20,0.11387044936418533,0.03556915745139122,0.09537748992443085,7.505065273891026e-20,0.11387044936418533,0.03556915745139122,0.09537748992443085,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
37,2.0786101818084717,-2.655867338180542,0.32544440031051636,0.321189820766449,0.1715417355298996,1.2468278408050537,1.274040699005127,2.779280424118042,0.12127487361431122,7.189124931396104e-20,0.11366315186023712,0.035543739795684814,0.09742729365825653,7.189124931396104e-20,0.11366315186023712,0.035543739795684814,0.09742729365825653,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
38,2.054948329925537,-2.721997022628784,0.3190017640590668,0.3196628987789154,0.16493402421474457,1.2443735599517822,1.2583256959915161,2.8449482917785645,0.12600666284561157,6.628964036688876e-20,0.11320754885673523,0.03551127016544342,0.09735281020402908,6.628964036688876e-20,0.11320754885673523,0.03551127016544342,0.09735281020402908,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
39,2.0705764293670654,-2.7312982082366943,0.33015304803848267,0.33294734358787537,0.1693846881389618,1.234659194946289,1.2415235042572021,2.8539011478424072,0.12202872335910797,6.258233964604826e-20,0.11300451308488846,0.035512447357177734,0.09589410573244095,6.258233964604826e-20,0.11300451308488846,0.035512447357177734,0.09589410573244095,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
40,2.0669326782226562,-2.760326385498047,0.33147329092025757,0.3358161151409149,0.1683676540851593,1.227885127067566,1.2346664667129517,2.882899522781372,0.11881176382303238,5.931683738284205e-20,0.11277344822883606,0.03548857197165489,0.09790149331092834,6.122283052768256e-20,0.11254487931728363,0.03548646345734596,0.08977583050727844,0.0,0.0,0.0,0.0,0.0,0.0001,False,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.7000372409820557,6.122283052768256e-20,0.7000372409820557,0.010660003870725632,0.2176981270313263
41,2.0472822189331055,-2.789560317993164,0.33124828338623047,0.33847150206565857,0.16197843849658966,1.2171071767807007,1.214060664176941,2.911337375640869,0.11408387124538422,5.4130983628805696e-20,0.11242993921041489,0.03551053628325462,0.09336567670106888,5.4130983628805696e-20,0.11242993921041489,0.03551053628325462,0.09336567670106888,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
42,2.0397186279296875,-2.8134031295776367,0.332241415977478,0.3411622941493988,0.15921436250209808,1.2106853723526,1.2035160064697266,2.9353201389312744,0.113658107817173,5.0505189278870085e-20,0.11225266754627228,0.035495392978191376,0.09653377532958984,5.0505189278870085e-20,0.11225266754627228,0.035495392978191376,0.09653377532958984,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
43,2.0377142429351807,-2.8201818466186523,0.3377758860588074,0.3486309349536896,0.1563108116388321,1.201856255531311,1.1881370544433594,2.942086696624756,0.11365321278572083,4.8642281604172633e-20,0.1121361032128334,0.03547030687332153,0.0975736677646637,4.8642281604172633e-20,0.1121361032128334,0.03547030687332153,0.0975736677646637,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
44,2.028242826461792,-2.8601841926574707,0.3354348838329315,0.34918665885925293,0.15274329483509064,1.199578881263733,1.1821768283843994,2.9814932346343994,0.10963964462280273,4.633142008486077e-20,0.11197077482938766,0.03546098619699478,0.09327012300491333,4.633142008486077e-20,0.11197077482938766,0.03546098619699478,0.09327012300491333,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
45,2.027329921722412,-2.8837339878082275,0.343919575214386,0.35778024792671204,0.15063489973545074,1.1845154762268066,1.1654750108718872,3.0051443576812744,0.11391354352235794,4.374446764906373e-20,0.11179391294717789,0.035481229424476624,0.09603823721408844,4.374446764906373e-20,0.11179391294717789,0.035481229424476624,0.09603823721408844,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
46,2.032114028930664,-2.9224495887756348,0.34369462728500366,0.35737520456314087,0.15101423859596252,1.1901353597640991,1.1699243783950806,3.043722629547119,0.11742306500673294,4.083636557161724e-20,0.11160357296466827,0.03546307235956192,0.0965617448091507,4.083636557161724e-20,0.11160357296466827,0.03546307235956192,0.0965617448091507,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
47,2.0172290802001953,-2.9496891498565674,0.34374651312828064,0.3581157624721527,0.14569739997386932,1.1777057647705078,1.1616328954696655,3.0707638263702393,0.12353699654340744,3.8960804618487144e-20,0.11146379262208939,0.035424426198005676,0.09597568213939667,3.8960804618487144e-20,0.11146379262208939,0.035424426198005676,0.09597568213939667,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
48,2.0147008895874023,-2.985666036605835,0.353971928358078,0.36944520473480225,0.14318594336509705,1.1577911376953125,1.1384042501449585,3.10640549659729,0.12162764370441437,3.618860249956944e-20,0.11128910630941391,0.03542589023709297,0.09436415880918503,3.618860249956944e-20,0.11128910630941391,0.03542589023709297,0.09436415880918503,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
49,2.0103485584259033,-3.0312867164611816,0.34952062368392944,0.36491814255714417,0.14107340574264526,1.1644489765167236,1.1452237367630005,3.1515886783599854,0.11922622472047806,3.399638969937065e-20,0.11114373058080673,0.0354195237159729,0.09144263714551926,3.399638969937065e-20,0.11114373058080673,0.0354195237159729,0.09144263714551926,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
50,2.0053794384002686,-3.0279104709625244,0.3568812906742096,0.37127116322517395,0.1397131234407425,1.1457808017730713,1.1292469501495361,3.1481611728668213,0.11510872095823288,3.2894604510495624e-20,0.11103960126638412,0.03544521704316139,0.09196344763040543,3.415993209199558e-20,0.11094190180301666,0.0354350209236145,0.08595629036426544,0.0,0.0,0.0,0.0,0.0,0.0001,False,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.7000920176506042,3.415993209199558e-20,0.7000920176506042,0.0066187456250190735,0.25448212027549744
51,1.998308539390564,-3.0484554767608643,0.3586433231830597,0.3710990250110626,0.13700111210346222,1.1386594772338867,1.1244707107543945,3.1684842109680176,0.11193805932998657,3.1610119034997216e-20,0.1109701469540596,0.03543352708220482,0.09043718129396439,3.1610119034997216e-20,0.1109701469540596,0.03543352708220482,0.09043718129396439,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
52,1.998643398284912,-3.070410966873169,0.3585827350616455,0.37035834789276123,0.1365833729505539,1.1397227048873901,1.1265150308609009,3.1902663707733154,0.10582125931978226,2.934442933194899e-20,0.11077703535556793,0.0354057177901268,0.09063482284545898,2.934442933194899e-20,0.11077703535556793,0.0354057177901268,0.09063482284545898,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
53,2.000669479370117,-3.0836846828460693,0.35407453775405884,0.3627255856990814,0.13679829239845276,1.1514531373977661,1.1426891088485718,3.2040693759918213,0.10946065932512283,2.8775115813010835e-20,0.11073046177625656,0.035428546369075775,0.09639245271682739,2.8775115813010835e-20,0.11073046177625656,0.035428546369075775,0.09639245271682739,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
54,1.9872380495071411,-3.085545778274536,0.35486841201782227,0.3603069484233856,0.13183364272117615,1.1424368619918823,1.1380209922790527,3.205556631088257,0.1122518852353096,2.811995645612616e-20,0.11068917065858841,0.03544621914625168,0.09305766969919205,2.811995645612616e-20,0.11068917065858841,0.03544621914625168,0.09305766969919205,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
55,1.9904321432113647,-3.094148874282837,0.3548329770565033,0.35729163885116577,0.13289617002010345,1.1441326141357422,1.1466901302337646,3.2143712043762207,0.11716733872890472,2.6793010119574785e-20,0.1106242761015892,0.035435523837804794,0.09582139551639557,2.6793010119574785e-20,0.1106242761015892,0.035435523837804794,0.09582139551639557,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
56,1.9821884632110596,-3.1287648677825928,0.3587897717952728,0.3597927987575531,0.13100504875183105,1.1281929016113281,1.1370086669921875,3.249054193496704,0.11640913039445877,2.5692575561543693e-20,0.11055056005716324,0.03537995368242264,0.09723102301359177,2.5692575561543693e-20,0.11055056005716324,0.03537995368242264,0.09723102301359177,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
57,1.9888134002685547,-3.1314895153045654,0.3550396263599396,0.3542879819869995,0.13120977580547333,1.1432740688323975,1.1532782316207886,3.2518157958984375,0.11836501210927963,2.4225118380783408e-20,0.11041455715894699,0.03544411063194275,0.09895244985818863,2.4225118380783408e-20,0.11041455715894699,0.03544411063194275,0.09895244985818863,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
58,1.9859075546264648,-3.1179258823394775,0.3576965928077698,0.3535599112510681,0.13115912675857544,1.135311484336853,1.15167236328125,3.238136053085327,0.11355136334896088,2.401305641358866e-20,0.11038723587989807,0.03545277938246727,0.09805810451507568,2.401305641358866e-20,0.11038723587989807,0.03545277938246727,0.09805810451507568,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
59,1.986145257949829,-3.146742343902588,0.3579801917076111,0.35419535636901855,0.13257208466529846,1.1330244541168213,1.149770736694336,3.2670063972473145,0.11361346393823624,2.28048702716626e-20,0.11034698784351349,0.03546632081270218,0.09899252653121948,2.28048702716626e-20,0.11034698784351349,0.03546632081270218,0.09899252653121948,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
60,1.9749243259429932,-3.1487715244293213,0.35304635763168335,0.3462086021900177,0.12677781283855438,1.1384556293487549,1.1593272686004639,3.2688961029052734,0.10738234966993332,2.1788035885461916e-20,0.11024054139852524,0.03542745113372803,0.09866344183683395,2.2944544561316416e-20,0.1101977676153183,0.035438571125268936,0.08869652450084686,0.0,0.0,0.0,0.0,0.0,0.0001,False,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.7001144886016846,2.2944544561316416e-20,0.7001144886016846,0.00460536265745759,0.28423380851745605
61,1.9701956510543823,-3.151263475418091,0.34819838404655457,0.3421597480773926,0.1262466013431549,1.1433619260787964,1.1638199090957642,3.271145820617676,0.10810840874910355,2.1276182338527785e-20,0.11023601144552231,0.035421356558799744,0.09629249572753906,2.1276182338527785e-20,0.11023601144552231,0.035421356558799744,0.09629249572753906,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
62,1.9676759243011475,-3.1979787349700928,0.3551695942878723,0.34462812542915344,0.12602269649505615,1.1286237239837646,1.1550873517990112,3.3177788257598877,0.11306337267160416,1.9416271577963704e-20,0.11011042445898056,0.035455066710710526,0.09671556949615479,1.9416271577963704e-20,0.11011042445898056,0.035455066710710526,0.09671556949615479,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
63,1.9720656871795654,-3.2006373405456543,0.35894858837127686,0.34996339678764343,0.12652908265590668,1.123944640159607,1.1493043899536133,3.320608615875244,0.11919113993644714,1.9077121064468427e-20,0.11012957990169525,0.035421229898929596,0.09823562204837799,1.9077121064468427e-20,0.11012957990169525,0.035421229898929596,0.09823562204837799,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
