epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_immediate_cost,expected_cost_to_go,cost_budget,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert,trajectory_mean_action_jump,trajectory_normalised_action_jump
1,4.188985824584961,0.06280197948217392,0.026801224797964096,0.031294502317905426,0.8648354411125183,3.251248598098755,3.280860424041748,0.8654805421829224,0.05186783894896507,0.0,0.00017309610843658447,2.305628776550293,0.35704508423805237,,,,,,,,,,,,,,,,
2,4.1258111000061035,0.06712911278009415,0.02651405520737171,0.02930932119488716,0.8463843464851379,3.211890697479248,3.235316038131714,0.8655962944030762,0.06565748900175095,0.0,0.00034621536731719975,2.3021328449249268,0.35702261328697205,,,,,,,,,,,,,,,,
3,4.064795017242432,0.07302983850240707,0.02769395522773266,0.02848850190639496,0.8249773383140564,3.1744635105133057,3.192807197570801,0.8648242354393005,0.08188378810882568,0.0,0.0005191802144050598,2.2915573120117188,0.35682445764541626,,,,,,,,,,,,,,,,
4,4.002409934997559,0.07968316227197647,0.03029938042163849,0.029348963871598244,0.799568772315979,3.1350185871124268,3.1513671875,0.863991379737854,0.10101291537284851,0.0,0.0006919784903526307,2.2810161113739014,0.3568389117717743,,,,,,,,,,,,,,,,
5,3.9385008811950684,0.0871926099061966,0.03432696312665939,0.031384337693452835,0.7702423334121704,3.0944974422454834,3.1105968952178955,0.8623408675193787,0.12395527213811874,0.0,0.0008644466638565064,2.2639031410217285,0.35670316219329834,,,,,,,,,,,,,,,,
6,3.8721086978912354,0.09500782936811447,0.04025427624583244,0.03470718860626221,0.7363616824150085,3.0523428916931152,3.069228172302246,0.8605301380157471,0.14999988675117493,0.0,0.0010365526914596559,2.2447619438171387,0.35669657588005066,,,,,,,,,,,,,,,,
7,3.7982840538024902,0.1031157448887825,0.04786381870508194,0.03974466398358345,0.696621835231781,3.0052382946014404,3.022869348526001,0.8584458827972412,0.18159723281860352,0.0,0.0012082418680191042,2.2263615131378174,0.35666874051094055,,,,,,,,,,,,,,,,
8,3.723255157470703,0.10948415100574493,0.05737662315368652,0.04599105566740036,0.6544975638389587,2.9569194316864014,2.973860502243042,0.8562343716621399,0.21789062023162842,0.0,0.0013794887423515321,2.205777406692505,0.35655832290649414,,,,,,,,,,,,,,,,
9,3.643794059753418,0.113669753074646,0.06872668117284775,0.055078811943531036,0.6071004271507263,2.9035322666168213,2.9222443103790283,0.8530021905899048,0.2577492296695709,0.0,0.0015500891804695132,2.178363800048828,0.35628068447113037,,,,,,,,,,,,,,,,
10,3.5642876625061035,0.1162387803196907,0.0816839188337326,0.06548207253217697,0.5581033229827881,2.8493785858154297,2.8686580657958984,0.8497288823127747,0.30632543563842773,0.0,0.0017200349569320682,2.151250123977661,0.3562379479408264,,,,,,,,,,,,,,,,
11,3.479105234146118,0.11470630764961243,0.09832446277141571,0.07964015007019043,0.5023925304412842,2.789059638977051,2.808436393737793,0.8462879061698914,0.3590695261955261,0.0,0.0018892925381660463,2.124915361404419,0.3560764789581299,,,,,,,,,,,,,,,,
12,3.397860288619995,0.10821353644132614,0.11660422384738922,0.09641450643539429,0.4471481740474701,2.729031801223755,2.746354579925537,0.8424788117408752,0.41715145111083984,0.0,0.002057788300514221,2.0960144996643066,0.3559524714946747,,,,,,,,,,,,,,,,
13,3.3210294246673584,0.09547138959169388,0.1355993002653122,0.11480534821748734,0.39189431071281433,2.6702756881713867,2.687185525894165,0.8382068872451782,0.4825960099697113,0.0,0.002225429677963257,2.0632619857788086,0.35555005073547363,,,,,,,,,,,,,,,,
14,3.2510788440704346,0.07674218714237213,0.15647144615650177,0.13453906774520874,0.3399864137172699,2.6124064922332764,2.6277575492858887,0.8337701559066772,0.5472296476364136,0.0,0.0023921837091445924,2.031132221221924,0.3553857207298279,,,,,,,,,,,,,,,,
15,3.182251453399658,0.05281390994787216,0.17425672709941864,0.152328759431839,0.29236480593681335,2.558621883392334,2.5679807662963867,0.8286030888557434,0.6169681549072266,0.0,0.002557904326915741,1.9973253011703491,0.35506492853164673,,,,,,,,,,,,,,,,
16,3.1258034706115723,0.022907264530658722,0.19331392645835876,0.17228963971138,0.2521517276763916,2.5059399604797363,2.5101563930511475,0.8232051730155945,0.6847091317176819,0.0,0.0027225453615188602,1.9617338180541992,0.354986310005188,,,,,,,,,,,,,,,,
17,3.0833449363708496,-0.012907379306852818,0.20783941447734833,0.18888233602046967,0.2227088212966919,2.4647390842437744,2.463089942932129,0.8172152042388916,0.7475613951683044,0.0,0.0028859884023666386,1.924005389213562,0.3545636236667633,,,,,,,,,,,,,,,,
18,3.0464859008789062,-0.05128660053014755,0.21924807131290436,0.20186471939086914,0.2016327977180481,2.426693916320801,2.4207866191864014,0.8105180263519287,0.8026303648948669,0.0,0.0030480920076370243,1.8857966661453247,0.3542964458465576,,,,,,,,,,,,,,,,
19,3.014720916748047,-0.09145940840244293,0.22409336268901825,0.21037721633911133,0.1884337216615677,2.4001128673553467,2.3835206031799316,0.8035755157470703,0.8484355211257935,0.0,0.0032088071107864383,1.8451223373413086,0.3538653552532196,,,,,,,,,,,,,,,,
20,2.9914987087249756,-0.13123811781406403,0.2244153469800949,0.2130436897277832,0.18027947843074799,2.385047197341919,2.362473487854004,0.7958934903144836,0.8749341368675232,0.0,0.003367985808849335,1.8040595054626465,0.35356855392456055,,,,,,,,,,,,,,,,
21,2.975984811782837,-0.17069928348064423,0.22257071733474731,0.21477915346622467,0.18068383634090424,2.3748576641082764,2.3410449028015137,0.787848949432373,0.8958451747894287,0.0,0.0035255555987358097,1.7634412050247192,0.35270825028419495,,,,,,,,,,,,,,,,
22,2.9489831924438477,-0.20989514887332916,0.21312499046325684,0.20759491622447968,0.17242032289505005,2.3769567012786865,2.3347294330596924,0.7781469225883484,0.8997739553451538,0.0,0.0036811849832534796,1.7162671089172363,0.3519325852394104,,,,,,,,,,,,,,,,
23,2.9304792881011963,-0.24099630117416382,0.2059899866580963,0.20314443111419678,0.1670502871274948,2.3760762214660645,2.332512855529785,0.7688710689544678,0.8923884034156799,0.0,0.003834959197044373,1.6734544038772583,0.350924015045166,,,,,,,,,,,,,,,,
24,2.9085493087768555,-0.26969629526138306,0.19476911425590515,0.19621872901916504,0.15863275527954102,2.383202314376831,2.334655284881592,0.7584270238876343,0.8759094476699829,0.0,0.0039866446018219,1.6284425258636475,0.3501707911491394,,,,,,,,,,,,,,,,
25,2.8817927837371826,-0.2960667312145233,0.18302248418331146,0.187001034617424,0.14568136632442474,2.392061710357666,2.3401143550872803,0.7466763854026794,0.8544575572013855,0.0,0.004135979878902436,1.5822302103042603,0.3485231399536133,,,,,,,,,,,,,,,,
26,2.8599655628204346,-0.31680262088775635,0.17178165912628174,0.17807124555110931,0.13487109541893005,2.4037957191467285,2.3466873168945312,0.7339228391647339,0.8285275101661682,0.0,0.004282764446735383,1.5341063737869263,0.34718433022499084,,,,,,,,,,,,,,,,
27,2.8392720222473145,-0.33587974309921265,0.16452835500240326,0.17216670513153076,0.1266760677099228,2.4047133922576904,2.347088575363159,0.7209883332252502,0.800402045249939,0.0,0.004426962113380433,1.4899510145187378,0.34582701325416565,,,,,,,,,,,,,,,,
28,2.817460060119629,-0.35186779499053955,0.15721657872200012,0.16754285991191864,0.11701839417219162,2.4064667224884033,2.344897985458374,0.7081771492958069,0.7697917222976685,0.0,0.0045685975432395946,1.4481114149093628,0.34414374828338623,,,,,,,,,,,,,,,,
29,2.7997045516967773,-0.36501821875572205,0.15048231184482574,0.1622416079044342,0.11048568785190582,2.4076592922210693,2.3453304767608643,0.6955909132957458,0.7392895817756653,0.0,0.004707715725898743,1.4071862697601318,0.3427460491657257,,,,,,,,,,,,,,,,
30,2.7819406986236572,-0.38695961236953735,0.14721739292144775,0.1601339727640152,0.1048479974269867,2.4017436504364014,2.3377392292022705,0.6811832785606384,0.7176236510276794,0.0,0.004843952381610871,1.3664484024047852,0.34040093421936035,,,,,,,,,,,,,,,,
31,2.7631709575653076,-0.41167181730270386,0.1448366940021515,0.1587831676006317,0.09984967112541199,2.3929660320281982,2.326436758041382,0.6656999588012695,0.6981744766235352,0.0,0.004977092373371125,1.3232799768447876,0.3378444314002991,,,,,,,,,,,,,,,,
32,2.7473363876342773,-0.43797793984413147,0.14458657801151276,0.15953116118907928,0.09688540548086166,2.3804914951324463,2.3121750354766846,0.6524800658226013,0.6844933032989502,0.0,0.005107588386535645,1.2913522720336914,0.3360607624053955,,,,,,,,,,,,,,,,
33,2.7295453548431396,-0.4642292559146881,0.14796572923660278,0.16297724843025208,0.0951283648610115,2.3575098514556885,2.289438247680664,0.6395325064659119,0.6700035333633423,0.0,0.005235494887828827,1.260507583618164,0.3343401253223419,,,,,,,,,,,,,,,,
34,2.714235305786133,-0.5039564371109009,0.15201812982559204,0.16730308532714844,0.09264707565307617,2.3357536792755127,2.26878023147583,0.6251247525215149,0.6630192399024963,0.0,0.005360519838333131,1.23451566696167,0.3322060704231262,,,,,,,,,,,,,,,,
35,2.697354793548584,-0.5402750968933105,0.15982012450695038,0.1747010052204132,0.08936334401369095,2.305798053741455,2.241142988204956,0.6131592988967896,0.6549062132835388,0.0,0.005483151698112488,1.2064930200576782,0.3299781382083893,,,,,,,,,,,,,,,,
36,2.6846649646759033,-0.5897201895713806,0.16430789232254028,0.17889493703842163,0.08826346695423126,2.2851080894470215,2.2212889194488525,0.6008204221725464,0.6558936834335327,0.0,0.005603315782546998,1.1940245628356934,0.32821500301361084,,,,,,,,,,,,,,,,
37,2.668198585510254,-0.6292144060134888,0.17289330065250397,0.1861240714788437,0.08473731577396393,2.254772663116455,2.194114923477173,0.5909501910209656,0.6558440327644348,0.0,0.005721505820751191,1.1779297590255737,0.3263162672519684,,,,,,,,,,,,,,,,
38,2.656437873840332,-0.6779108643531799,0.18164847791194916,0.19360075891017914,0.0836770087480545,2.2257206439971924,2.1693027019500732,0.5823681950569153,0.6585370302200317,0.0,0.0058379794597625745,1.175086259841919,0.3256886601448059,,,,,,,,,,,,,,,,
39,2.6448891162872314,-0.7292550802230835,0.18983063101768494,0.20110845565795898,0.08212652057409286,2.1979241371154785,2.1457228660583496,0.573521077632904,0.6589081287384033,0.0,0.005952683675289156,1.1719211339950562,0.32336685061454773,,,,,,,,,,,,,,,,
40,2.6356403827667236,-0.7847359776496887,0.19638802111148834,0.20689775049686432,0.0798577144742012,2.1769063472747803,2.128087282180786,0.5663160681724548,0.6624564528465271,0.0,0.0060659468889236465,1.1780320405960083,0.32189396023750305,,,,,,,,,,,,,,,,
41,2.620417833328247,-0.8261125683784485,0.20191362500190735,0.21151690185070038,0.07706581056118011,2.1519992351531982,2.1078438758850098,0.5618542432785034,0.6603692770004272,0.0,0.0061783177375793474,1.1955139636993408,0.3213437795639038,,,,,,,,,,,,,,,,
42,2.6119906902313232,-0.869443416595459,0.20678450167179108,0.21595267951488495,0.07566036283969879,2.1339375972747803,2.0932488441467285,0.5572365522384644,0.6615862250328064,0.0,0.00628976504802704,1.2135957479476929,0.3208615183830261,,,,,,,,,,,,,,,,
43,2.5971341133117676,-0.9095171689987183,0.21243803203105927,0.2196352332830429,0.07247284799814224,2.1097371578216553,2.0754387378692627,0.5549798011779785,0.6618807911872864,0.0,0.006400761008262636,1.2467838525772095,0.3204951584339142,,,,,,,,,,,,,,,,
44,2.5852301120758057,-0.9395307302474976,0.21166831254959106,0.2175290286540985,0.0705561637878418,2.102099895477295,2.0688533782958984,0.5544003844261169,0.6591776609420776,0.0,0.0065116410851478596,1.2857275009155273,0.32066047191619873,,,,,,,,,,,,,,,,
45,2.5734076499938965,-0.9659863710403442,0.21354533731937408,0.2181633561849594,0.06759947538375854,2.0882725715637207,2.0599265098571777,0.5539211630821228,0.6548230051994324,0.0,0.006622425317764284,1.324217438697815,0.32068854570388794,,,,,,,,,,,,,,,,
46,2.5616562366485596,-0.9874208569526672,0.21603688597679138,0.21946723759174347,0.06613089889287949,2.07216215133667,2.047880172729492,0.5547384023666382,0.6521695852279663,0.0,0.006733372998237612,1.378044605255127,0.3212796747684479,,,,,,,,,,,,,,,,
47,2.553035259246826,-1.0003446340560913,0.21576960384845734,0.21688100695610046,0.06454940885305405,2.064704656600952,2.046966075897217,0.5568983554840088,0.6517459154129028,0.0,0.006844752669334413,1.432163953781128,0.3225085139274597,,,,,,,,,,,,,,,,
48,2.5413312911987305,-1.0034974813461304,0.21571750938892365,0.21665267646312714,0.061113350093364716,2.0561752319335938,2.039520263671875,0.5567731857299805,0.6550674438476562,0.0,0.006956107306480409,1.4735208749771118,0.322011798620224,,,,,,,,,,,,,,,,
49,2.5340800285339355,-1.008806586265564,0.21661555767059326,0.21566851437091827,0.060377806425094604,2.0480892658233643,2.0347471237182617,0.5579033493995667,0.6577436327934265,0.0,0.007067687976360323,1.5235624313354492,0.3220936954021454,,,,,,,,,,,,,,,,
50,2.525672197341919,-1.0066667795181274,0.2160079926252365,0.21528403460979462,0.05913436412811279,2.0415124893188477,2.0289793014526367,0.5599275231361389,0.6671680212020874,0.0,0.00717967348098755,1.5902153253555298,0.3231002390384674,,,,,,,,,,,,,,,,
51,2.5113942623138428,-1.005731225013733,0.21869920194149017,0.21705035865306854,0.05555032193660736,2.025182008743286,2.0150067806243896,0.5631604790687561,0.6709511280059814,0.0,0.007292305576801302,1.6445591449737549,0.32415664196014404,,,,,,,,,,,,,,,,
52,2.5022523403167725,-0.997493326663971,0.2177114635705948,0.21580645442008972,0.05372628942131996,2.0187745094299316,2.011241912841797,0.5626360177993774,0.6779264807701111,0.0,0.007404832780361178,1.6848515272140503,0.3238402009010315,,,,,,,,,,,,,,,,
53,2.499318838119507,-1.0072466135025024,0.21829551458358765,0.21662537753582,0.05364670604467392,2.0152580738067627,2.006244659423828,0.5618746280670166,0.6804568767547607,0.0,0.007517207705974581,1.7226814031600952,0.3233902156352997,,,,,,,,,,,,,,,,
54,2.4849321842193604,-1.0120878219604492,0.22048485279083252,0.21916131675243378,0.050905920565128326,1.9981184005737305,1.9906415939331055,0.5615602731704712,0.6853602528572083,0.0,0.0076295197606086745,1.7618972063064575,0.3229881227016449,,,,,,,,,,,,,,,,
55,2.4823670387268066,-1.0162514448165894,0.22406800091266632,0.22342811524868011,0.05195768177509308,1.9864202737808228,1.9794059991836548,0.5609124898910522,0.6899483799934387,0.0,0.007741702258586885,1.787034273147583,0.3227563798427582,,,,,,,,,,,,,,,,
56,2.476357936859131,-1.0120186805725098,0.22310468554496765,0.22287146747112274,0.04998260363936424,1.9847512245178223,1.9760472774505615,0.5596286058425903,0.6950845122337341,0.0,0.007853627979755404,1.812058925628662,0.3220749497413635,,,,,,,,,,,,,,,,
57,2.4696080684661865,-1.0390352010726929,0.2256949245929718,0.22605812549591064,0.04983973503112793,1.971539855003357,1.9644907712936401,0.5560023784637451,0.6898042559623718,0.0,0.007964828455448153,1.8169711828231812,0.32040801644325256,,,,,,,,,,,,,,,,
58,2.4632112979888916,-1.0359357595443726,0.22703731060028076,0.22736415266990662,0.04857338219881058,1.9634886980056763,1.9569841623306274,0.5514805912971497,0.6916530132293701,0.0,0.008075124573707583,1.8196862936019897,0.3184592127799988,,,,,,,,,,,,,,,,
59,2.457174301147461,-1.0457029342651367,0.22933326661586761,0.23023328185081482,0.04773128777742386,1.9538013935089111,1.9459518194198608,0.5474758744239807,0.686985194683075,0.0,0.00818461974859238,1.8327813148498535,0.3166433572769165,,,,,,,,,,,,,,,,
60,2.452282428741455,-1.0560084581375122,0.23015281558036804,0.23123033344745636,0.047692619264125824,1.9472248554229736,1.9391884803771973,0.5412694215774536,0.6814137101173401,0.0,0.008292873632907871,1.8112611770629883,0.3139979839324951,,,,,,,,,,,,,,,,
61,2.44566011428833,-1.0777837038040161,0.23110000789165497,0.23295362293720245,0.04651632532477379,1.9397202730178833,1.9304604530334473,0.5344493389129639,0.6773815155029297,0.0,0.008399763500690464,1.7888481616973877,0.3111776113510132,,,,,,,,,,,,,,,,
62,2.4442138671875,-1.0890908241271973,0.2336921989917755,0.23653244972229004,0.046432334929704666,1.9329181909561157,1.922195315361023,0.526393711566925,0.6674134135246277,0.0,0.008505042243003849,1.7894505262374878,0.30804288387298584,,,,,,,,,,,,,,,,
63,2.4373764991760254,-1.0855560302734375,0.2374240607023239,0.2409534603357315,0.04461037367582321,1.920203685760498,1.9085733890533447,0.5166770219802856,0.6625649929046631,0.0,0.008608377647399907,1.7558143138885498,0.3037090003490448,,,,,,,,,,,,,,,,
64,2.433328628540039,-1.0973445177078247,0.23513680696487427,0.23926424980163574,0.045255474746227264,1.9197405576705933,1.9076039791107178,0.5076252222061157,0.64687180519104,0.0,0.00870990269184113,1.723508596420288,0.29989027976989746,,,,,,,,,,,,,,,,
65,2.429250955581665,-1.1136746406555176,0.23793424665927887,0.24305307865142822,0.044174954295158386,1.911156415939331,1.8970210552215576,0.494401216506958,0.6408061981201172,0.0,0.008808782935142522,1.6943018436431885,0.2946050763130188,,,,,,,,,,,,,,,,
66,2.425377368927002,-1.1253427267074585,0.23424018919467926,0.24005286395549774,0.043343301862478256,1.915361762046814,1.9001201391220093,0.48298379778862,0.6303293108940125,0.0,0.008905379694700245,1.6647931337356567,0.28996366262435913,,,,,,,,,,,,,,,,
67,2.4221267700195312,-1.1313073635101318,0.23968073725700378,0.245011568069458,0.04277023300528526,1.9011714458465576,1.8881572484970093,0.46838629245758057,0.6181505918502808,0.0,0.008999056953191762,1.628493070602417,0.2836478054523468,,,,,,,,,,,,,,,,
68,2.4177844524383545,-1.1517969369888306,0.2371666580438614,0.24305282533168793,0.04306145757436752,1.9019250869750977,1.8870818614959717,0.45554742217063904,0.6085098385810852,0.0,0.009090166437625889,1.5922091007232666,0.27825385332107544,,,,,,,,,,,,,,,,
69,2.4126787185668945,-1.1489856243133545,0.2410528063774109,0.24620211124420166,0.04199545830488205,1.8899303674697876,1.8769261837005615,0.4402464032173157,0.5935971736907959,0.0,0.009178215718269352,1.5591752529144287,0.27151837944984436,,,,,,,,,,,,,,,,
70,2.4124653339385986,-1.173020362854004,0.24111615121364594,0.24610549211502075,0.041914548724889755,1.8891364336013794,1.8775219917297363,0.42714813351631165,0.58406662940979,0.0,0.009263645344972614,1.530135989189148,0.2656908631324768,,,,,,,,,,,,,,,,
71,2.4065113067626953,-1.1751046180725098,0.24209465086460114,0.2467377930879593,0.04084333777427673,1.8820029497146606,1.8716682195663452,0.4119885563850403,0.5716723203659058,0.0,0.009346043056249621,1.5047385692596436,0.25895097851753235,,,,,,,,,,,,,,,,
72,2.4039039611816406,-1.1865826845169067,0.24293100833892822,0.24700163304805756,0.04043857753276825,1.8789433240890503,1.8681222200393677,0.3979906439781189,0.5539044141769409,0.0,0.009425641185045245,1.487622618675232,0.25312569737434387,,,,,,,,,,,,,,,,
73,2.4048473834991455,-1.200218915939331,0.24106936156749725,0.24421723186969757,0.039693474769592285,1.8837205171585083,1.876013994216919,0.38409948348999023,0.5456477999687195,0.0,0.009502461081743243,1.4592972993850708,0.2470727413892746,,,,,,,,,,,,,,,,
74,2.4017858505249023,-1.2055033445358276,0.2401839941740036,0.24309898912906647,0.039193782955408096,1.8827100992202759,1.8759076595306396,0.3729540705680847,0.5385643243789673,0.0,0.009577051895856859,1.446471095085144,0.24206572771072388,,,,,,,,,,,,,,,,
75,2.399543285369873,-1.210611343383789,0.24275238811969757,0.24349161982536316,0.03859766200184822,1.8765053749084473,1.8728981018066406,0.36141422390937805,0.524503231048584,0.0,0.009649334740638735,1.4400252103805542,0.2366279661655426,,,,,,,,,,,,,,,,
