epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_reward_lcb,expected_inad_cost,expected_immediate_cost,expected_support_cost,expected_smooth_cost,expected_uncertainty_cost,exact_soft_inadmissibility_rate,measured_support,measured_smooth,measured_uncertainty,lambda_inad,lambda_support,lambda_smooth,lambda_uncertainty,lagrange,cost_budget,uses_action_mask,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
26,2.2758021354675293,-2.551131010055542,0.3102301061153412,0.3130129873752594,0.2531501054763794,1.4075011014938354,1.3913166522979736,2.674292802810669,0.037125665694475174,1.1534887592975067e-19,0.1175294890999794,0.035891011357307434,0.05633377656340599,1.1534887592975067e-19,0.1175294890999794,0.035891011357307434,0.05633377656340599,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
27,2.2457449436187744,-2.6169722080230713,0.3128741383552551,0.31745773553848267,0.23930209875106812,1.3847408294677734,1.3674812316894531,2.7393834590911865,0.03286949545145035,1.0511673576300068e-19,0.11673504114151001,0.03582669794559479,0.056753791868686676,1.0511673576300068e-19,0.11673504114151001,0.03582669794559479,0.056753791868686676,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
28,2.225811719894409,-2.6485064029693604,0.3197781443595886,0.3289366066455841,0.23152920603752136,1.3571857213974,1.3339495658874512,2.770249366760254,0.03311138227581978,9.76055932965468e-20,0.11631948500871658,0.03579159453511238,0.054219529032707214,9.76055932965468e-20,0.11631948500871658,0.03579159453511238,0.054219529032707214,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
29,2.1994755268096924,-2.679966449737549,0.318242609500885,0.3271182179450989,0.2171560376882553,1.3500592708587646,1.3238579034805298,2.800859212875366,0.033229053020477295,9.048036935994013e-20,0.11572406440973282,0.03574266657233238,0.051656242460012436,9.048036935994013e-20,0.11572406440973282,0.03574266657233238,0.051656242460012436,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
30,2.1667685508728027,-2.728508949279785,0.3279629945755005,0.336448609828949,0.20603115856647491,1.3086798191070557,1.283972144126892,2.8489317893981934,0.033666737377643585,8.417377634877392e-20,0.11532969027757645,0.03573693335056305,0.05089056119322777,9.176381852098991e-20,0.11495403945446014,0.03570061922073364,0.04390399530529976,0.0,0.0,0.0,0.0,0.0,0.0001,False,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.6999356746673584,9.176381852098991e-20,0.6999356746673584,0.016611531376838684,0.18334974348545074
31,2.16719126701355,-2.730233907699585,0.33554330468177795,0.3396393060684204,0.20252151787281036,1.2995879650115967,1.279386281967163,2.8504862785339355,0.037257760763168335,7.798191587350823e-20,0.11484712362289429,0.035686369985342026,0.05400189384818077,7.798191587350823e-20,0.11484712362289429,0.035686369985342026,0.05400189384818077,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
32,2.1422653198242188,-2.7123286724090576,0.3327064514160156,0.33999690413475037,0.19303718209266663,1.2873560190200806,1.2656934261322021,2.8322997093200684,0.040911752730607986,7.484704998594857e-20,0.11461499333381653,0.03570563718676567,0.05350343510508537,7.484704998594857e-20,0.11461499333381653,0.03570563718676567,0.05350343510508537,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
33,2.1235742568969727,-2.754580020904541,0.33640995621681213,0.33974820375442505,0.18425101041793823,1.272114634513855,1.2542153596878052,2.8742120265960693,0.04765205830335617,7.03275483764605e-20,0.11432741582393646,0.035657308995723724,0.05298344045877457,7.03275483764605e-20,0.11432741582393646,0.035657308995723724,0.05298344045877457,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
34,2.1029629707336426,-2.7842016220092773,0.3324437439441681,0.33542442321777344,0.1795351356267929,1.263446569442749,1.2476725578308105,2.9035770893096924,0.04932226985692978,6.735466125494492e-20,0.11418239772319794,0.03569519519805908,0.051856666803359985,6.735466125494492e-20,0.11418239772319794,0.03569519519805908,0.051856666803359985,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
35,2.093170166015625,-2.7803924083709717,0.3345392346382141,0.3359259068965912,0.17432481050491333,1.2545455694198608,1.2422149181365967,2.8998618125915527,0.054351117461919785,6.346994321740888e-20,0.11389477550983429,0.03566720336675644,0.05566386878490448,6.346994321740888e-20,0.11389477550983429,0.03566720336675644,0.05566386878490448,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
36,2.077054500579834,-2.8016088008880615,0.3350219130516052,0.33563992381095886,0.1702130138874054,1.240025520324707,1.232333779335022,2.920724630355835,0.0507529079914093,6.054641551400798e-20,0.1136343702673912,0.03565751761198044,0.05472864955663681,6.054641551400798e-20,0.1136343702673912,0.03565751761198044,0.05472864955663681,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
37,2.0788192749023438,-2.794296979904175,0.336941123008728,0.33548370003700256,0.1697007715702057,1.2381212711334229,1.2352664470672607,2.913411855697632,0.045727960765361786,5.851350283638528e-20,0.11353395134210587,0.035631075501441956,0.05572633072733879,5.851350283638528e-20,0.11353395134210587,0.035631075501441956,0.05572633072733879,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
38,2.0578079223632812,-2.8318958282470703,0.33542001247406006,0.33001619577407837,0.16198579967021942,1.229750394821167,1.231021761894226,2.950620174407959,0.03932992368936539,5.517175132280787e-20,0.11325372755527496,0.03561060503125191,0.05461413413286209,5.517175132280787e-20,0.11325372755527496,0.03561060503125191,0.05461413413286209,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
39,2.054197311401367,-2.8253426551818848,0.3400405943393707,0.33229923248291016,0.16092608869075775,1.218477725982666,1.223385214805603,2.943906307220459,0.0376984067261219,5.315738235430798e-20,0.11309421807527542,0.03559155762195587,0.054596710950136185,5.315738235430798e-20,0.11309421807527542,0.03559155762195587,0.054596710950136185,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
40,2.0496199131011963,-2.8768398761749268,0.34415116906166077,0.3351297378540039,0.15669837594032288,1.2079825401306152,1.2192989587783813,2.994793176651001,0.03817204385995865,4.9788818556656485e-20,0.11274870485067368,0.035569071769714355,0.0519467294216156,5.170496595604886e-20,0.11259987205266953,0.03559671714901924,0.04543963447213173,0.0,0.0,0.0,0.0,0.0,0.0001,False,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.7000265121459961,5.170496595604886e-20,0.7000265121459961,0.010861036367714405,0.21317517757415771
41,2.0313830375671387,-2.891308546066284,0.3401912450790405,0.3285425901412964,0.15125620365142822,1.2042022943496704,1.2185840606689453,3.0093586444854736,0.04587094858288765,4.685681548315119e-20,0.11260627210140228,0.03558790683746338,0.054329533129930496,4.685681548315119e-20,0.11260627210140228,0.03558790683746338,0.054329533129930496,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
42,2.0364990234375,-2.93107008934021,0.34433168172836304,0.3297971785068512,0.14970409870147705,1.2042967081069946,1.221035122871399,3.0492136478424072,0.053631655871868134,4.3913170488759066e-20,0.11238537728786469,0.03560948744416237,0.05746251717209816,4.3913170488759066e-20,0.11238537728786469,0.03560948744416237,0.05746251717209816,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
43,2.029327154159546,-2.980074167251587,0.3469090163707733,0.33247196674346924,0.14767581224441528,1.1920808553695679,1.212459921836853,3.0980918407440186,0.0572952926158905,4.2010545219962e-20,0.11224793642759323,0.03560737147927284,0.05757521465420723,4.2010545219962e-20,0.11224793642759323,0.03560737147927284,0.05757521465420723,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
44,2.020749807357788,-3.0225887298583984,0.3519921898841858,0.33629122376441956,0.14304451644420624,1.1785616874694824,1.2002819776535034,3.140416383743286,0.05916161090135574,3.9667468893200317e-20,0.11205294728279114,0.03559350594878197,0.05761662870645523,3.9667468893200317e-20,0.11205294728279114,0.03559350594878197,0.05761662870645523,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
45,2.0172958374023438,-3.054391860961914,0.3621561825275421,0.34557679295539856,0.14024345576763153,1.1574214696884155,1.1812174320220947,3.171898603439331,0.05375814810395241,3.594504304561232e-20,0.11170540004968643,0.03555658832192421,0.05787375196814537,3.594504304561232e-20,0.11170540004968643,0.03555658832192421,0.05787375196814537,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
46,1.9998351335525513,-3.0809144973754883,0.35708874464035034,0.3378795087337494,0.13542114198207855,1.1567198038101196,1.1821717023849487,3.197615146636963,0.044480349868535995,3.4720689723237395e-20,0.11163686960935593,0.03557068854570389,0.05050033703446388,3.4720689723237395e-20,0.11163686960935593,0.03557068854570389,0.05050033703446388,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
47,2.002138614654541,-3.1182684898376465,0.36309540271759033,0.3444368243217468,0.13562126457691193,1.1476521492004395,1.1703182458877563,3.2348103523254395,0.04564759135246277,3.29179271263605e-20,0.1114850863814354,0.03555721417069435,0.05042049661278725,3.29179271263605e-20,0.1114850863814354,0.03555721417069435,0.05042049661278725,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
48,1.9959920644760132,-3.1396024227142334,0.36440330743789673,0.3485793471336365,0.1329396665096283,1.1410210132598877,1.1591185331344604,3.2558441162109375,0.045119550079107285,3.121865257893223e-20,0.11134949326515198,0.035554610192775726,0.04877251014113426,3.121865257893223e-20,0.11134949326515198,0.035554610192775726,0.04877251014113426,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
49,1.999600887298584,-3.1531105041503906,0.3706648647785187,0.35628414154052734,0.13429538905620575,1.1306982040405273,1.1460145711898804,3.2695796489715576,0.05328435078263283,2.989651099851705e-20,0.11124712973833084,0.03556261956691742,0.0520646870136261,2.989651099851705e-20,0.11124712973833084,0.03556261956691742,0.0520646870136261,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
50,1.997092604637146,-3.1930148601531982,0.37002381682395935,0.358133465051651,0.13420948386192322,1.1291061639785767,1.1403454542160034,3.309232234954834,0.057055436074733734,2.7965635573096735e-20,0.11113128066062927,0.03555626794695854,0.050704531371593475,2.905894287506677e-20,0.11102839559316635,0.03557533398270607,0.04351288080215454,0.0,0.0,0.0,0.0,0.0,0.0001,False,0.7003401517868042,0.7003401517868042,0.2996598482131958,26.18999671936035,0.0,0.9930706024169922,0.9976577758789062,-0.0,0.5929281115531921,0.7000848054885864,2.905894287506677e-20,0.7000848054885864,0.006833096966147423,0.24827715754508972
51,1.993776559829712,-3.198307991027832,0.37377893924713135,0.3637787103652954,0.13367606699466705,1.119338035583496,1.125747561454773,3.314419746398926,0.05717558041214943,2.7211960943961554e-20,0.11105475574731827,0.03558337688446045,0.050406523048877716,2.7211960943961554e-20,0.11105475574731827,0.03558337688446045,0.050406523048877716,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
52,1.9960980415344238,-3.210066080093384,0.3697839677333832,0.3632486164569855,0.13393434882164001,1.128543496131897,1.1297186613082886,3.3259949684143066,0.053081586956977844,2.5754570486632555e-20,0.11098580807447433,0.035579800605773926,0.04926813766360283,2.5754570486632555e-20,0.11098580807447433,0.035579800605773926,0.04926813766360283,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
53,1.9796628952026367,-3.228243112564087,0.36340078711509705,0.3585781753063202,0.128623828291893,1.129680871963501,1.1284390687942505,3.3437299728393555,0.04940694943070412,2.4698289924970748e-20,0.11086807399988174,0.0355922095477581,0.04601723700761795,2.4698289924970748e-20,0.11086807399988174,0.0355922095477581,0.04601723700761795,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
54,1.9883617162704468,-3.2027089595794678,0.36464592814445496,0.3622242510318756,0.13130749762058258,1.1335424184799194,1.1268256902694702,3.318753242492676,0.05195140466094017,2.442957901051319e-20,0.11086396872997284,0.035606421530246735,0.051627956330776215,2.442957901051319e-20,0.11086396872997284,0.035606421530246735,0.051627956330776215,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
55,1.9901154041290283,-3.2430131435394287,0.36234158277511597,0.3599313795566559,0.1309759020805359,1.1397767066955566,1.1339563131332397,3.3587350845336914,0.05222285911440849,2.3080541135492968e-20,0.11071695387363434,0.035619813948869705,0.04986497759819031,2.3080541135492968e-20,0.11071695387363434,0.035619813948869705,0.04986497759819031,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
56,1.977179765701294,-3.2328109741210938,0.35632404685020447,0.35582292079925537,0.1276797652244568,1.142789363861084,1.1319167613983154,3.3484036922454834,0.05093511939048767,2.2337303199242733e-20,0.11070528626441956,0.03555504232645035,0.0487038716673851,2.2337303199242733e-20,0.11070528626441956,0.03555504232645035,0.0487038716673851,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
57,1.9735937118530273,-3.2307629585266113,0.3570556640625,0.3564329743385315,0.1264452338218689,1.1389566659927368,1.1283628940582275,3.3465185165405273,0.055142808705568314,2.2086397670587806e-20,0.11064961552619934,0.0355643592774868,0.05088440328836441,2.2086397670587806e-20,0.11064961552619934,0.0355643592774868,0.05088440328836441,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
58,1.9764209985733032,-3.2459704875946045,0.35332566499710083,0.3535313308238983,0.12445199489593506,1.1512004137039185,1.1390236616134644,3.3618853092193604,0.055937640368938446,2.0936702245257194e-20,0.11060119420289993,0.03561551496386528,0.05295465514063835,2.0936702245257194e-20,0.11060119420289993,0.03561551496386528,0.05295465514063835,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
59,1.9667613506317139,-3.2580931186676025,0.3463112711906433,0.3456704020500183,0.12347663938999176,1.1573647260665894,1.1452414989471436,3.3737332820892334,0.05708196759223938,1.9999858809229802e-20,0.11051207035779953,0.035605162382125854,0.05109144002199173,1.9999858809229802e-20,0.11051207035779953,0.035605162382125854,0.05109144002199173,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
60,1.9646941423416138,-3.2745747566223145,0.348854660987854,0.34864431619644165,0.12289424985647202,1.1491729021072388,1.1394288539886475,3.3900091648101807,0.053861137479543686,1.9257881030944004e-20,0.11046156287193298,0.03556079789996147,0.04954645037651062,1.9690602149846125e-20,0.11034231632947922,0.03559401258826256,0.040853798389434814,0.0,0.0,0.0,0.0,0.0,0.0001,False,0.7003401517868042,0.7003401517868042,0.2996598482131958,26.18999671936035,0.0,0.9930706024169922,0.9976577758789062,-0.0,0.5929281115531921,0.7001074552536011,1.9690602149846125e-20,0.7001074552536011,0.005010485649108887,0.2716127634048462
61,1.9656665325164795,-3.324009656906128,0.35045674443244934,0.34819552302360535,0.12269637733697891,1.148701548576355,1.1399340629577637,3.439286947250366,0.05557594448328018,1.8542145234474024e-20,0.11035873740911484,0.035599298775196075,0.04899286478757858,1.8542145234474024e-20,0.11035873740911484,0.035599298775196075,0.04899286478757858,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
62,1.9542293548583984,-3.3469462394714355,0.3505896031856537,0.34778571128845215,0.12023597955703735,1.1384811401367188,1.1327548027038574,3.4622693061828613,0.05737333744764328,1.697619216850884e-20,0.11031705886125565,0.03556876629590988,0.049872349947690964,1.697619216850884e-20,0.11031705886125565,0.03556876629590988,0.049872349947690964,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
63,1.954343557357788,-3.409827470779419,0.35281336307525635,0.34877756237983704,0.12050123512744904,1.1332058906555176,1.13129723072052,3.5253827571868896,0.06427785009145737,1.616618040042769e-20,0.11021532863378525,0.0356195792555809,0.053196340799331665,1.616618040042769e-20,0.11021532863378525,0.0356195792555809,0.053196340799331665,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
