epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_reward_lcb,expected_inad_cost,expected_immediate_cost,expected_support_cost,expected_smooth_cost,expected_uncertainty_cost,exact_soft_inadmissibility_rate,measured_support,measured_smooth,measured_uncertainty,lambda_inad,lambda_support,lambda_smooth,lambda_uncertainty,lagrange,cost_budget,uses_action_mask,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
12,3.1916775703430176,-0.29008832573890686,0.06625616550445557,0.12682141363620758,0.5745846033096313,2.6570820808410645,2.190948724746704,0.4934614896774292,0.09230729937553406,7.432126813921573e-19,0.16971158981323242,0.04087753966450691,0.3374132215976715,7.432126813921573e-19,0.16971158981323242,0.04087753966450691,0.3374132215976715,0.0,0.0,0.0,4.5166045427322386e-05,0.0,0.0001,False,,,,,,,,,,,,,,
13,3.0909347534179688,-0.3900000751018524,0.08470220863819122,0.1578541249036789,0.535137951374054,2.5517385005950928,2.0747427940368652,0.5871491432189941,0.09251267462968826,6.509646206008428e-19,0.16251355409622192,0.04016759991645813,0.3470401465892792,6.509646206008428e-19,0.16251355409622192,0.04016759991645813,0.3470401465892792,0.0,0.0,0.0,4.5166045427322386e-05,0.0,0.0001,False,,,,,,,,,,,,,,
14,3.002018451690674,-0.49199342727661133,0.10447777807712555,0.18731263279914856,0.49853524565696716,2.4508779048919678,1.9725077152252197,0.6838741302490234,0.09067433327436447,5.682874013882848e-19,0.15621715784072876,0.03957495838403702,0.35722342133522034,5.682874013882848e-19,0.15621715784072876,0.03957495838403702,0.35722342133522034,0.0,0.0,0.0,4.5166045427322386e-05,0.0,0.0001,False,,,,,,,,,,,,,,
15,2.9336259365081787,-0.591141939163208,0.12856696546077728,0.21698203682899475,0.4656004011631012,2.3557891845703125,1.8891637325286865,0.778813362121582,0.09330619871616364,5.018081880271051e-19,0.15081283450126648,0.03904756158590317,0.369083046913147,5.018081880271051e-19,0.15081283450126648,0.03904756158590317,0.369083046913147,0.0,0.0,0.0,4.5166045427322386e-05,0.0,0.0001,False,,,,,,,,,,,,,,
16,2.858330011367798,-0.711670458316803,0.1558251678943634,0.2530658543109894,0.4285363554954529,2.251527786254883,1.7902774810791016,0.8952870965003967,0.09239208698272705,4.339676938716045e-19,0.146134153008461,0.03863225877285004,0.37523606419563293,4.339676938716045e-19,0.146134153008461,0.03863225877285004,0.37523606419563293,0.0,0.0,0.0,4.5166045427322386e-05,0.0,0.0001,False,,,,,,,,,,,,,,
17,2.79675030708313,-0.8186569213867188,0.18243490159511566,0.2817613184452057,0.39907822012901306,2.1533679962158203,1.7135837078094482,0.9977648854255676,0.09007682651281357,3.828656388508149e-19,0.14183254539966583,0.038202378898859024,0.37309902906417847,3.828656388508149e-19,0.14183254539966583,0.038202378898859024,0.37309902906417847,0.0,0.0,0.0,4.5166045427322386e-05,0.0,0.0001,False,,,,,,,,,,,,,,
18,2.7500698566436768,-0.9428578615188599,0.20808497071266174,0.3068252503871918,0.37462931871414185,2.070979118347168,1.6500813961029053,1.1182278394699097,0.09178143739700317,3.3517151625495543e-19,0.13786183297634125,0.03781690075993538,0.3753564953804016,3.3517151625495543e-19,0.13786183297634125,0.03781690075993538,0.3753564953804016,0.0,0.0,0.0,4.5166045427322386e-05,0.0,0.0001,False,,,,,,,,,,,,,,
19,2.6698079109191895,-1.0623468160629272,0.22369633615016937,0.3216121792793274,0.3445957601070404,1.9808017015457153,1.5790057182312012,1.2329835891723633,0.09078316390514374,2.913579305571295e-19,0.1342242807149887,0.037460051476955414,0.364339679479599,2.913579305571295e-19,0.1342242807149887,0.037460051476955414,0.364339679479599,0.0,0.0,0.0,4.5166045427322386e-05,0.0,0.0001,False,,,,,,,,,,,,,,
20,2.6204628944396973,-1.1800369024276733,0.2416306436061859,0.33921244740486145,0.324689120054245,1.9010459184646606,1.5288150310516357,1.347068190574646,0.0952644869685173,2.5790232633908674e-19,0.13153351843357086,0.03720983490347862,0.3551400303840637,2.855075304653051e-19,0.13040219247341156,0.03709985688328743,0.3516330420970917,0.0,0.0,0.0,0.00014679908752441407,0.0,0.0001,False,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.6993018388748169,2.8550979968460246e-19,0.6993018388748169,0.05109049752354622,0.09712246805429459
21,2.546738624572754,-1.299181580543518,0.24771778285503387,0.33583056926727295,0.3026158809661865,1.8361541032791138,1.484994649887085,1.4626052379608154,0.09345835447311401,2.2898840897305465e-19,0.12878867983818054,0.036929480731487274,0.34611451625823975,2.2898840897305465e-19,0.12878867983818054,0.036929480731487274,0.34611451625823975,0.0,0.0,0.0,0.00014679908752441407,0.0,0.0001,False,,,,,,,,,,,,,,
22,2.498122215270996,-1.4204275608062744,0.2592720091342926,0.3440067172050476,0.28756943345069885,1.7650004625320435,1.4495476484298706,1.5794209241867065,0.09366591274738312,2.025426176091218e-19,0.12647639214992523,0.03669106215238571,0.3249255120754242,2.025426176091218e-19,0.12647639214992523,0.03669106215238571,0.3249255120754242,0.0,0.0,0.0,0.00014679908752441407,0.0,0.0001,False,,,,,,,,,,,,,,
23,2.4441347122192383,-1.5379672050476074,0.2664814591407776,0.34867098927497864,0.27386897802352905,1.7009419202804565,1.4092844724655151,1.6931432485580444,0.09589292109012604,1.7858581270836102e-19,0.12428267300128937,0.03650444373488426,0.308663010597229,1.7858581270836102e-19,0.12428267300128937,0.03650444373488426,0.308663010597229,0.0,0.0,0.0,0.00014679908752441407,0.0,0.0001,False,,,,,,,,,,,,,,
24,2.405514717102051,-1.6372393369674683,0.2705738842487335,0.34940430521965027,0.2652200758457184,1.6507302522659302,1.3899023532867432,1.788679599761963,0.09584781527519226,1.5988513313961238e-19,0.12256065011024475,0.03634832426905632,0.2885195016860962,1.5988513313961238e-19,0.12256065011024475,0.03634832426905632,0.2885195016860962,0.0,0.0,0.0,0.00014679908752441407,0.0,0.0001,False,,,,,,,,,,,,,,
25,2.3565707206726074,-1.7391438484191895,0.2769235074520111,0.3497565686702728,0.254176527261734,1.5929561853408813,1.3584716320037842,1.8868087530136108,0.09957660734653473,1.426178412501445e-19,0.12119682133197784,0.03622618317604065,0.2644055485725403,1.426178412501445e-19,0.12119682133197784,0.03622618317604065,0.2644055485725403,0.0,0.0,0.0,0.00014679908752441407,0.0,0.0001,False,,,,,,,,,,,,,,
26,2.313704013824463,-1.8452060222625732,0.2734195590019226,0.3398840129375458,0.24331547319889069,1.563302755355835,1.3508673906326294,1.9893405437469482,0.10693073272705078,1.2904154557616186e-19,0.11989186704158783,0.03611935302615166,0.24215474724769592,1.2904154557616186e-19,0.11989186704158783,0.03611935302615166,0.24215474724769592,0.0,0.0,0.0,0.00014679908752441407,0.0,0.0001,False,,,,,,,,,,,,,,
27,2.272538661956787,-1.9370536804199219,0.27169862389564514,0.33342617750167847,0.233200341463089,1.5294512510299683,1.3389759063720703,2.07773756980896,0.1021447479724884,1.1674987431817115e-19,0.11848874390125275,0.03599350526928902,0.22168070077896118,1.1674987431817115e-19,0.11848874390125275,0.03599350526928902,0.22168070077896118,0.0,0.0,0.0,0.00014679908752441407,0.0,0.0001,False,,,,,,,,,,,,,,
28,2.2353227138519287,-2.0267093181610107,0.27700963616371155,0.33096450567245483,0.22476249933242798,1.485253930091858,1.319917917251587,2.1634700298309326,0.09554313868284225,1.0717903273941463e-19,0.11766896396875381,0.035931866616010666,0.19067157804965973,1.0717903273941463e-19,0.11766896396875381,0.035931866616010666,0.19067157804965973,0.0,0.0,0.0,0.00014679908752441407,0.0,0.0001,False,,,,,,,,,,,,,,
29,2.209909439086914,-2.1006925106048584,0.2786869704723358,0.326434850692749,0.21810775995254517,1.457030177116394,1.3163293600082397,2.234678268432617,0.09143685549497604,9.832383809983572e-20,0.1169499084353447,0.03587200492620468,0.17012163996696472,9.832383809983572e-20,0.1169499084353447,0.03587200492620468,0.17012163996696472,0.0,0.0,0.0,0.00014679908752441407,0.0,0.0001,False,,,,,,,,,,,,,,
30,2.1782517433166504,-2.1928980350494385,0.2787831723690033,0.32020655274391174,0.2100280374288559,1.4289722442626953,1.309495449066162,2.324093818664551,0.0913718119263649,8.852540553035347e-20,0.11602265387773514,0.03578507900238037,0.15150374174118042,9.801084840348968e-20,0.11572811007499695,0.03575914353132248,0.14338050782680511,0.0,0.0,0.0,4.017959535121918e-05,0.0,0.0001,False,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.6998946070671082,9.80109558154397e-20,0.6998946070671082,0.019243991002440453,0.1744678020477295
31,2.152214765548706,-2.251582145690918,0.28232768177986145,0.3148651719093323,0.20145444571971893,1.4026908874511719,1.3044438362121582,2.3798916339874268,0.09252886474132538,8.254191055892019e-20,0.11550366133451462,0.03573807701468468,0.12798789143562317,8.254191055892019e-20,0.11550366133451462,0.03573807701468468,0.12798789143562317,0.0,0.0,0.0,4.017959535121918e-05,0.0,0.0001,False,,,,,,,,,,,,,,
32,2.1449100971221924,-2.3368911743164062,0.2888024151325226,0.31777408719062805,0.20097066462039948,1.3786555528640747,1.2960702180862427,2.463050127029419,0.09620237350463867,7.468653171067354e-20,0.1146959736943245,0.03567301854491234,0.11454583704471588,7.468653171067354e-20,0.1146959736943245,0.03567301854491234,0.11454583704471588,0.0,0.0,0.0,4.017959535121918e-05,0.0,0.0001,False,,,,,,,,,,,,,,
33,2.1256015300750732,-2.3625361919403076,0.294158399105072,0.3173207938671112,0.19606299698352814,1.3513630628585815,1.2847557067871094,2.487171173095703,0.10702107846736908,6.983447118319647e-20,0.11428629606962204,0.035661663860082626,0.10339179635047913,6.983447118319647e-20,0.11428629606962204,0.035661663860082626,0.10339179635047913,0.0,0.0,0.0,4.017959535121918e-05,0.0,0.0001,False,,,,,,,,,,,,,,
34,2.116715908050537,-2.4087061882019043,0.2953663170337677,0.31041038036346436,0.19383332133293152,1.3420230150222778,1.2921885251998901,2.5322353839874268,0.11006683856248856,6.40618878809186e-20,0.11389673501253128,0.035619284957647324,0.0962236225605011,6.40618878809186e-20,0.11389673501253128,0.035619284957647324,0.0962236225605011,0.0,0.0,0.0,4.017959535121918e-05,0.0,0.0001,False,,,,,,,,,,,,,,
35,2.1072449684143066,-2.480116844177246,0.30913427472114563,0.3200491666793823,0.1924600601196289,1.304329752922058,1.2668735980987549,2.60269832611084,0.11799727380275726,5.779512232377711e-20,0.11349764466285706,0.0356186144053936,0.09072829782962799,5.779512232377711e-20,0.11349764466285706,0.0356186144053936,0.09072829782962799,0.0,0.0,0.0,4.017959535121918e-05,0.0,0.0001,False,,,,,,,,,,,,,,
36,2.0921730995178223,-2.4897091388702393,0.31027501821517944,0.3184956908226013,0.18766851723194122,1.2897193431854248,1.2617486715316772,2.6115121841430664,0.11347336322069168,5.454113596566129e-20,0.1130971610546112,0.03554832935333252,0.08694450557231903,5.454113596566129e-20,0.1130971610546112,0.03554832935333252,0.08694450557231903,0.0,0.0,0.0,4.017959535121918e-05,0.0,0.0001,False,,,,,,,,,,,,,,
37,2.081458568572998,-2.5364978313446045,0.31306546926498413,0.3163265883922577,0.18546801805496216,1.2731002569198608,1.2600969076156616,2.6576919555664062,0.10555610805749893,5.02157988490987e-20,0.11286626011133194,0.03559032827615738,0.08315188437700272,5.02157988490987e-20,0.11286626011133194,0.03559032827615738,0.08315188437700272,0.0,0.0,0.0,4.017959535121918e-05,0.0,0.0001,False,,,,,,,,,,,,,,
38,2.0643692016601562,-2.5525991916656494,0.3232234716415405,0.32214316725730896,0.18090961873531342,1.2406994104385376,1.2354865074157715,2.673534631729126,0.10089928656816483,4.732945549917148e-20,0.1126779243350029,0.0355709008872509,0.08244366943836212,4.732945549917148e-20,0.1126779243350029,0.0355709008872509,0.08244366943836212,0.0,0.0,0.0,4.017959535121918e-05,0.0,0.0001,False,,,,,,,,,,,,,,
39,2.064373016357422,-2.576605796813965,0.3252694606781006,0.3228157162666321,0.1792626976966858,1.236262559890747,1.2377880811691284,2.6974425315856934,0.09551748633384705,4.468242584021351e-20,0.11247231811285019,0.03558385744690895,0.08350399881601334,4.468242584021351e-20,0.11247231811285019,0.03558385744690895,0.08350399881601334,0.0,0.0,0.0,4.017959535121918e-05,0.0,0.0001,False,,,,,,,,,,,,,,
40,2.051727056503296,-2.605414390563965,0.33087393641471863,0.32503968477249146,0.17719177901744843,1.2144724130630493,1.2227709293365479,2.725566864013672,0.10050125420093536,4.1398641593000163e-20,0.11231348663568497,0.035548239946365356,0.07825083285570145,4.418893809233085e-20,0.11210717260837555,0.03554551675915718,0.07506487518548965,0.0,0.0,0.0,0.0,0.0,0.0001,False,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.7000448703765869,4.4189060403445006e-20,0.7000448703765869,0.00990954227745533,0.22574497759342194
41,2.0452146530151367,-2.635450601577759,0.33574503660202026,0.3279057741165161,0.1753799021244049,1.1993283033370972,1.213039517402649,2.7559869289398193,0.10948570817708969,3.7840876386098503e-20,0.11196687817573547,0.03552178665995598,0.0855749323964119,3.7840876386098503e-20,0.11196687817573547,0.03552178665995598,0.0855749323964119,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
42,2.047361373901367,-2.6307215690612793,0.337676465511322,0.328901082277298,0.17497600615024567,1.1970001459121704,1.2146151065826416,2.7512495517730713,0.11633528769016266,3.7198147356622e-20,0.11199399828910828,0.035572879016399384,0.08522241562604904,3.7198147356622e-20,0.11199399828910828,0.035572879016399384,0.08522241562604904,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
43,2.0346503257751465,-2.6774394512176514,0.350571870803833,0.33948418498039246,0.17164847254753113,1.1632071733474731,1.1826845407485962,2.7979230880737305,0.11855161190032959,3.5283052986325546e-20,0.1118462011218071,0.03552357107400894,0.08625570684671402,3.5283052986325546e-20,0.1118462011218071,0.03552357107400894,0.08625570684671402,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
44,2.0321857929229736,-2.70939040184021,0.3515915274620056,0.3385818600654602,0.17052240669727325,1.158186435699463,1.1847937107086182,2.8296830654144287,0.12075114250183105,3.196492458781991e-20,0.11154118925333023,0.03555992990732193,0.08737751096487045,3.196492458781991e-20,0.11154118925333023,0.03555992990732193,0.08737751096487045,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
45,2.0266871452331543,-2.728647232055664,0.3541063666343689,0.34219518303871155,0.16838602721691132,1.151681661605835,1.1723175048828125,2.8487143516540527,0.11247702687978745,3.1069989482045695e-20,0.1115918979048729,0.03551551699638367,0.08462147414684296,3.1069989482045695e-20,0.1115918979048729,0.03551551699638367,0.08462147414684296,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
46,2.024807929992676,-2.784963369369507,0.35679855942726135,0.3437669277191162,0.16629646718502045,1.146329641342163,1.1695623397827148,2.9042351245880127,0.10201919823884964,2.8160711257165735e-20,0.11135303229093552,0.03554985672235489,0.07904566079378128,2.8160711257165735e-20,0.11135303229093552,0.03554985672235489,0.07904566079378128,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
47,2.026310920715332,-2.788027286529541,0.3693563938140869,0.3579036295413971,0.16520020365715027,1.1233381032943726,1.144363284111023,2.906869411468506,0.10184140503406525,2.7432779393422e-20,0.11125832796096802,0.035500992089509964,0.07569307088851929,2.7432779393422e-20,0.11125832796096802,0.035500992089509964,0.07569307088851929,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
48,2.015016555786133,-2.8260715007781982,0.35697752237319946,0.344662606716156,0.16299626231193542,1.1413071155548096,1.159453272819519,2.9447238445281982,0.1066734567284584,2.570429503061295e-20,0.11108745634555817,0.035473521798849106,0.07550764083862305,2.570429503061295e-20,0.11108745634555817,0.035473521798849106,0.07550764083862305,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
49,2.0177011489868164,-2.8381974697113037,0.3668643534183502,0.3586175739765167,0.16131459176540375,1.123986005783081,1.137823462486267,2.9572572708129883,0.11649785190820694,2.5224148996768595e-20,0.11104369908571243,0.0355294831097126,0.08001194894313812,2.5224148996768595e-20,0.11104369908571243,0.0355294831097126,0.08001194894313812,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
50,2.022787094116211,-2.8598251342773438,0.3660411536693573,0.35695090889930725,0.16291093826293945,1.1296799182891846,1.1440885066986084,2.978525161743164,0.11922691762447357,2.296606709353387e-20,0.11086251586675644,0.035496726632118225,0.07821902632713318,2.52689972132332e-20,0.11082811653614044,0.03550464287400246,0.07083946466445923,0.0,0.0,0.0,0.0,0.0,0.0001,False,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.7000935077667236,2.52689972132332e-20,0.7000935077667236,0.006529924459755421,0.2578062415122986
51,2.020139694213867,-2.8798584938049316,0.3708394169807434,0.3643440306186676,0.1634836196899414,1.1168078184127808,1.126137137413025,2.99812650680542,0.11659885197877884,2.265713775296519e-20,0.1108018085360527,0.035517964512109756,0.07450298964977264,2.265713775296519e-20,0.1108018085360527,0.035517964512109756,0.07450298964977264,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
52,2.013947010040283,-2.9001216888427734,0.36743688583374023,0.36148637533187866,0.161036878824234,1.1205534934997559,1.12742018699646,3.01863169670105,0.11240355670452118,2.1707282378161427e-20,0.11074766516685486,0.0354904904961586,0.07746683061122894,2.1707282378161427e-20,0.11074766516685486,0.0354904904961586,0.07746683061122894,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
53,2.018054723739624,-2.9421794414520264,0.36464282870292664,0.36232808232307434,0.16190458834171295,1.1278659105300903,1.1304924488067627,3.060645818710327,0.10840070992708206,2.0708337388294336e-20,0.1106320321559906,0.035493966192007065,0.07818081229925156,2.0708337388294336e-20,0.1106320321559906,0.035493966192007065,0.07818081229925156,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
54,2.009397506713867,-2.938183069229126,0.3619242012500763,0.36362144351005554,0.1597137302160263,1.1272273063659668,1.1210486888885498,3.0564653873443604,0.10756517201662064,2.009073881668553e-20,0.11058773845434189,0.03549842908978462,0.07678017020225525,2.009073881668553e-20,0.11058773845434189,0.03549842908978462,0.07678017020225525,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
55,2.005378007888794,-2.942254066467285,0.359928160905838,0.36165693402290344,0.15896713733673096,1.128469467163086,1.121181845664978,3.060671091079712,0.1113659143447876,1.964530044123859e-20,0.11053907871246338,0.0354643389582634,0.07861444354057312,1.964530044123859e-20,0.11053907871246338,0.0354643389582634,0.07861444354057312,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
56,2.005331516265869,-2.955366373062134,0.3588973581790924,0.36008763313293457,0.1568291187286377,1.1335688829421997,1.125466227531433,3.0740034580230713,0.11805407702922821,1.8850488116913102e-20,0.11049759387969971,0.03543264418840408,0.08123569190502167,1.8850488116913102e-20,0.11049759387969971,0.03543264418840408,0.08123569190502167,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
57,2.0010392665863037,-2.98067045211792,0.35547953844070435,0.3593631982803345,0.15614551305770874,1.1366544961929321,1.1234475374221802,3.098998785018921,0.12462864816188812,1.8284399309894195e-20,0.11043070256710052,0.03549543023109436,0.07880348712205887,1.8284399309894195e-20,0.11043070256710052,0.03549543023109436,0.07880348712205887,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
58,2.0031681060791016,-2.985563039779663,0.35518375039100647,0.3592105209827423,0.15639516711235046,1.138924479484558,1.1258325576782227,3.1036109924316406,0.11997999995946884,1.7404878520964448e-20,0.11036946624517441,0.035531025379896164,0.07660459727048874,1.7404878520964448e-20,0.11036946624517441,0.035531025379896164,0.07660459727048874,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
59,2.002675771713257,-2.9953856468200684,0.35660287737846375,0.36163654923439026,0.15534527599811554,1.1367226839065552,1.1214594841003418,3.1137707233428955,0.11330894380807877,1.707539406529125e-20,0.11034098267555237,0.035513702780008316,0.08026286214590073,1.707539406529125e-20,0.11034098267555237,0.035513702780008316,0.08026286214590073,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
60,1.9991018772125244,-3.0377650260925293,0.35761862993240356,0.3611689507961273,0.1540631353855133,1.1336190700531006,1.118883490562439,3.1557440757751465,0.10697934031486511,1.6307841542675932e-20,0.11027385294437408,0.03550758585333824,0.07687117904424667,1.7579471442671478e-20,0.11020930111408234,0.03549833223223686,0.06876646727323532,0.0,0.0,0.0,0.0,0.0,0.0001,False,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.7001156806945801,1.7579471442671478e-20,0.7001156806945801,0.004868853837251663,0.28122949600219727
61,1.9981130361557007,-3.0494191646575928,0.35275381803512573,0.356899231672287,0.1543564647436142,1.141725778579712,1.1264811754226685,3.1672120094299316,0.11203290522098541,1.548380486268546e-20,0.11021793633699417,0.0355045422911644,0.07556800544261932,1.548380486268546e-20,0.11021793633699417,0.0355045422911644,0.07556800544261932,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
62,1.995456576347351,-3.0461864471435547,0.3570321500301361,0.3612172305583954,0.15389542281627655,1.1321444511413574,1.1144790649414062,3.16441011428833,0.11210774630308151,1.5241180833678866e-20,0.11020025610923767,0.03550874441862106,0.08005453646183014,1.5241180833678866e-20,0.11020025610923767,0.03550874441862106,0.08005453646183014,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
