epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_immediate_cost,expected_cost_to_go,cost_budget,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
11,0.007755693048238754,-0.011477344669401646,0.00364285777322948,0.004112835507839918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
12,0.007321882992982864,-0.010187198407948017,0.003539457218721509,0.0037824257742613554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
13,0.006939401850104332,-0.011554439552128315,0.003363447031006217,0.0035759550519287586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
14,0.006652297917753458,-0.010286279954016209,0.0032650947105139494,0.0033872032072395086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
15,0.006331921089440584,-0.012348433025181293,0.0031135708559304476,0.0032183502335101366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
16,0.006108526606112719,-0.012949356809258461,0.003044615499675274,0.0030639111064374447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
17,0.005969177931547165,-0.016659904271364212,0.0029384868685156107,0.003030691295862198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
18,0.005678937304764986,-0.018009472638368607,0.0029004663228988647,0.0027784709818661213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
19,0.005452297627925873,-0.02232770249247551,0.002723290817812085,0.002729006577283144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
20,0.005339713767170906,-0.026064924895763397,0.002597775077447295,0.0027419389225542545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7829800248146057,0.7829800248146057,0.2170199751853943,7.138809680938721,0.0,0.7571113109588623,4.6134819984436035,-0.0,2.5571022033691406,0.7792571187019348,0.0,0.7792571187019348,0.5113027095794678,0.0673360750079155
21,0.0049902284517884254,-0.028292009606957436,0.0024179997853934765,0.002572228666394949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
22,0.004643540363758802,-0.031317710876464844,0.0022433132398873568,0.0024002271238714457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
23,0.004512733314186335,-0.035309307277202606,0.0021974490955471992,0.0023152842186391354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
24,0.004315280355513096,-0.03790246695280075,0.002117832889780402,0.0021974474657326937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
25,0.004190698266029358,-0.04010814055800438,0.002061182167381048,0.0021295163314789534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
26,0.004075054079294205,-0.040622398257255554,0.002004363341256976,0.0020706907380372286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
27,0.003873244859278202,-0.0430339053273201,0.001905549317598343,0.001967695541679859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
28,0.00380026176571846,-0.04337416961789131,0.0019210699247196317,0.0018791917245835066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
29,0.003689658362418413,-0.04279686138033867,0.0018485387554392219,0.0018411196069791913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
30,0.00355713814496994,-0.04611101374030113,0.0017729412065818906,0.0017841968219727278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7815093398094177,0.7815093398094177,0.21849066019058228,7.1718854904174805,0.0,0.7524024844169617,4.682236671447754,-0.0,2.5779471397399902,0.7817791104316711,0.0,0.7817791104316711,0.41245704889297485,0.1671668291091919
31,0.003564852522686124,-0.0453694649040699,0.0017719140741974115,0.0017929384484887123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
32,0.003341950476169586,-0.047922533005476,0.0016226987354457378,0.0017192517407238483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
33,0.003278359305113554,-0.04801507666707039,0.0016159475781023502,0.001662411610595882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
34,0.0032227193005383015,-0.04987305402755737,0.001537136035040021,0.0016855833819136024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
35,0.0030192886479198933,-0.053661197423934937,0.0014890078455209732,0.0015302806859835982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
36,0.003074475098401308,-0.0554237924516201,0.001494957716204226,0.0015795172657817602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
37,0.0029148473404347897,-0.055201202630996704,0.0014163302257657051,0.0014985171146690845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
38,0.002867012284696102,-0.05921460688114166,0.0014015712076798081,0.0014654409606009722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
39,0.002797283697873354,-0.0628848671913147,0.0013774348190054297,0.0014198488788679242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
40,0.0027973030228167772,-0.06411482393741608,0.0013729421189054847,0.0014243609039112926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7820025086402893,0.7820025086402893,0.2179974913597107,7.1585693359375,0.0,0.7520180940628052,4.682236671447754,-0.0,2.5710325241088867,0.7829844355583191,0.0,0.7829844355583191,0.2521236836910248,0.4161820709705353
41,0.0026799743063747883,-0.06736362725496292,0.0013041230849921703,0.0013758513377979398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
42,0.0025840559974312782,-0.06680992245674133,0.001289724255912006,0.0012943318579345942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
43,0.0025844480842351913,-0.06903384625911713,0.0012897897977381945,0.0012946582864969969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
44,0.0024927491322159767,-0.06979413330554962,0.0012176070595160127,0.0012751421891152859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
45,0.002528108423575759,-0.069778211414814,0.001272205263376236,0.001255903160199523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
46,0.0024430700577795506,-0.07104738056659698,0.0012039878638461232,0.0012390820775181055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
47,0.0023921807296574116,-0.07344719022512436,0.0011985033052042127,0.0011936775408685207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
48,0.0024268687702715397,-0.0736122876405716,0.001220386940985918,0.0012064819457009435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
49,0.002266107127070427,-0.07420298457145691,0.0011207000352442265,0.0011454069754108787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
50,0.002298048697412014,-0.07696378231048584,0.0011363839730620384,0.0011616646079346538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7837303280830383,0.7837303280830383,0.21626967191696167,7.1283040046691895,0.0,0.7525466680526733,4.688503742218018,-0.0,2.5673093795776367,0.7836189866065979,0.0,0.7836189866065979,0.13185150921344757,0.7775444388389587
51,0.0023274067789316177,-0.07800930738449097,0.0011925194412469864,0.0011348874540999532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
52,0.002145556267350912,-0.08071210980415344,0.0010847849771380424,0.0010607714066281915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
53,0.0022015816066414118,-0.08089814335107803,0.0010828578379005194,0.0011187237687408924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
54,0.0020550000481307507,-0.08225025236606598,0.0010408693924546242,0.0010141307720914483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
55,0.0021306914277374744,-0.08401264250278473,0.0011032585753127933,0.0010274327360093594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
56,0.0020258165895938873,-0.08590424805879593,0.0010130276205018163,0.001012788969092071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
57,0.002176380017772317,-0.08617161959409714,0.0010947664268314838,0.001081613590940833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
58,0.0020081722177565098,-0.08760888129472733,0.001016879454255104,0.0009912928799167275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
59,0.0020879018120467663,-0.08857151865959167,0.0010439504403620958,0.0010439513716846704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
60,0.0019966824911534786,-0.0894714742898941,0.0010178027441725135,0.000978879863396287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7846681475639343,0.7846681475639343,0.21533185243606567,7.0625739097595215,0.0,0.7563425302505493,4.612483978271484,-0.0,2.5467448234558105,0.7844668030738831,0.0,0.7844668030738831,0.08263246715068817,1.0719542503356934
61,0.0019068396650254726,-0.09012509882450104,0.0009571383707225323,0.0009497012943029404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
62,0.0019491345155984163,-0.09131772071123123,0.0009681482915766537,0.0009809862822294235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
63,0.0020062122493982315,-0.09321907162666321,0.001018738024868071,0.0009874741081148386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
64,0.001945326803252101,-0.09652817994356155,0.0009966338984668255,0.0009486929629929364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
65,0.0018226506654173136,-0.09782768785953522,0.0009342011762782931,0.0008884494891390204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
66,0.0019255829975008965,-0.0993853509426117,0.0009657922200858593,0.0009597907192073762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
67,0.0018780723912641406,-0.09777160733938217,0.0009231471340171993,0.0009549252572469413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
68,0.0018774219788610935,-0.0993313267827034,0.000929810106754303,0.0009476119303144515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
69,0.0018308768048882484,-0.10161147266626358,0.0009169057011604309,0.0009139711037278175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
70,0.0017949864268302917,-0.10030519962310791,0.0008774425368756056,0.0009175439481623471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7859683632850647,0.7859683632850647,0.2140316367149353,7.015729904174805,0.0,0.757495641708374,4.595660209655762,-0.0,2.5557973384857178,0.7853417992591858,0.0,0.7853417992591858,0.06434529274702072,1.234400987625122
71,0.0018439091509208083,-0.10168995708227158,0.0009527892689220607,0.0008911198819987476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
72,0.0017970383632928133,-0.10195484757423401,0.0008948591421358287,0.0009021792211569846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
73,0.001838779542595148,-0.10399326682090759,0.0009023926686495543,0.0009363868739455938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
74,0.0017626291373744607,-0.10563821345567703,0.0008881395915523171,0.0008744895458221436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
75,0.0017050872556865215,-0.10848258435726166,0.000842809269670397,0.0008622780442237854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
76,0.0017303666099905968,-0.10908418148756027,0.000871466298121959,0.0008589003700762987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
77,0.0016922109061852098,-0.11026036739349365,0.0008461560355499387,0.0008460548706352711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
78,0.001743515720590949,-0.11077535152435303,0.0008674491546116769,0.000876066624186933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
79,0.0016711556818336248,-0.11274778842926025,0.0008482926059514284,0.0008228631340898573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
80,0.0016490588895976543,-0.11339188367128372,0.0008325772359967232,0.0008164815953932703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875005006790161,0.7875005006790161,0.2124994993209839,6.96333122253418,0.0,0.7583605647087097,4.572428226470947,-0.0,2.5486717224121094,0.7860749363899231,0.0,0.7860749363899231,0.05352052301168442,1.3071686029434204
81,0.0017682069446891546,-0.11320246011018753,0.0008730261470191181,0.0008951808558776975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
82,0.0016687146853655577,-0.11411498486995697,0.0008223381591960788,0.0008463765843771398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
83,0.0016188845038414001,-0.11570272594690323,0.0008002652321010828,0.0008186192135326564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
84,0.0016157485079020262,-0.11569596081972122,0.0007959486683830619,0.0008197998977266252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
85,0.0016468859976157546,-0.11699997633695602,0.0008350122370757163,0.0008118737605400383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
86,0.0016864414792507887,-0.11839760094881058,0.00085867551388219,0.0008277659071609378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
87,0.0015739721711724997,-0.11786406487226486,0.0007984611438587308,0.0007755110273137689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
88,0.001634860411286354,-0.12195337563753128,0.0008050886099226773,0.0008297718013636768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
89,0.0016050023259595037,-0.12270485609769821,0.000799666449893266,0.0008053358760662377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
90,0.0016067186370491982,-0.12410993874073029,0.0008003797265700996,0.0008063389686867595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7874696254730225,0.7874696254730225,0.21253037452697754,6.947153568267822,0.0,0.7585527300834656,4.574743270874023,-0.0,2.553593635559082,0.7865463495254517,0.0,0.7865463495254517,0.04522186145186424,1.3542780876159668
91,0.001568743959069252,-0.1262490153312683,0.0007809374947100878,0.0007878064061515033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
92,0.0014700061874464154,-0.12646915018558502,0.0007426463416777551,0.0007273598457686603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
93,0.0014720414765179157,-0.12621764838695526,0.0007430373225361109,0.0007290042121894658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
94,0.0014337882166728377,-0.12736351788043976,0.0007098280475474894,0.0007239601691253483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
95,0.0015329374000430107,-0.12726567685604095,0.0007741426816210151,0.0007587947184219956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
96,0.0014262021286413074,-0.12681527435779572,0.0007071357103995979,0.0007190664182417095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
97,0.0014456079807132483,-0.12935209274291992,0.0007262961007654667,0.0007193118799477816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
98,0.0014548075851053,-0.1302364021539688,0.000732298125512898,0.0007225095178000629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
99,0.0014673955738544464,-0.13203898072242737,0.0007366405334323645,0.0007307550986297429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
100,0.0014485237188637257,-0.13256843388080597,0.0007248212350532413,0.0007237024256028235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875082492828369,0.7875082492828369,0.21249175071716309,6.944169521331787,0.0,0.7585527300834656,4.574700355529785,-0.0,2.5522961616516113,0.7867244482040405,0.0,0.7867244482040405,0.038746681064367294,1.4095134735107422
101,0.001418521860614419,-0.1351747363805771,0.0007123947143554688,0.0007061270880512893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
102,0.0013916518073529005,-0.1367492377758026,0.0007086470141075552,0.0006830048514530063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
103,0.001490331720560789,-0.13648898899555206,0.0007477624458260834,0.0007425692747347057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
104,0.001389873679727316,-0.13901139795780182,0.0006981595070101321,0.0006917141145095229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
105,0.0013965758262202144,-0.1364274024963379,0.0006734270136803389,0.0007231488125398755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
106,0.0014103706926107407,-0.13707593083381653,0.0007099900394678116,0.0007003805949352682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
107,0.0013746772892773151,-0.13788588345050812,0.0006821174174547195,0.0006925599300302565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
108,0.0013308267807587981,-0.1383226066827774,0.00065061473287642,0.0006802120478823781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
109,0.0013368502259254456,-0.14096187055110931,0.0006577037856914103,0.0006791464402340353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
110,0.0013734987005591393,-0.1423526555299759,0.0006799701368436217,0.0006935285637155175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7869160175323486,0.7869160175323486,0.21308398246765137,6.940826416015625,0.0,0.7588890790939331,4.5712738037109375,-0.0,2.554018020629883,0.7867727279663086,0.0,0.7867727279663086,0.03387681022286415,1.4725596904754639
111,0.0013213509228080511,-0.14451831579208374,0.0006675916956737638,0.0006537592853419483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
112,0.0013456358574330807,-0.14396582543849945,0.0006645681569352746,0.000681067758705467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
113,0.0012786566512659192,-0.1453823745250702,0.0006475234986282885,0.0006311331526376307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
114,0.0012735542841255665,-0.1465558409690857,0.0006506138597615063,0.0006229404243640602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
115,0.0013331985101103783,-0.1454925537109375,0.0006781509146094322,0.000655047595500946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
116,0.0013574070762842894,-0.14539797604084015,0.0006702128448523581,0.0006871941732242703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
117,0.0012422555591911077,-0.14562229812145233,0.000622997060418129,0.0006192584987729788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
118,0.0013373964466154575,-0.14664258062839508,0.0006515245186164975,0.0006858719862066209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
119,0.0012557816226035357,-0.14820624887943268,0.0006390006747096777,0.000616780947893858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
120,0.0012503692414611578,-0.15062852203845978,0.0006192393484525383,0.0006311298348009586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7865597009658813,0.7865597009658813,0.21344029903411865,6.935940742492676,0.0,0.758985161781311,4.570183753967285,-0.0,2.5539588928222656,0.7867541313171387,0.0,0.7867541313171387,0.030296089127659798,1.5412793159484863
121,0.0012366070877760649,-0.15174351632595062,0.0006124894716776907,0.000624117674306035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
122,0.001246473751962185,-0.1543176919221878,0.0006290006567724049,0.00061747309518978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
123,0.0012447480112314224,-0.15470531582832336,0.0006188536062836647,0.0006258944049477577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
124,0.001271115499548614,-0.1549033373594284,0.0006455779075622559,0.0006255375919863582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
125,0.0011958929244428873,-0.1545545607805252,0.0005979175912216306,0.0005979753332212567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
126,0.0012571611441671848,-0.1530110388994217,0.0006275896448642015,0.0006295714993029833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
127,0.0012158406898379326,-0.1551324427127838,0.0006132586859166622,0.0006025820621289313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
128,0.0012077493593096733,-0.15717920660972595,0.0005935491644777358,0.0006142002530395985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
129,0.0012171746930107474,-0.1585356593132019,0.0006057748105376959,0.0006113998824730515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
130,0.0011639641597867012,-0.16100265085697174,0.0005894554196856916,0.0005745087401010096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7865597009658813,0.7865597009658813,0.21344029903411865,6.935940742492676,0.0,0.758985161781311,4.570183753967285,-0.0,2.5539588928222656,0.7866914868354797,0.0,0.7866914868354797,0.027820801362395287,1.6072380542755127
131,0.001138772931881249,-0.16101182997226715,0.0005671606631949544,0.0005716122686862946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
132,0.001178133301436901,-0.16200372576713562,0.000585526111535728,0.0005926071316935122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
133,0.0012216010363772511,-0.1634194254875183,0.0006036086124368012,0.00061799242394045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
134,0.0011442031245678663,-0.1603803038597107,0.0005578076816163957,0.0005863953847438097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
135,0.0011241508182138205,-0.16143721342086792,0.0005702829221263528,0.0005538679542951286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
