epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,expected_cost,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,1.6737277507781982,0.035922594368457794,0.020117031410336494,0.013839117251336575,0.0017197811976075172,0.025345461443066597,5.06909228861332e-06,1.3989207744598389,0.2756083905696869,,,,,,,,,,,,,,
2,1.6251970529556274,0.034663744270801544,0.020166896283626556,0.014299905858933926,0.00162105867639184,0.025128895416855812,1.0094871371984483e-05,1.3785231113433838,0.27554455399513245,,,,,,,,,,,,,,
3,1.5845539569854736,0.03398123010993004,0.02329166978597641,0.01610536500811577,0.0015697797061875463,0.02210860326886177,1.4516592025756836e-05,1.3501207828521729,0.2746547758579254,,,,,,,,,,,,,,
4,1.5462039709091187,0.031006652861833572,0.02789001539349556,0.01912488415837288,0.0016240739496424794,0.020986665040254593,1.8713925033807754e-05,1.3244602680206299,0.2742072641849518,,,,,,,,,,,,,,
5,1.511593222618103,0.02754846401512623,0.03544437885284424,0.02478308416903019,0.0013773973332718015,0.020137282088398933,2.274138145148754e-05,1.2930185794830322,0.27269524335861206,,,,,,,,,,,,,,
6,1.4821275472640991,0.023764291778206825,0.04597748443484306,0.03364492952823639,0.001357980421744287,0.017917191609740257,2.6324819773435594e-05,1.2622402906417847,0.27061283588409424,,,,,,,,,,,,,,
7,1.4571198225021362,0.021755237132310867,0.05620602145791054,0.045662350952625275,0.0014013675972819328,0.014267091639339924,2.9178238101303577e-05,1.2355002164840698,0.26901718974113464,,,,,,,,,,,,,,
8,1.4382121562957764,0.01360513549298048,0.07170771062374115,0.05843884125351906,0.0011780430795624852,0.011790531687438488,3.1536344438791275e-05,1.2031135559082031,0.2661733627319336,,,,,,,,,,,,,,
9,1.4224883317947388,0.0029158492106944323,0.0863257348537445,0.07349225133657455,0.0010798342991620302,0.00749187869951129,3.303472017869353e-05,1.1720757484436035,0.26370683312416077,,,,,,,,,,,,,,
10,1.4124960899353027,-0.00757782394066453,0.10344290733337402,0.0901525467634201,0.0009558870224282146,0.005243370775133371,3.4083394333720203e-05,1.1412105560302734,0.260650634765625,0.6271200776100159,0.6271200776100159,0.37287992238998413,28.58608627319336,0.0,0.9116500616073608,2.3846487998962402,-0.0,1.765594482421875,0.4962466061115265,0.0,0.4962466061115265,1.6265311241149902,1.1864272356033325
11,1.4078354835510254,-0.02609357424080372,0.12024027854204178,0.10992401093244553,0.001000224961899221,0.003648666199296713,3.481312757357955e-05,1.1098464727401733,0.25803396105766296,,,,,,,,,,,,,,
12,1.4046058654785156,-0.042486682534217834,0.13379456102848053,0.12442968040704727,0.0009638696792535484,0.002688528737053275,3.535083332099021e-05,1.0793362855911255,0.25503644347190857,,,,,,,,,,,,,,
13,1.402637004852295,-0.05532872676849365,0.14349530637264252,0.13517726957798004,0.0008946685120463371,0.0018673009471967816,3.572429351042956e-05,1.0488362312316895,0.25189441442489624,,,,,,,,,,,,,,
14,1.4005128145217896,-0.0738888755440712,0.15018704533576965,0.1445474922657013,0.0009914281545206904,0.0013654760550707579,3.5997388721443713e-05,1.017797589302063,0.24847377836704254,,,,,,,,,,,,,,
15,1.3958172798156738,-0.08826626092195511,0.14946326613426208,0.14810185134410858,0.0008756436873227358,0.0012593455612659454,3.62492578336969e-05,0.9815275073051453,0.24498827755451202,,,,,,,,,,,,,,
16,1.3906434774398804,-0.1030474528670311,0.14721092581748962,0.15034101903438568,0.000871343188919127,0.0010298724519088864,3.645523232407868e-05,0.9505093693733215,0.24108420312404633,,,,,,,,,,,,,,
17,1.383392095565796,-0.11618199199438095,0.13761647045612335,0.1423059105873108,0.0008688195375725627,0.0008470829925499856,3.662464892258868e-05,0.9146785736083984,0.23618796467781067,,,,,,,,,,,,,,
18,1.3755854368209839,-0.13213689625263214,0.1311987340450287,0.13836292922496796,0.0008373431628569961,0.0011183758033439517,3.684832408325747e-05,0.8804191946983337,0.2316715121269226,,,,,,,,,,,,,,
19,1.3676402568817139,-0.14469315111637115,0.12093991786241531,0.1258867084980011,0.0008507172460667789,0.0009531090618111193,3.703894589561969e-05,0.8463231325149536,0.22679603099822998,,,,,,,,,,,,,,
20,1.364388346672058,-0.15199431777000427,0.11521752923727036,0.12220953404903412,0.0008403664105571806,0.0009982003830373287,3.723858597222716e-05,0.8118551969528198,0.2223511040210724,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.5351704359054565,0.0,0.5351704359054565,1.5594685077667236,0.883796215057373
21,1.3641084432601929,-0.16969217360019684,0.11371531337499619,0.12099011987447739,0.0008123124716803432,0.001134625868871808,3.746551114600152e-05,0.7795240879058838,0.21795500814914703,,,,,,,,,,,,,,
22,1.3607686758041382,-0.1818854659795761,0.10750597715377808,0.11343485862016678,0.0007956944755278528,0.0010364088229835033,3.7672792910598224e-05,0.7466651201248169,0.21275125443935394,,,,,,,,,,,,,,
23,1.3557661771774292,-0.19429975748062134,0.10458539426326752,0.10881096869707108,0.0007904403028078377,0.0010202380362898111,3.7876840517856183e-05,0.710847020149231,0.20725934207439423,,,,,,,,,,,,,,
24,1.3543422222137451,-0.21008364856243134,0.10186189413070679,0.10430267453193665,0.0007737926789559424,0.0009924457408487797,3.807532966602594e-05,0.6732824444770813,0.2016301304101944,,,,,,,,,,,,,,
25,1.3506255149841309,-0.22570101916790009,0.10079891234636307,0.10094980150461197,0.0007676109671592712,0.0006513216067105532,3.820559398736805e-05,0.6433897018432617,0.1959681361913681,,,,,,,,,,,,,,
26,1.3506708145141602,-0.2398962676525116,0.10375934839248657,0.1023770123720169,0.000758076086640358,0.0007894164882600307,3.836347728502006e-05,0.6096349358558655,0.19028495252132416,,,,,,,,,,,,,,
27,1.3477330207824707,-0.2594775855541229,0.10522648692131042,0.10070217400789261,0.0007519963546656072,0.0006654560565948486,3.8496568496339026e-05,0.5795483589172363,0.18501274287700653,,,,,,,,,,,,,,
28,1.3471462726593018,-0.2725026309490204,0.10597437620162964,0.10125294327735901,0.0006983027560636401,0.000682980171404779,3.8633164530619984e-05,0.5472759008407593,0.17883096635341644,,,,,,,,,,,,,,
29,1.343396782875061,-0.29181134700775146,0.11200233548879623,0.10517917573451996,0.000693032459821552,0.0006068936199881136,3.875454325461761e-05,0.5199974179267883,0.1732708215713501,,,,,,,,,,,,,,
30,1.3416521549224854,-0.31050431728363037,0.11238611489534378,0.10640078783035278,0.0006846861797384918,0.0005262574995867908,3.885979475453497e-05,0.49000123143196106,0.1672900766134262,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.5895724892616272,0.0,0.5895724892616272,1.3401869535446167,0.5317208170890808
31,1.3418322801589966,-0.33228105306625366,0.11708574742078781,0.10815713554620743,0.0006737025687471032,0.000537582382094115,3.896731123095379e-05,0.45877066254615784,0.16057884693145752,,,,,,,,,,,,,,
32,1.3388686180114746,-0.35788801312446594,0.119929239153862,0.10873877257108688,0.0006395985838025808,0.00050074647879228,3.906746052671225e-05,0.4315720200538635,0.1546894609928131,,,,,,,,,,,,,,
33,1.3386626243591309,-0.387226402759552,0.12401165068149567,0.11384475976228714,0.0006641850923188031,0.00046559289330616593,3.916057910537348e-05,0.4021648168563843,0.14776362478733063,,,,,,,,,,,,,,
34,1.338797926902771,-0.4106794595718384,0.12974265217781067,0.11927513033151627,0.0006385061424225569,0.0005351061699911952,3.926760033937172e-05,0.3794483542442322,0.14169897139072418,,,,,,,,,,,,,,
35,1.3375966548919678,-0.42796990275382996,0.12708836793899536,0.12046005576848984,0.0006305795977823436,0.0004575987986754626,3.9359120099106814e-05,0.3583832085132599,0.13549666106700897,,,,,,,,,,,,,,
36,1.3358244895935059,-0.4655848443508148,0.12957368791103363,0.11991117149591446,0.0006071240059100091,0.0005837362259626389,3.947586734429934e-05,0.33379319310188293,0.12829749286174774,,,,,,,,,,,,,,
