epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_immediate_cost,expected_cost_to_go,cost_budget,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert,trajectory_mean_action_jump,trajectory_normalised_action_jump
1,4.175036907196045,0.0864945575594902,0.031115954741835594,0.030481107532978058,0.8629274368286133,3.235029697418213,3.2659952640533447,0.8659000992774963,0.04161660373210907,0.0,0.00017318001985549926,2.3026182651519775,0.35118386149406433,,,,,,,,,,,,,,,,
2,4.108516693115234,0.08941596001386642,0.031181873753666878,0.029318291693925858,0.8454291820526123,3.1884236335754395,3.2167513370513916,0.8654345273971558,0.055353764444589615,0.0,0.00034626692533493045,2.294562339782715,0.3512156009674072,,,,,,,,,,,,,,,,
3,4.044183254241943,0.09389635175466537,0.03294450789690018,0.030293181538581848,0.8247637152671814,3.1412482261657715,3.1711158752441406,0.8643680810928345,0.07250814139842987,0.0,0.0005191405415534973,2.2812998294830322,0.35125529766082764,,,,,,,,,,,,,,,,
4,3.9786198139190674,0.0986204668879509,0.036265864968299866,0.03266618400812149,0.7993022799491882,3.0955748558044434,3.1251962184906006,0.8632546067237854,0.09212130308151245,0.0,0.0006917914628982544,2.269575834274292,0.35121530294418335,,,,,,,,,,,,,,,,
5,3.9135279655456543,0.10372655093669891,0.041079550981521606,0.03658980503678322,0.7698541879653931,3.0512497425079346,3.080759048461914,0.8615769147872925,0.11745374649763107,0.0,0.000864106845855713,2.2521727085113525,0.3513838052749634,,,,,,,,,,,,,,,,
6,3.8451576232910156,0.10866259038448334,0.04770999029278755,0.04270736873149872,0.7350971102714539,3.0061569213867188,3.0331294536590576,0.8595529794692993,0.14623630046844482,0.0,0.0010360174417495729,2.234001636505127,0.35119500756263733,,,,,,,,,,,,,,,,
7,3.771439552307129,0.11395484209060669,0.05608834698796272,0.050370022654533386,0.6958057284355164,2.954108715057373,2.9842419624328613,0.8574714064598083,0.18062716722488403,0.0,0.0012075117230415345,2.215158462524414,0.35117509961128235,,,,,,,,,,,,,,,,
8,3.6954076290130615,0.11867692321538925,0.06727255880832672,0.06120596081018448,0.6494762897491455,2.9028258323669434,2.932079792022705,0.8549392819404602,0.22106300294399261,0.0,0.0013784995794296265,2.194054365158081,0.35127222537994385,,,,,,,,,,,,,,,,
9,3.617766857147217,0.12088780850172043,0.07993397116661072,0.07362585514783859,0.6003813743591309,2.848925828933716,2.878725528717041,0.851936936378479,0.26693135499954224,0.0,0.0015488869667053223,2.169725179672241,0.3511642813682556,,,,,,,,,,,,,,,,
10,3.538186550140381,0.12063071131706238,0.09545718133449554,0.08872680366039276,0.5465307831764221,2.7922537326812744,2.822690010070801,0.8488714098930359,0.31902995705604553,0.0,0.0017186612486839296,2.1459925174713135,0.3510168790817261,,,,,,,,,,,,,,,,
11,3.459794521331787,0.11582985520362854,0.11316875368356705,0.10557657480239868,0.4892342686653137,2.7356505393981934,2.767979621887207,0.8454497456550598,0.3757844865322113,0.0,0.0018877511978149415,2.119403839111328,0.35091063380241394,,,,,,,,,,,,,,,,
12,3.384826183319092,0.10691206157207489,0.1319863349199295,0.12444089353084564,0.43219006061553955,2.6799750328063965,2.7124428749084473,0.8417349457740784,0.43846192955970764,0.0,0.002056098186969757,2.093583106994629,0.35105982422828674,,,,,,,,,,,,,,,,
13,3.310556411743164,0.09195120632648468,0.15124917030334473,0.14362657070159912,0.3733249306678772,2.6257431507110596,2.658968210220337,0.8375997543334961,0.5057319402694702,0.0,0.0022236181378364563,2.062987804412842,0.3508193790912628,,,,,,,,,,,,,,,,
14,3.246192455291748,0.07182217389345169,0.1691194325685501,0.16080783307552338,0.321123868227005,2.5786690711975098,2.6116135120391846,0.8327615857124329,0.5736100673675537,0.0,0.002390170454978943,2.02947998046875,0.35069701075553894,,,,,,,,,,,,,,,,
15,3.1844730377197266,0.04583398997783661,0.18600726127624512,0.17736124992370605,0.27124494314193726,2.533643960952759,2.566075325012207,0.8278228044509888,0.6414360404014587,0.0,0.002555735015869141,1.9969444274902344,0.3508421778678894,,,,,,,,,,,,,,,,
16,3.125481128692627,0.015607181936502457,0.20067492127418518,0.19158658385276794,0.22779139876365662,2.4904303550720215,2.5204265117645264,0.8226059675216675,0.7095680832862854,0.0,0.0027202562093734746,1.9652965068817139,0.3506915271282196,,,,,,,,,,,,,,,,
17,3.0799551010131836,-0.01899593509733677,0.20875179767608643,0.20043133199214935,0.19490809738636017,2.4622256755828857,2.489501953125,0.8166532516479492,0.7653124928474426,0.0,0.0028835868597030644,1.9310109615325928,0.3507045805454254,,,,,,,,,,,,,,,,
18,3.038632392883301,-0.055997587740421295,0.21381185948848724,0.20750492811203003,0.17076049745082855,2.4350364208221436,2.458073616027832,0.8102074265480042,0.820305585861206,0.0,0.0030456283450126654,1.893648386001587,0.35031792521476746,,,,,,,,,,,,,,,,
19,3.003016471862793,-0.09417124837636948,0.2150760293006897,0.21057336032390594,0.15435831248760223,2.4148943424224854,2.4311230182647705,0.803057074546814,0.8582208752632141,0.0,0.003206239759922028,1.854130506515503,0.3502412438392639,,,,,,,,,,,,,,,,
20,2.970200777053833,-0.13374044001102448,0.21054963767528534,0.2071935087442398,0.14204584062099457,2.405973434448242,2.4148502349853516,0.7947959303855896,0.8858006596565247,0.0,0.003365198945999146,1.812888503074646,0.3499445915222168,,,,,,,,,,,,,,,,
