epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_immediate_cost,expected_cost_to_go,expected_support_cost,expected_smoothness_cost,expected_uncertainty_cost,exact_soft_inadmissibility_rate,support_cost_for_lambda,smooth_cost_for_lambda,uncertainty_cost_for_lambda,cost_budget,support_budget,smooth_budget,uncertainty_budget,lagrange,lambda_inad,lambda_support,lambda_smooth,lambda_uncertainty,expert_kl,uses_action_mask,use_certified_nudging,barrier_weight,support_weight,rho_cost,rho_reward,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,4.1992011070251465,0.37410596013069153,0.03993714600801468,0.042423613369464874,0.8237480521202087,3.2988154888153076,3.2873692512512207,2.6971609399817494e-18,0.088962122797966,0.3136243224143982,0.05403902009129524,0.0829392597079277,2.6971609399817494e-18,0.3136243224143982,0.05403902009129524,0.0829392597079277,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.001126619870774448,False,False,25.0,1.0,1.0,1.0,,,,,,,,,,,,,,
2,4.105852127075195,0.30191293358802795,0.035925544798374176,0.03831152617931366,0.8090869188308716,3.236326217651367,3.2087299823760986,2.424799935974936e-18,0.08731461316347122,0.2917866110801697,0.05200366675853729,0.08447962254285812,2.424799935974936e-18,0.2917866110801697,0.05200366675853729,0.08447962254285812,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.002090586582198739,False,False,25.0,1.0,1.0,1.0,,,,,,,,,,,,,,
3,4.013716697692871,0.2269689291715622,0.03350973501801491,0.03565889969468117,0.7919115424156189,3.1782145500183105,3.127058744430542,2.173430087577728e-18,0.08921387791633606,0.2730073928833008,0.05019203573465347,0.0890953317284584,2.173430087577728e-18,0.2730073928833008,0.05019203573465347,0.0890953317284584,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0044852737337350845,False,False,25.0,1.0,1.0,1.0,,,,,,,,,,,,,,
4,3.9208853244781494,0.1460646092891693,0.03331662714481354,0.035390377044677734,0.7725238800048828,3.1097517013549805,3.0495572090148926,1.9351847003695923e-18,0.08840635418891907,0.2541927695274353,0.04844065010547638,0.08975739032030106,1.9351847003695923e-18,0.2541927695274353,0.04844065010547638,0.08975739032030106,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.00911877304315567,False,False,25.0,1.0,1.0,1.0,,,,,,,,,,,,,,
5,3.832258939743042,0.07266881316900253,0.033913325518369675,0.03566959872841835,0.750931441783905,3.049267292022705,2.974221706390381,1.735112044069554e-18,0.0996788889169693,0.2392394095659256,0.0470302551984787,0.09751665592193604,1.735112044069554e-18,0.2392394095659256,0.0470302551984787,0.09751665592193604,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.013540856540203094,False,False,25.0,1.0,1.0,1.0,,,,,,,,,,,,,,
6,3.7362661361694336,-0.007933747954666615,0.03701486811041832,0.03854621574282646,0.7255234122276306,2.974656581878662,2.89570689201355,1.5484435394032075e-18,0.10620994865894318,0.22562381625175476,0.04575686901807785,0.09941047430038452,1.5484435394032075e-18,0.22562381625175476,0.04575686901807785,0.09941047430038452,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.01929941587150097,False,False,25.0,1.0,1.0,1.0,,,,,,,,,,,,,,
7,3.637212038040161,-0.0938633382320404,0.0426553338766098,0.045310571789741516,0.6963207721710205,2.8994901180267334,2.8063607215881348,1.3755115061816465e-18,0.11811303347349167,0.212235689163208,0.044491492211818695,0.10596488416194916,1.3755115061816465e-18,0.212235689163208,0.044491492211818695,0.10596488416194916,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.026511995121836662,False,False,25.0,1.0,1.0,1.0,,,,,,,,,,,,,,
8,3.536069631576538,-0.18281131982803345,0.05188450962305069,0.05413603037595749,0.6635938882827759,2.814162492752075,2.718747854232788,1.216183388711709e-18,0.1319703310728073,0.19998782873153687,0.04329584538936615,0.10912208259105682,1.216183388711709e-18,0.19998782873153687,0.04329584538936615,0.10912208259105682,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.03530101850628853,False,False,25.0,1.0,1.0,1.0,,,,,,,,,,,,,,
9,3.438755512237549,-0.27495884895324707,0.0653705820441246,0.0670909434556961,0.6286225318908691,2.724581003189087,2.6307621002197266,1.0765153898482023e-18,0.1395682990550995,0.19008749723434448,0.04238736629486084,0.11153465509414673,1.0765153898482023e-18,0.19008749723434448,0.04238736629486084,0.11153465509414673,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.04422229155898094,False,False,25.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10,3.343486785888672,-0.37705615162849426,0.08003130555152893,0.08191557228565216,0.5920918583869934,2.6373562812805176,2.541539430618286,9.446302299706304e-19,0.14899666607379913,0.18011866509914398,0.04148857295513153,0.11575700342655182,1.005542585593876e-18,0.1773160845041275,0.041200269013643265,0.11096558719873428,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.05500959977507591,False,False,25.0,1.0,1.0,1.0,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.6979545950889587,1.005542585593876e-18,0.6979545950889587,0.1229228749871254,0.03304916247725487
11,3.246603012084961,-0.4774593710899353,0.09867183864116669,0.10005564987659454,0.5518679618835449,2.543144464492798,2.448870897293091,8.357747089247239e-19,0.14463607966899872,0.17125160992145538,0.040608055889606476,0.11380507051944733,8.357747089247239e-19,0.17125160992145538,0.040608055889606476,0.11380507051944733,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.06628347188234329,False,False,25.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12,3.1523385047912598,-0.5851660370826721,0.1179678663611412,0.11919255554676056,0.5108097791671753,2.449692726135254,2.359043598175049,7.353560165365521e-19,0.13985246419906616,0.16302938759326935,0.03984536975622177,0.11336767673492432,7.353560165365521e-19,0.16302938759326935,0.03984536975622177,0.11336767673492432,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.07925111055374146,False,False,25.0,1.0,1.0,1.0,,,,,,,,,,,,,,
