epoch,loss,kl_loss,entropy,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,2.314255952835083,2.314255952835083,3.211998224258423,,,,,,,,,,,,,,
2,2.2557566165924072,2.2557566165924072,3.211275577545166,,,,,,,,,,,,,,
3,2.195589303970337,2.195589303970337,3.2094061374664307,,,,,,,,,,,,,,
4,2.1374306678771973,2.1374306678771973,3.2062666416168213,,,,,,,,,,,,,,
5,2.077859878540039,2.077859878540039,3.2016897201538086,,,,,,,,,,,,,,
6,2.0130579471588135,2.0130579471588135,3.1946277618408203,,,,,,,,,,,,,,
7,1.9472410678863525,1.9472410678863525,3.185267448425293,,,,,,,,,,,,,,
8,1.8791592121124268,1.8791592121124268,3.171828508377075,,,,,,,,,,,,,,
9,1.8038029670715332,1.8038029670715332,3.1544339656829834,,,,,,,,,,,,,,
10,1.7285792827606201,1.7285792827606201,3.131119728088379,,,,,,,,,,,,,,
11,1.6456714868545532,1.6456714868545532,3.0985093116760254,,,,,,,,,,,,,,
12,1.5625749826431274,1.5625749826431274,3.0588579177856445,,,,,,,,,,,,,,
13,1.4747014045715332,1.4747014045715332,3.0053484439849854,,,,,,,,,,,,,,
14,1.3920094966888428,1.3920094966888428,2.9417479038238525,,,,,,,,,,,,,,
15,1.3067073822021484,1.3067073822021484,2.8659770488739014,,,,,,,,,,,,,,
16,1.2273308038711548,1.2273308038711548,2.7769880294799805,,,,,,,,,,,,,,
17,1.1453670263290405,1.1453670263290405,2.6681058406829834,,,,,,,,,,,,,,
18,1.0737282037734985,1.0737282037734985,2.5593440532684326,,,,,,,,,,,,,,
19,1.0130658149719238,1.0130658149719238,2.4501171112060547,,,,,,,,,,,,,,
20,0.9518057107925415,0.9518057107925415,2.329498052597046,,,,,,,,,,,,,,
21,0.9003631472587585,0.9003631472587585,2.215345859527588,,,,,,,,,,,,,,
22,0.859862744808197,0.859862744808197,2.111438512802124,,,,,,,,,,,,,,
23,0.8177635669708252,0.8177635669708252,2.023353099822998,,,,,,,,,,,,,,
24,0.7856274843215942,0.7856274843215942,1.9390640258789062,,,,,,,,,,,,,,
25,0.7516380548477173,0.7516380548477173,1.876932978630066,,,,,,,,,,,,,,
26,0.7252090573310852,0.7252090573310852,1.8238979578018188,,,,,,,,,,,,,,
27,0.6992120742797852,0.6992120742797852,1.7815231084823608,,,,,,,,,,,,,,
28,0.6714189052581787,0.6714189052581787,1.738969326019287,,,,,,,,,,,,,,
