epoch,critic_loss,actor_loss,q1_loss,q2_loss,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,0.06746620684862137,-0.012673410587012768,0.03203896805644035,0.035427238792181015,,,,,,,,,,,,,,
2,0.05677922070026398,-0.03246759995818138,0.026819514110684395,0.029959706589579582,,,,,,,,,,,,,,
3,0.048891209065914154,-0.048530492931604385,0.0230002049356699,0.025891004130244255,,,,,,,,,,,,,,
4,0.04377177357673645,-0.06177710369229317,0.020661266520619392,0.023110507056117058,,,,,,,,,,,,,,
5,0.03984159976243973,-0.0735369622707367,0.018906911835074425,0.020934687927365303,,,,,,,,,,,,,,
6,0.03664460778236389,-0.08393515646457672,0.017529888078570366,0.019114717841148376,,,,,,,,,,,,,,
7,0.03417587652802467,-0.09430070221424103,0.016354691237211227,0.017821185290813446,,,,,,,,,,,,,,
8,0.03186383098363876,-0.10475196689367294,0.015304312109947205,0.01655951701104641,,,,,,,,,,,,,,
9,0.02976241521537304,-0.11463497579097748,0.014291252009570599,0.01547116320580244,,,,,,,,,,,,,,
10,0.027942348271608353,-0.1242470070719719,0.01335541345179081,0.014586935751140118,0.7759908437728882,0.7759908437728882,0.22400915622711182,9.384761810302734,0.989455153101893,0.0,17.905807495117188,-0.0,7.408622741699219,0.7751689553260803,0.883208567916428,0.7751689553260803,3.160040855407715,2.8296189308166504
11,0.02620210126042366,-0.1337045431137085,0.012571174651384354,0.013630925677716732,,,,,,,,,,,,,,
12,0.025084393098950386,-0.14184899628162384,0.012065885588526726,0.01301850751042366,,,,,,,,,,,,,,
13,0.023019667714834213,-0.1487596333026886,0.01108455564826727,0.011935112066566944,,,,,,,,,,,,,,
14,0.021546578034758568,-0.15537965297698975,0.010397892445325851,0.011148685589432716,,,,,,,,,,,,,,
15,0.020541734993457794,-0.1610657423734665,0.00998403038829565,0.010557704605162144,,,,,,,,,,,,,,
16,0.01944030448794365,-0.16498976945877075,0.009510536678135395,0.009929768741130829,,,,,,,,,,,,,,
17,0.018239866942167282,-0.1673237383365631,0.00891100149601698,0.009328864514827728,,,,,,,,,,,,,,
18,0.01701333373785019,-0.16961374878883362,0.008326126262545586,0.008687207475304604,,,,,,,,,,,,,,
19,0.01618935540318489,-0.17102347314357758,0.007928957231342793,0.008260397240519524,,,,,,,,,,,,,,
20,0.014886146411299706,-0.17072755098342896,0.007311986293643713,0.007574159651994705,0.7758308053016663,0.7758308053016663,0.22416919469833374,9.425962448120117,0.9846218645024332,0.0,17.90308952331543,-0.0,6.920389175415039,0.7749873399734497,0.8837523892229613,0.7749873399734497,3.0990617275238037,2.9770846366882324
21,0.014470716938376427,-0.1723545640707016,0.007123625371605158,0.007347091566771269,,,,,,,,,,,,,,
22,0.013351067900657654,-0.1737280786037445,0.00657911179587245,0.006771955639123917,,,,,,,,,,,,,,
23,0.01259481068700552,-0.17638206481933594,0.006219489965587854,0.0063753207214176655,,,,,,,,,,,,,,
24,0.011982675641775131,-0.17808493971824646,0.0058869183994829655,0.006095757707953453,,,,,,,,,,,,,,
25,0.011666477657854557,-0.18083497881889343,0.005757021252065897,0.00590945640578866,,,,,,,,,,,,,,
26,0.010425308719277382,-0.18363219499588013,0.005149232689291239,0.005276076029986143,,,,,,,,,,,,,,
27,0.010082002729177475,-0.18586444854736328,0.004984550643712282,0.00509745255112648,,,,,,,,,,,,,,
28,0.009695760905742645,-0.1884211003780365,0.004780413117259741,0.004915348254144192,,,,,,,,,,,,,,
29,0.009118778631091118,-0.19198104739189148,0.004487253725528717,0.004631524905562401,,,,,,,,,,,,,,
30,0.008396308869123459,-0.195064514875412,0.004120455589145422,0.00427585281431675,0.7746070623397827,0.7746070623397827,0.22539293766021729,9.44580364227295,0.9277596375760337,0.002594656776636839,17.77838706970215,-0.0,8.219439506530762,0.7751776576042175,0.8713505194211332,0.7751776576042175,3.169776678085327,2.790400981903076
31,0.008161874487996101,-0.198176309466362,0.004012919031083584,0.00414895499125123,,,,,,,,,,,,,,
32,0.007536579854786396,-0.20128047466278076,0.0036948779597878456,0.0038417016621679068,,,,,,,,,,,,,,
33,0.00734209269285202,-0.2032412439584732,0.003584663849323988,0.003757429076358676,,,,,,,,,,,,,,
34,0.006665975321084261,-0.20499777793884277,0.003256086027249694,0.003409889293834567,,,,,,,,,,,,,,
35,0.006843010429292917,-0.20739726722240448,0.0033270844724029303,0.003515925956889987,,,,,,,,,,,,,,
36,0.006527203135192394,-0.2097773551940918,0.003173387609422207,0.0033538155257701874,,,,,,,,,,,,,,
37,0.00618835911154747,-0.21218696236610413,0.0029963653068989515,0.003191994037479162,,,,,,,,,,,,,,
38,0.005814144387841225,-0.21401405334472656,0.002832681406289339,0.002981462748721242,,,,,,,,,,,,,,
39,0.005503043066710234,-0.21567943692207336,0.0026670722290873528,0.002835970837622881,,,,,,,,,,,,,,
40,0.005281337071210146,-0.2193603813648224,0.002532926155254245,0.002748410915955901,0.7754332423210144,0.7754332423210144,0.2245667576789856,9.432061195373535,0.9738098182317848,0.011531808413565159,17.660289764404297,-0.0,10.762138366699219,0.7752869129180908,0.8696469286456782,0.7752869129180908,3.1989426612854004,2.7257442474365234
41,0.0051707071252167225,-0.22234241664409637,0.0025022064801305532,0.0026685006450861692,,,,,,,,,,,,,,
42,0.005269371438771486,-0.22434106469154358,0.002559009473770857,0.0027103619650006294,,,,,,,,,,,,,,
43,0.004876070190221071,-0.22713017463684082,0.0023639036808162928,0.0025121665094047785,,,,,,,,,,,,,,
44,0.004494077060371637,-0.22863279283046722,0.002179183531552553,0.002314893528819084,,,,,,,,,,,,,,
