epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_immediate_cost,expected_cost_to_go,cost_budget,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert,trajectory_mean_action_jump,trajectory_normalised_action_jump
1,0.9800427556037903,0.05761464312672615,0.019658822566270828,0.018302565440535545,0.001631421153433621,0.9400143623352051,0.9408854842185974,0.0,0.026080207899212837,0.0,0.0,0.0,0.1287136822938919,,,,,,,,,,,,,,,,
2,0.9650876522064209,0.03716406971216202,0.01324713695794344,0.012784752994775772,0.0011491328477859497,0.937707781791687,0.9381054043769836,0.0,0.020972037687897682,0.0,0.0,0.0,0.128446564078331,,,,,,,,,,,,,,,,
3,0.9557791948318481,0.024723242968320847,0.009338060393929482,0.009253096766769886,0.0007689502090215683,0.9363858103752136,0.936452329158783,0.0,0.015906764194369316,0.0,0.0,0.0,0.12850022315979004,,,,,,,,,,,,,,,,
4,0.9509835839271545,0.02083645574748516,0.007594733964651823,0.007510129362344742,0.0007234502118080854,0.9353153109550476,0.9349952936172485,0.0,0.012973476201295853,0.0,0.0,0.0,0.12858836352825165,,,,,,,,,,,,,,,,
5,0.9490271806716919,0.019615544006228447,0.006895091850310564,0.006680008489638567,0.0006490735104307532,0.9352360367774963,0.9343699812889099,0.0,0.009164148010313511,0.0,0.0,0.0,0.12875467538833618,,,,,,,,,,,,,,,,
6,0.948642909526825,0.01830558106303215,0.0070260027423501015,0.006783109158277512,0.0006002121372148395,0.9349532723426819,0.9335139393806458,0.0,0.007239206228405237,0.0,0.0,0.0,0.12894175946712494,,,,,,,,,,,,,,,,
7,0.9475756883621216,0.013426538556814194,0.0066583966836333275,0.006838321220129728,0.0005472080665640533,0.9341586232185364,0.9329049587249756,0.0,0.005821248982101679,0.0,0.0,0.0,0.12918469309806824,,,,,,,,,,,,,,,,
8,0.9467126131057739,0.005544416140764952,0.006190677173435688,0.006859776563942432,0.00048086734022945166,0.9339085221290588,0.932453989982605,0.0,0.004924188833683729,0.0,0.0,0.0,0.12954340875148773,,,,,,,,,,,,,,,,
9,0.9455587267875671,-0.000163891731062904,0.005795150995254517,0.00672117667272687,0.0004539155343081802,0.9331883788108826,0.9319884777069092,0.0,0.0037315755616873503,0.0,0.0,0.0,0.12989772856235504,,,,,,,,,,,,,,,,
10,0.9437199831008911,-0.0069838594645261765,0.005153434816747904,0.006329893134534359,0.00041958835208788514,0.9324231147766113,0.9312109351158142,0.0,0.0035901411902159452,0.0,0.0,0.0,0.13028231263160706,,,,,,,,,,,,,,,,
11,0.9424490928649902,-0.012422040104866028,0.00468732975423336,0.005903881974518299,0.0003985779476352036,0.9319522380828857,0.930966317653656,0.0,0.0026908779982477427,0.0,0.0,0.0,0.13079878687858582,,,,,,,,,,,,,,,,
