epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_immediate_cost,expected_cost_to_go,expected_support_cost,expected_smoothness_cost,expected_uncertainty_cost,exact_soft_inadmissibility_rate,support_cost_for_lambda,smooth_cost_for_lambda,uncertainty_cost_for_lambda,cost_budget,support_budget,smooth_budget,uncertainty_budget,lagrange,lambda_inad,lambda_support,lambda_smooth,lambda_uncertainty,expert_kl,uses_action_mask,use_certified_nudging,barrier_weight,support_weight,rho_cost,rho_reward,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,3.9440770149230957,0.21550145745277405,0.02200823836028576,0.023434145376086235,0.7479411363601685,3.2155513763427734,3.0858356952667236,1.7822397069267026e-07,0.03423367068171501,0.3102629482746124,0.05348857492208481,0.06517467647790909,1.7822397069267026e-07,0.3102629482746124,0.05348857492208481,0.06517467647790909,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.001153925433754921,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
2,3.8653435707092285,0.13586057722568512,0.021599235013127327,0.02608156017959118,0.7376756072044373,3.146923065185547,3.0130512714385986,1.5894453042619716e-07,0.03478097915649414,0.29041656851768494,0.051659442484378815,0.06641297042369843,1.5894453042619716e-07,0.29041656851768494,0.051659442484378815,0.06641297042369843,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0020411659497767687,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
3,3.788322925567627,0.047971464693546295,0.02259593829512596,0.030140290036797523,0.7249703407287598,3.075650215148926,2.945582389831543,1.3965741629817785e-07,0.039156027138233185,0.2702336311340332,0.04981269687414169,0.06800436973571777,1.3965741629817785e-07,0.2702336311340332,0.04981269687414169,0.06800436973571777,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.004896995145827532,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
4,3.707639455795288,-0.04403074458241463,0.024959247559309006,0.03642062842845917,0.7102199196815491,3.0027403831481934,2.8693389892578125,1.233116222465469e-07,0.03834964334964752,0.2523304224014282,0.048156674951314926,0.06538739055395126,1.233116222465469e-07,0.2523304224014282,0.048156674951314926,0.06538739055395126,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.008328531868755817,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
5,3.6274728775024414,-0.13277415931224823,0.02845202386379242,0.043733954429626465,0.6941489577293396,2.9279513359069824,2.7943241596221924,1.0926618898565721e-07,0.03888526186347008,0.23588958382606506,0.04669380933046341,0.06615115702152252,1.0926618898565721e-07,0.23588958382606506,0.04669380933046341,0.06615115702152252,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.013463550247251987,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
6,3.541048049926758,-0.2272001951932907,0.034966353327035904,0.0526949018239975,0.6732392311096191,2.8427183628082275,2.7175769805908203,9.630418418282716e-08,0.04001264274120331,0.2210402637720108,0.0452212430536747,0.06760598719120026,9.630418418282716e-08,0.2210402637720108,0.0452212430536747,0.06760598719120026,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.01973409578204155,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
7,3.4559950828552246,-0.3262091875076294,0.04378310590982437,0.0654461532831192,0.6500997543334961,2.760199785232544,2.633132219314575,8.462417611099227e-08,0.03948073834180832,0.20812471210956573,0.04410526156425476,0.06745447963476181,8.462417611099227e-08,0.20812471210956573,0.04410526156425476,0.06745447963476181,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.027743244543671608,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
8,3.3690683841705322,-0.4342181086540222,0.05402487516403198,0.07750799506902695,0.622992992401123,2.6736533641815186,2.555431604385376,7.412791092065163e-08,0.04181772470474243,0.19540178775787354,0.04285816848278046,0.06760935485363007,7.412791092065163e-08,0.19540178775787354,0.04285816848278046,0.06760935485363007,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.03735958784818649,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
9,3.2821764945983887,-0.5380042195320129,0.06822895258665085,0.09391807019710541,0.592915952205658,2.5836434364318848,2.47058367729187,6.528178175813082e-08,0.03987281396985054,0.18521258234977722,0.042020283639431,0.06991973519325256,6.528178175813082e-08,0.18521258234977722,0.042020283639431,0.06991973519325256,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.04894882068037987,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10,3.1940581798553467,-0.6574136018753052,0.08569107204675674,0.11141456663608551,0.5606942176818848,2.487427234649658,2.385089635848999,5.668793789936899e-08,0.03840481862425804,0.17558518052101135,0.04111732915043831,0.06457778811454773,5.9536676509356634e-08,0.17248962819576263,0.04081839695572853,0.06190740689635277,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.05802276358008385,False,True,0.0,1.0,1.0,1.0,0.7039822936058044,0.7039822936058044,0.29601770639419556,25.987783432006836,0.0,0.964486837387085,1.4803690910339355,-0.0,0.7016642093658447,0.6978849172592163,5.9536676509356634e-08,0.6978849172592163,0.11660487949848175,0.035013310611248016
11,3.1048383712768555,-0.7811362147331238,0.1031995341181755,0.12842045724391937,0.5255370140075684,2.393742084503174,2.301621198654175,4.941889031329083e-08,0.03761397302150726,0.1666942983865738,0.040279779583215714,0.06524145603179932,4.941889031329083e-08,0.1666942983865738,0.040279779583215714,0.06524145603179932,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.07092427462339401,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12,3.018568277359009,-0.8989743590354919,0.1264987736940384,0.14768187701702118,0.4897298812866211,2.2956740856170654,2.2136411666870117,4.356123994853078e-08,0.03739473968744278,0.1597660779953003,0.03965889662504196,0.0658746063709259,4.356123994853078e-08,0.1597660779953003,0.03965889662504196,0.0658746063709259,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.08335036039352417,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
13,2.934697151184082,-1.0252690315246582,0.14613483846187592,0.16351819038391113,0.4545474052429199,2.205841541290283,2.1351518630981445,3.796271386136141e-08,0.035554707050323486,0.1527346968650818,0.03897268697619438,0.06342625617980957,3.796271386136141e-08,0.1527346968650818,0.03897268697619438,0.06342625617980957,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.09687025845050812,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14,2.8478572368621826,-1.1651612520217896,0.16684697568416595,0.17587068676948547,0.4180712103843689,2.113748788833618,2.0603878498077393,3.3032662827281456e-08,0.03641967847943306,0.14727783203125,0.038549695163965225,0.06673571467399597,3.3032662827281456e-08,0.14727783203125,0.038549695163965225,0.06673571467399597,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.11167445033788681,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
15,2.7712242603302,-1.3111510276794434,0.18581806123256683,0.18650665879249573,0.38857799768447876,2.0323290824890137,1.988314151763916,2.8545068531116158e-08,0.03467203304171562,0.1414720118045807,0.03798461705446243,0.061134979128837585,2.8545068531116158e-08,0.1414720118045807,0.03798461705446243,0.061134979128837585,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.12688420712947845,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
16,2.701775550842285,-1.4385608434677124,0.20575390756130219,0.19908857345581055,0.3625311851501465,1.9521206617355347,1.9166830778121948,2.5326896135879906e-08,0.03419411554932594,0.13740810751914978,0.037579286843538284,0.06296168267726898,2.5326896135879906e-08,0.13740810751914978,0.037579286843538284,0.06296168267726898,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.13943207263946533,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
17,2.6301090717315674,-1.5945271253585815,0.2254597544670105,0.21273382008075714,0.33928462862968445,1.8643027544021606,1.840958833694458,2.170491875119751e-08,0.03232363983988762,0.13340723514556885,0.03725001960992813,0.05817525461316109,2.170491875119751e-08,0.13340723514556885,0.03725001960992813,0.05817525461316109,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.15554377436637878,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
18,2.5778913497924805,-1.7241955995559692,0.23523998260498047,0.21893447637557983,0.3240234851837158,1.8108314275741577,1.7885552644729614,1.9453493038668057e-08,0.03598027303814888,0.13053950667381287,0.03697773814201355,0.060441356152296066,1.9453493038668057e-08,0.13053950667381287,0.03697773814201355,0.060441356152296066,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.16898085176944733,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
19,2.5203375816345215,-1.8620861768722534,0.24959823489189148,0.2320171594619751,0.3105331361293793,1.7369626760482788,1.7194151878356934,1.696821527730208e-08,0.03403983637690544,0.1275719702243805,0.03671936318278313,0.058318883180618286,1.696821527730208e-08,0.1275719702243805,0.03671936318278313,0.058318883180618286,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.18497954308986664,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
20,2.473238468170166,-1.9900078773498535,0.25932714343070984,0.2409895658493042,0.3002576529979706,1.6768252849578857,1.668502926826477,1.4903054790238457e-08,0.03375460207462311,0.1249820739030838,0.036484044045209885,0.060063786804676056,1.6749113864676484e-08,0.12446841597557068,0.03644515573978424,0.053299713879823685,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.19541600346565247,False,True,0.0,1.0,1.0,1.0,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.6995754837989807,1.6749113864676484e-08,0.6995754837989807,0.03740890696644783,0.12184344232082367
21,2.434610366821289,-2.116154193878174,0.2747550904750824,0.2589063346385956,0.29683104157447815,1.6090655326843262,1.5991703271865845,1.3483965943805742e-08,0.03112240508198738,0.12366443127393723,0.03638746589422226,0.05586608871817589,1.3483965943805742e-08,0.12366443127393723,0.03638746589422226,0.05586608871817589,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.20700356364250183,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
22,2.3963615894317627,-2.2178094387054443,0.2835709750652313,0.2702566683292389,0.28939181566238403,1.5586837530136108,1.5476003885269165,1.2135892291098571e-08,0.03394361957907677,0.12188351899385452,0.03623518720269203,0.06065097451210022,1.2135892291098571e-08,0.12188351899385452,0.03623518720269203,0.06065097451210022,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.21520262956619263,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
23,2.3551206588745117,-2.324704170227051,0.28787603974342346,0.2796728312969208,0.2775475084781647,1.5155493021011353,1.504499077796936,1.0841585407206367e-08,0.03724624216556549,0.12037655711174011,0.03612104803323746,0.059921592473983765,1.0841585407206367e-08,0.12037655711174011,0.03612104803323746,0.059921592473983765,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.23234212398529053,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
24,2.351597309112549,-2.4043965339660645,0.3005630075931549,0.2989141643047333,0.2826423645019531,1.4771910905838013,1.4617648124694824,9.900731789969086e-09,0.0425003245472908,0.11944090574979782,0.0360257513821125,0.06095541641116142,9.900731789969086e-09,0.11944090574979782,0.0360257513821125,0.06095541641116142,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2399497777223587,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
25,2.30228328704834,-2.4786877632141113,0.30286654829978943,0.3043603003025055,0.2632889449596405,1.4390908479690552,1.4244441986083984,9.005828083274992e-09,0.03902057930827141,0.11840909719467163,0.03593633323907852,0.061089277267456055,9.005828083274992e-09,0.11840909719467163,0.03593633323907852,0.061089277267456055,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.24602892994880676,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
26,2.275801658630371,-2.549809217453003,0.310230553150177,0.3130137026309967,0.2531496286392212,1.407500147819519,1.3913156986236572,8.3196045608247e-09,0.037128280848264694,0.11755400896072388,0.035893265157938004,0.05633467435836792,8.3196045608247e-09,0.11755400896072388,0.035893265157938004,0.05633467435836792,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2551855742931366,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
27,2.2457449436187744,-2.615609645843506,0.31287476420402527,0.3174585700035095,0.23930157721042633,1.384739875793457,1.3674801588058472,7.584145755856753e-09,0.032872430980205536,0.11676113307476044,0.03582915663719177,0.056754861027002335,7.584145755856753e-09,0.11676113307476044,0.03582915663719177,0.056754861027002335,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2627681791782379,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
28,2.22581148147583,-2.6471149921417236,0.31977882981300354,0.3289375305175781,0.2315286546945572,1.357184648513794,1.3339483737945557,7.0449819311591e-09,0.03311466798186302,0.11634788662195206,0.035794202238321304,0.054220717400312424,7.0449819311591e-09,0.11634788662195206,0.035794202238321304,0.054220717400312424,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.26744404435157776,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
29,2.1994752883911133,-2.678546905517578,0.31824344396591187,0.3271191418170929,0.21715548634529114,1.3500579595565796,1.3238565921783447,6.533418250853629e-09,0.033232349902391434,0.11575449258089066,0.03574545308947563,0.05165744945406914,6.533418250853629e-09,0.11575449258089066,0.03574545308947563,0.05165744945406914,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.27224722504615784,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
30,2.1667683124542236,-2.7270541191101074,0.32796385884284973,0.336449533700943,0.20603060722351074,1.308678388595581,1.2839702367782593,6.080800307728396e-09,0.03367045149207115,0.11536207050085068,0.03573981299996376,0.05089186504483223,6.630790762560984e-09,0.11498916894197464,0.035703763365745544,0.043905388563871384,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.27833348512649536,False,True,0.0,1.0,1.0,1.0,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.6999344229698181,6.630790762560984e-09,0.6999344229698181,0.016689620912075043,0.182907372713089
31,2.1671910285949707,-2.728768825531006,0.33554428815841675,0.339640349149704,0.202520951628685,1.2995864152908325,1.2793844938278198,5.6364402034603245e-09,0.03726201876997948,0.11488140374422073,0.03568942844867706,0.054003383964300156,5.6364402034603245e-09,0.11488140374422073,0.03568942844867706,0.054003383964300156,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.27928513288497925,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
32,2.1422646045684814,-2.7108280658721924,0.33270734548568726,0.3399977684020996,0.19303663074970245,1.2873542308807373,1.2656915187835693,5.413105075291469e-09,0.04091687500476837,0.11465266346931458,0.0357089526951313,0.053505051881074905,5.413105075291469e-09,0.11465266346931458,0.0357089526951313,0.053505051881074905,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28497305512428284,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
33,2.1235735416412354,-2.7530455589294434,0.33641085028648376,0.3397490680217743,0.18425045907497406,1.2721127271652222,1.2542133331298828,5.089347610010009e-09,0.04765772074460983,0.11436755210161209,0.035660870373249054,0.05298522859811783,5.089347610010009e-09,0.11436755210161209,0.035660870373249054,0.05298522859811783,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.29070866107940674,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
