epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_immediate_cost,expected_cost_to_go,cost_budget,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
48,2.5653820037841797,-0.9651287198066711,0.20857594907283783,0.21228037774562836,0.059844721108675,2.0827670097351074,2.086595296859741,0.58098304271698,0.7313566207885742,0.05,0.006730960173606871,1.6541815996170044,0.3265077769756317,,,,,,,,,,,,,,
49,2.555616855621338,-0.9602291584014893,0.207927867770195,0.21103207767009735,0.059483543038368225,2.0763344764709473,2.078012466430664,0.5815649032592773,0.7428655028343201,0.05,0.006837273154258727,1.7026716470718384,0.3265518546104431,,,,,,,,,,,,,,
50,2.5427896976470947,-0.9741688966751099,0.20664890110492706,0.2085045874118805,0.057418372482061386,2.067157745361328,2.0732779502868652,0.5814892649650574,0.7475327253341675,0.05,0.006943571007251738,1.7563751935958862,0.3265131711959839,0.7783045172691345,0.7783045172691345,0.22169548273086548,9.212190628051758,0.7270968650934886,0.6233422756195068,6.469225883483887,-0.0,4.775040626525879,0.7792885899543762,0.6255597603361653,0.7792885899543762,0.5574567914009094,0.9425231218338013
51,2.537752866744995,-0.9635084867477417,0.20729665458202362,0.20824703574180603,0.05633309856057167,2.062330961227417,2.0694210529327393,0.5816148519515991,0.7551840543746948,0.05,0.007049893977642058,1.799727201461792,0.3271971344947815,,,,,,,,,,,,,,
52,2.5303452014923096,-0.9691627025604248,0.21146298944950104,0.20990164577960968,0.05625424161553383,2.0473740100860596,2.0580782890319824,0.5821071267127991,0.7644389867782593,0.05,0.007156315402984618,1.846686601638794,0.32758501172065735,,,,,,,,,,,,,,
53,2.5172102451324463,-0.9587365388870239,0.21382229030132294,0.21145759522914886,0.05315246433019638,2.032362222671509,2.0451931953430176,0.5825201272964478,0.7700181603431702,0.05,0.007262819428443907,1.882676362991333,0.3279910385608673,,,,,,,,,,,,,,
54,2.5123369693756104,-0.9674189686775208,0.2134188711643219,0.20994001626968384,0.05393436178565025,2.0278496742248535,2.0422379970550537,0.5823221802711487,0.7708721160888672,0.05,0.007369283864498137,1.9208165407180786,0.32808783650398254,,,,,,,,,,,,,,
55,2.5080525875091553,-0.9719454646110535,0.21627750992774963,0.21129845082759857,0.05296046659350395,2.0190627574920654,2.0359694957733154,0.5812544226646423,0.7724477052688599,0.05,0.007475534749031065,1.9413996934890747,0.32779380679130554,,,,,,,,,,,,,,
56,2.4960105419158936,-0.982671856880188,0.21954424679279327,0.21320028603076935,0.0512227788567543,2.0025410652160645,2.02154541015625,0.5795627236366272,0.7680210471153259,0.05,0.007581447293758391,1.9615167379379272,0.3272838294506073,,,,,,,,,,,,,,
57,2.4909915924072266,-0.9806380271911621,0.2240302413702011,0.21727286279201508,0.0507291778922081,1.988639235496521,2.009279251098633,0.576269268989563,0.7704198360443115,0.05,0.007686701147556303,1.9666930437088013,0.3258155286312103,,,,,,,,,,,,,,
58,2.481667995452881,-0.9842007160186768,0.22632965445518494,0.21892613172531128,0.049343355000019073,1.9767745733261108,1.9973633289337158,0.5744491219520569,0.7655299305915833,0.05,0.007791590971946714,1.9674288034439087,0.3248470723628998,,,,,,,,,,,,,,
59,2.479097843170166,-0.9882951974868774,0.22603090107440948,0.21906206011772156,0.04924171417951584,1.9745362997055054,1.9949902296066284,0.5718536972999573,0.7591069340705872,0.05,0.007895961711406706,1.9688444137573242,0.32448533177375793,,,,,,,,,,,,,,
60,2.4709293842315674,-0.9914582371711731,0.22993908822536469,0.22368013858795166,0.0490536130964756,1.9598388671875,1.9766743183135986,0.5671452879905701,0.7543261647224426,0.05,0.00799939076900482,1.9554282426834106,0.3225569427013397,0.7783045172691345,0.7783045172691345,0.22169548273086548,9.212190628051758,0.7270968650934886,0.6233422756195068,6.469225883483887,-0.0,4.775040626525879,0.7797552943229675,0.6044316311215758,0.7797552943229675,0.4089362323284149,1.0022169351577759
61,2.4653892517089844,-1.0097076892852783,0.23068135976791382,0.2242961823940277,0.047421280294656754,1.9544425010681152,1.9715380668640137,0.5635179877281189,0.751436710357666,0.05,0.008102094366550443,1.9472352266311646,0.3213832676410675,,,,,,,,,,,,,,
62,2.459390640258789,-1.0046805143356323,0.23511303961277008,0.22967348992824554,0.046775732189416885,1.940822720527649,1.954833745956421,0.5586224794387817,0.7392585873603821,0.05,0.0082038188624382,1.9268137216567993,0.31910794973373413,,,,,,,,,,,,,,
63,2.4531235694885254,-1.0224978923797607,0.23342986404895782,0.2289351224899292,0.046128448098897934,1.9377790689468384,1.9514811038970947,0.5519979000091553,0.7326340079307556,0.05,0.008304218442440031,1.893930196762085,0.3168737292289734,,,,,,,,,,,,,,
64,2.4491658210754395,-1.042348027229309,0.23427949845790863,0.22992736101150513,0.04540889710187912,1.9337068796157837,1.9453929662704468,0.5450524687767029,0.7237622737884521,0.05,0.008403228936195372,1.8650224208831787,0.31403690576553345,,,,,,,,,,,,,,
65,2.444239854812622,-1.036196231842041,0.23817269504070282,0.23607498407363892,0.044295623898506165,1.9221431016921997,1.9292501211166382,0.5382986664772034,0.7171069979667664,0.05,0.008500888669490812,1.8257697820663452,0.31157079339027405,,,,,,,,,,,,,,
66,2.4391133785247803,-1.0498956441879272,0.23763754963874817,0.2355639636516571,0.04338197782635689,1.918114423751831,1.926945447921753,0.529457688331604,0.7106257677078247,0.05,0.008596780207157132,1.7726565599441528,0.3079572916030884,,,,,,,,,,,,,,
67,2.43772292137146,-1.0523196458816528,0.24010908603668213,0.2388666421175003,0.04458962008357048,1.9115606546401978,1.9167546033859253,0.520728588104248,0.7049760222434998,0.05,0.008690925924777982,1.746683955192566,0.3050345778465271,,,,,,,,,,,,,,
68,2.435969591140747,-1.0711336135864258,0.23873306810855865,0.23816044628620148,0.04366087540984154,1.9127962589263916,1.9180341958999634,0.5101871490478516,0.6884274482727051,0.05,0.008782963354587552,1.7045531272888184,0.3006047308444977,,,,,,,,,,,,,,
69,2.429950714111328,-1.0753800868988037,0.23839549720287323,0.23888909816741943,0.04288029670715332,1.908724069595337,1.9108473062515259,0.4995763301849365,0.6839553117752075,0.05,0.008872878620624539,1.6296557188034058,0.29670655727386475,,,,,,,,,,,,,,
70,2.427135705947876,-1.0930594205856323,0.23956704139709473,0.23938821256160736,0.04266149550676346,1.9035780429840088,1.9074597358703613,0.48865681886672974,0.6768217086791992,0.05,0.008960609984397884,1.5984625816345215,0.29275834560394287,0.7800304889678955,0.7800304889678955,0.2199695110321045,9.354997634887695,0.6078752722126657,0.6358351111412048,6.212469577789307,-0.0,4.167917728424072,0.781283974647522,0.4941180677264446,0.781283974647522,0.5212489366531372,0.7829722166061401
71,2.42274808883667,-1.1060700416564941,0.2435823231935501,0.24369114637374878,0.042701974511146545,1.8912032842636108,1.8943419456481934,0.47741594910621643,0.668670654296875,0.05,0.009046093174219127,1.556527018547058,0.28873109817504883,,,,,,,,,,,,,,
72,2.4185194969177246,-1.117269515991211,0.24194690585136414,0.242252916097641,0.04143388569355011,1.8919569253921509,1.8938149213790894,0.46520304679870605,0.6598582863807678,0.05,0.009129133783578868,1.4990829229354858,0.28401485085487366,,,,,,,,,,,,,,
73,2.416713237762451,-1.1212081909179688,0.2432412952184677,0.24340307712554932,0.040814872831106186,1.8880615234375,1.890446424484253,0.4519892632961273,0.6510856747627258,0.05,0.009209531636238093,1.449145793914795,0.2792109549045563,,,,,,,,,,,,,,
74,2.4127135276794434,-1.1320806741714478,0.23986653983592987,0.2399304211139679,0.040533993393182755,1.8908472061157227,1.8939177989959717,0.43923524022102356,0.6434970498085022,0.05,0.009287378684282298,1.4100457429885864,0.2743253707885742,,,,,,,,,,,,,,
75,2.4098715782165527,-1.1559580564498901,0.2425009310245514,0.24238362908363342,0.040576156228780746,1.8828612565994263,1.8859606981277466,0.42676883935928345,0.6366060376167297,0.05,0.009362732452154155,1.3750945329666138,0.27015724778175354,,,,,,,,,,,,,,
76,2.4100394248962402,-1.1601213216781616,0.23950260877609253,0.23885518312454224,0.040040358901023865,1.8895494937896729,1.8937329053878784,0.4144236743450165,0.6300490498542786,0.05,0.009435617187023158,1.3302292823791504,0.26577770709991455,,,,,,,,,,,,,,
77,2.405933380126953,-1.1795753240585327,0.24489672482013702,0.24422712624073029,0.039398159831762314,1.8759715557098389,1.8788509368896484,0.4023614823818207,0.6124810576438904,0.05,0.009506089483499522,1.29369056224823,0.2610079050064087,,,,,,,,,,,,,,
78,2.403514862060547,-1.1848013401031494,0.24044567346572876,0.23956361413002014,0.038636378943920135,1.8828656673431396,1.8868725299835205,0.39089006185531616,0.6102333664894104,0.05,0.009574267495870585,1.2635135650634766,0.25710615515708923,,,,,,,,,,,,,,
79,2.4002041816711426,-1.1960676908493042,0.2444401979446411,0.24437963962554932,0.038748640567064285,1.8718172311782837,1.873453974723816,0.3802722692489624,0.6061106324195862,0.05,0.009640321949720377,1.2412055730819702,0.2531520128250122,,,,,,,,,,,,,,
80,2.4006993770599365,-1.2141797542572021,0.2437618374824524,0.2436482310295105,0.03843647241592407,1.8738634586334229,1.8758423328399658,0.3688425123691559,0.5990290641784668,0.05,0.009704090452194208,1.2197924852371216,0.2495090663433075,0.782553493976593,0.782553493976593,0.21744650602340698,9.638781547546387,0.3214975123664353,0.6632711887359619,5.70986270904541,-0.0,2.7527406215667725,0.7833194732666016,0.3427000325588827,0.7833194732666016,0.6313571333885193,0.5926262140274048
81,2.395090103149414,-1.2199227809906006,0.24539849162101746,0.24493195116519928,0.037812601774930954,1.8655108213424683,1.8683829307556152,0.3593323230743408,0.5928186774253845,0.05,0.009765956916809076,1.2017266750335693,0.24587593972682953,,,,,,,,,,,,,,
82,2.3955893516540527,-1.2447106838226318,0.2446368783712387,0.24516242742538452,0.03676705062389374,1.8687808513641357,1.869265079498291,0.3502082824707031,0.5870782136917114,0.05,0.009825998573303216,1.1865079402923584,0.24334506690502167,,,,,,,,,,,,,,
83,2.396603584289551,-1.2503467798233032,0.24473261833190918,0.24609246850013733,0.03815944120287895,1.868481159210205,1.8667571544647217,0.3401109278202057,0.5814083814620972,0.05,0.009884020758867258,1.177724838256836,0.23953387141227722,,,,,,,,,,,,,,
84,2.3950328826904297,-1.2610151767730713,0.2458638846874237,0.24668698012828827,0.037408046424388885,1.8658689260482788,1.86427903175354,0.33574238419532776,0.579444408416748,0.05,0.009941169235706324,1.1685529947280884,0.23875537514686584,,,,,,,,,,,,,,
85,2.3903520107269287,-1.2807406187057495,0.24513481557369232,0.24649196863174438,0.03659076243638992,1.8630892038345337,1.8611797094345093,0.3274035155773163,0.5757244229316711,0.05,0.009996649938821787,1.1592729091644287,0.2353903204202652,,,,,,,,,,,,,,
86,2.391965389251709,-1.298032283782959,0.24687828123569489,0.24809758365154266,0.037530265748500824,1.8600773811340332,1.858840823173523,0.32104307413101196,0.5698258280754089,0.05,0.01005085855364799,1.1520329713821411,0.2334970384836197,,,,,,,,,,,,,,
87,2.388521194458008,-1.2991704940795898,0.24624405801296234,0.24770334362983704,0.03646261245012283,1.8588194847106934,1.8574026823043823,0.3155118227005005,0.568754255771637,0.05,0.01010396091818809,1.1346896886825562,0.2311132848262787,,,,,,,,,,,,,,
88,2.387699842453003,-1.325775384902954,0.24779865145683289,0.2493271380662918,0.03626087307929993,1.8558117151260376,1.8528146743774414,0.3096010088920593,0.566558837890625,0.05,0.010155881119966502,1.1381385326385498,0.22939078509807587,,,,,,,,,,,,,,
89,2.384101390838623,-1.3259962797164917,0.2473824918270111,0.24853548407554626,0.03590932860970497,1.8523046970367432,1.852243423461914,0.3035224676132202,0.5608941316604614,0.05,0.010206585613489146,1.1263025999069214,0.22722958028316498,,,,,,,,,,,,,,
90,2.386791467666626,-1.348403811454773,0.24496430158615112,0.2458360344171524,0.03668048977851868,1.8596446514129639,1.8589767217636108,0.297763466835022,0.5575045943260193,0.05,0.01025613830685615,1.1292948722839355,0.2253876030445099,0.782767653465271,0.782767653465271,0.217232346534729,9.241070747375488,0.23734020195119385,0.6776859760284424,5.465951919555664,-0.0,2.421473264694214,0.7842488884925842,0.2696314250486896,0.784248948097229,0.5818896889686584,0.5514013767242432
91,2.381716728210449,-1.3671599626541138,0.2478714883327484,0.24813853204250336,0.035350751131772995,1.8499668836593628,1.8507450819015503,0.2956767976284027,0.5563586950302124,0.05,0.01030527366638183,1.1394518613815308,0.22444799542427063,,,,,,,,,,,,,,
92,2.3799867630004883,-1.3826128244400024,0.24942389130592346,0.2490328848361969,0.03482665494084358,1.845587968826294,1.8478188514709473,0.2876231074333191,0.5545529723167419,0.05,0.010352798287868495,1.1354795694351196,0.2219725400209427,,,,,,,,,,,,,,
93,2.379511594772339,-1.3954262733459473,0.2460334748029709,0.24575932323932648,0.03520169481635094,1.851689338684082,1.8533447980880737,0.2850474715232849,0.5543880462646484,0.05,0.010399807782173151,1.1340194940567017,0.22110126912593842,,,,,,,,,,,,,,
94,2.3798999786376953,-1.405596375465393,0.25073832273483276,0.24976293742656708,0.035145893692970276,1.8427727222442627,1.8457326889038086,0.2801545560359955,0.5536412596702576,0.05,0.01044583869338035,1.125967264175415,0.2197706252336502,,,,,,,,,,,,,,
95,2.3791098594665527,-1.4275095462799072,0.2457142025232315,0.24465419352054596,0.034355781972408295,1.8530079126358032,1.8557634353637695,0.2747912108898163,0.5504671335220337,0.05,0.010490796935558313,1.1332439184188843,0.21785292029380798,,,,,,,,,,,,,,
96,2.375699520111084,-1.441859245300293,0.24725854396820068,0.2462438941001892,0.033706504851579666,1.8470425605773926,1.8499388694763184,0.27298492193222046,0.5527957081794739,0.05,0.010535393919944758,1.1297404766082764,0.2177848368883133,,,,,,,,,,,,,,
97,2.3767004013061523,-1.4620355367660522,0.24951864778995514,0.2481783926486969,0.0345260389149189,1.843013048171997,1.845941424369812,0.26523539423942566,0.5509881377220154,0.05,0.010578440998792644,1.130045771598816,0.2156582623720169,,,,,,,,,,,,,,
98,2.376478910446167,-1.4805396795272827,0.2488936483860016,0.24677030742168427,0.03392300382256508,1.8441550731658936,1.8496285676956177,0.26240235567092896,0.5512182116508484,0.05,0.01062092146992683,1.129677176475525,0.21528948843479156,,,,,,,,,,,,,,
99,2.3746001720428467,-1.4988617897033691,0.24769027531147003,0.2461860328912735,0.03342948853969574,1.8455616235733032,1.8490272760391235,0.25674688816070557,0.5476894378662109,0.05,0.01066227084755897,1.1334648132324219,0.21358948945999146,,,,,,,,,,,,,,
