epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,expected_cost,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,0.9800427556037903,0.05793210119009018,0.019658822566270828,0.018302565440535545,0.001631421153433621,0.026080207899212837,5.216041579842568e-06,0.06349098682403564,0.1287136822938919,,,,,,,,,,,,,,
2,0.9650876522064209,0.0374719463288784,0.013247146271169186,0.012784751132130623,0.001149132614955306,0.020971745252609253,9.41039063036442e-06,0.061863429844379425,0.12845155596733093,,,,,,,,,,,,,,
3,0.9557791948318481,0.025024620816111565,0.009338071569800377,0.009253096766769886,0.0007689496851526201,0.01590658724308014,1.2591708078980447e-05,0.06124293431639671,0.12851065397262573,,,,,,,,,,,,,,
4,0.9509835839271545,0.021130824461579323,0.007594743277877569,0.007510131224989891,0.0007234489894472063,0.012973256409168243,1.5186359360814096e-05,0.06030689924955368,0.12860320508480072,,,,,,,,,,,,,,
5,0.9490271806716919,0.019901935011148453,0.00689509604126215,0.006680014077574015,0.000649070309009403,0.009163737297058105,1.7019106820225717e-05,0.05946208909153938,0.12877404689788818,,,,,,,,,,,,,,
6,0.9486429691314697,0.018587293103337288,0.007026005070656538,0.006783117074519396,0.0006002066656947136,0.007238204590976238,1.8466747738420964e-05,0.05899935960769653,0.12896470725536346,,,,,,,,,,,,,,
7,0.9475758075714111,0.013702349737286568,0.006658393889665604,0.006838323548436165,0.0005471998592838645,0.005820081103593111,1.9630763959139588e-05,0.05841180309653282,0.12920986115932465,,,,,,,,,,,,,,
8,0.9467126131057739,0.005820460617542267,0.006190670654177666,0.006859783083200455,0.00048085604794323444,0.004922371823340654,2.061523832380772e-05,0.05857456475496292,0.12957021594047546,,,,,,,,,,,,,,
9,0.9455586671829224,0.0001094932304113172,0.005795144475996494,0.006721179932355881,0.0004539004876278341,0.0037302684504538774,2.1361292013898496e-05,0.05873236060142517,0.12992540001869202,,,,,,,,,,,,,,
10,0.9437199234962463,-0.00670701963827014,0.005153431091457605,0.006329893600195646,0.0004195687361061573,0.003588739549741149,2.2079039923846726e-05,0.05953016132116318,0.1303124576807022,0.7868008017539978,0.7868008017539978,0.2131991982460022,7.1831865310668945,0.0,0.7525946497917175,4.679013252258301,-0.0,2.5289485454559326,0.7762522101402283,0.0,0.7762522101402283,0.5443896055221558,0.03694015368819237
11,0.9424490928649902,-0.01214776560664177,0.004687322303652763,0.005903881508857012,0.00039855571230873466,0.002689551329240203,2.2616950189694767e-05,0.05996556952595711,0.1308281123638153,,,,,,,,,,,,,,
12,0.9410053491592407,-0.014802439138293266,0.00445285951718688,0.005301916040480137,0.0003853249363601208,0.002640318591147661,2.3145013907924298e-05,0.06085367500782013,0.13122574985027313,,,,,,,,,,,,,,
13,0.9399251341819763,-0.017813509330153465,0.0042128185741603374,0.004812061320990324,0.0003712699399329722,0.0020683996845036745,2.3558693844825033e-05,0.0619899220764637,0.1316290944814682,,,,,,,,,,,,,,
14,0.939497172832489,-0.019819002598524094,0.004166997037827969,0.004577819257974625,0.0003505648346617818,0.0021370111498981714,2.3986096074804667e-05,0.06390830129384995,0.13210143148899078,,,,,,,,,,,,,,
15,0.9388548135757446,-0.019914964213967323,0.004102605395019054,0.004394938703626394,0.00033731432631611824,0.001976531930267811,2.4381402460858228e-05,0.06596393138170242,0.13252827525138855,,,,,,,,,,,,,,
16,0.9383465647697449,-0.02167324349284172,0.0040271286852657795,0.004258456639945507,0.0003241387312300503,0.0021821116097271442,2.4817824782803656e-05,0.06813301891088486,0.13305529952049255,,,,,,,,,,,,,,
17,0.9380740523338318,-0.02157444693148136,0.004130567889660597,0.004154851660132408,0.0003183414810337126,0.002445923862978816,2.530700955539942e-05,0.0710449367761612,0.13345807790756226,,,,,,,,,,,,,,
18,0.9376623034477234,-0.021423466503620148,0.004099802579730749,0.004153378773480654,0.0003074239066336304,0.002038313075900078,2.5714672170579435e-05,0.07420998811721802,0.1338895857334137,,,,,,,,,,,,,,
19,0.9376101493835449,-0.022696681320667267,0.0041334242559969425,0.0041069877333939075,0.0002827618445735425,0.0028384451288729906,2.6282361196354032e-05,0.07900013774633408,0.13462316989898682,,,,,,,,,,,,,,
20,0.9371089339256287,-0.023333091288805008,0.004066088702529669,0.004090798553079367,0.00027620806940831244,0.002865101909264922,2.6855381578207016e-05,0.08297651261091232,0.13504981994628906,0.7830036282539368,0.7830036282539368,0.21699637174606323,7.096301078796387,0.0,0.7571113109588623,4.661308288574219,-0.0,2.6154332160949707,0.7775161862373352,0.0,0.77751624584198,0.5181427597999573,0.05236120522022247
21,0.9369019865989685,-0.025485195219516754,0.003967414144426584,0.004054179415106773,0.000262562301941216,0.0029103183187544346,2.74374452419579e-05,0.08800123631954193,0.1355404108762741,,,,,,,,,,,,,,
22,0.9363957047462463,-0.02852124162018299,0.003960113041102886,0.004033840261399746,0.00024093697720672935,0.003618410788476467,2.8161127399653195e-05,0.09428901970386505,0.13620859384536743,,,,,,,,,,,,,,
23,0.9362456798553467,-0.03136739134788513,0.003957686945796013,0.003994762431830168,0.00023883217363618314,0.004178863484412432,2.899690009653568e-05,0.10153568536043167,0.1369541585445404,,,,,,,,,,,,,,
24,0.9359474778175354,-0.034087155014276505,0.003848298452794552,0.004061879590153694,0.00022317971161101013,0.004253370687365532,2.9847574234008787e-05,0.10910852253437042,0.13760678470134735,,,,,,,,,,,,,,
25,0.9356206655502319,-0.03624330461025238,0.003890072926878929,0.003879523603245616,0.0002152620436390862,0.004622185602784157,3.077201135456562e-05,0.11675889790058136,0.13815365731716156,,,,,,,,,,,,,,
26,0.9352756142616272,-0.03786279633641243,0.003752687480300665,0.0038851851131767035,0.00020972333732061088,0.004562453366816044,3.168450202792883e-05,0.12766532599925995,0.13901156187057495,,,,,,,,,,,,,,
27,0.9347419142723083,-0.03805173560976982,0.003677310422062874,0.0037707400042563677,0.00020397003390826285,0.005588163621723652,3.280213475227356e-05,0.13986580073833466,0.13994118571281433,,,,,,,,,,,,,,
28,0.9348716139793396,-0.04164157435297966,0.0036804811097681522,0.0037038950249552727,0.0001952681050170213,0.004526965785771608,3.370752790942788e-05,0.15201644599437714,0.1409154236316681,,,,,,,,,,,,,,
29,0.9348080158233643,-0.04335714504122734,0.0037009811494499445,0.003741868305951357,0.0001939149951795116,0.00512476172298193,3.4732480254024265e-05,0.16645695269107819,0.1419694870710373,,,,,,,,,,,,,,
30,0.93423992395401,-0.045624151825904846,0.0036524778697639704,0.003607606515288353,0.000182939664227888,0.004992671310901642,3.573101451620459e-05,0.1828937530517578,0.1431686282157898,0.782218337059021,0.782218337059021,0.217781662940979,7.100651741027832,0.0,0.755285382270813,4.680952548980713,-0.0,2.6202259063720703,0.7790493369102478,0.0,0.7790493369102478,0.44109779596328735,0.11736689507961273
31,0.934336245059967,-0.04826238006353378,0.0036275528836995363,0.0036892204079777002,0.0001792585535440594,0.005434113088995218,3.6817837134003634e-05,0.2013712078332901,0.14448930323123932,,,,,,,,,,,,,,
32,0.9340248107910156,-0.05121690034866333,0.0034144085366278887,0.0035086111165583134,0.00016526867693755776,0.005111288279294968,3.784009478986263e-05,0.22128410637378693,0.14597783982753754,,,,,,,,,,,,,,
33,0.9339311122894287,-0.05146772786974907,0.0035394940059632063,0.0036201952025294304,0.00015783784328959882,0.004357166588306427,3.8711528107523914e-05,0.243109792470932,0.1474645733833313,,,,,,,,,,,,,,
34,0.9335947036743164,-0.05473557487130165,0.0033301750663667917,0.0033987476490437984,0.00015681931108701974,0.004610441625118256,3.963361643254756e-05,0.26780790090560913,0.14905409514904022,,,,,,,,,,,,,,
35,0.9335296154022217,-0.05627914518117905,0.003245923202484846,0.0033002214040607214,0.000146916470839642,0.004681861959397793,4.056998882442712e-05,0.29873421788215637,0.15098732709884644,,,,,,,,,,,,,,
36,0.9334448575973511,-0.05784282833337784,0.0033264330122619867,0.003357773879542947,0.00014297131565399468,0.004237418062984943,4.141747243702411e-05,0.3279159665107727,0.15256133675575256,,,,,,,,,,,,,,
37,0.9333749413490295,-0.05926904082298279,0.0032367969397455454,0.0033112068194895983,0.00013696023961529136,0.00443439744412899,4.230435192584991e-05,0.3609246015548706,0.15437299013137817,,,,,,,,,,,,,,
38,0.9330869317054749,-0.061421316117048264,0.00317220576107502,0.0032489383593201637,0.0001333031104877591,0.004170427098870277,4.313843734562397e-05,0.394045352935791,0.1559503823518753,,,,,,,,,,,,,,
39,0.932918906211853,-0.06084715947508812,0.003097747452557087,0.003037423361092806,0.00012708210851997137,0.004615533631294966,4.406154407188296e-05,0.42608821392059326,0.15733610093593597,,,,,,,,,,,,,,
40,0.9327850341796875,-0.06348025053739548,0.003071838989853859,0.0029863419476896524,0.00011995441309409216,0.003964229021221399,4.485438987612724e-05,0.4679129123687744,0.1590050309896469,0.7822049260139465,0.7822049260139465,0.21779507398605347,7.12504768371582,0.0,0.7555256485939026,4.677677154541016,-0.0,2.622844696044922,0.7810289263725281,0.0,0.7810289263725281,0.2943868637084961,0.2930552661418915
41,0.9327252507209778,-0.06350329518318176,0.003145689144730568,0.0029926560819149017,0.00011900759272975847,0.004075709730386734,4.566953182220459e-05,0.504654586315155,0.16034866869449615,,,,,,,,,,,,,,
42,0.9327377080917358,-0.06595473736524582,0.0032490650191903114,0.0030717893969267607,0.00012152039562352002,0.003809248097240925,4.643138144165277e-05,0.5400257110595703,0.1616581678390503,,,,,,,,,,,,,,
43,0.9326068162918091,-0.06700766086578369,0.00320307444781065,0.0031061898916959763,0.00011601584265008569,0.00391888152807951,4.721515774726867e-05,0.5741167068481445,0.16258031129837036,,,,,,,,,,,,,,
44,0.9325387477874756,-0.07014850527048111,0.003171356162056327,0.0030742587987333536,0.00011074945359723642,0.003757728496566415,4.796670344658196e-05,0.6094977259635925,0.16356797516345978,,,,,,,,,,,,,,
45,0.9323462247848511,-0.07083786278963089,0.003153169294819236,0.0030499068088829517,0.00010489657142898068,0.0037803722079843283,4.8722777888178824e-05,0.6457549929618835,0.16451610624790192,,,,,,,,,,,,,,
46,0.9323809742927551,-0.07161286473274231,0.003216755110770464,0.003039032220840454,0.00011216253915335983,0.0036582660395652056,4.9454431096091866e-05,0.6699888706207275,0.16529442369937897,,,,,,,,,,,,,,
47,0.9321736097335815,-0.07190115749835968,0.003280139761045575,0.0030362745746970177,0.00010185622522840276,0.0037834043614566326,5.021111196838319e-05,0.7037040591239929,0.16594374179840088,,,,,,,,,,,,,,
48,0.9320544600486755,-0.07060011476278305,0.003285975195467472,0.0031147750560194254,9.583445353200659e-05,0.0036378419026732445,5.093868034891784e-05,0.7362072467803955,0.16663981974124908,,,,,,,,,,,,,,
49,0.9319288730621338,-0.07146826386451721,0.003202511230483651,0.0031386788468807936,9.886574844131246e-05,0.0034193971659988165,5.1622559782117607e-05,0.7543565034866333,0.16712254285812378,,,,,,,,,,,,,,
50,0.9318178296089172,-0.07273945212364197,0.003237429540604353,0.0031394956167787313,8.90586816240102e-05,0.0033400184474885464,5.229056347161532e-05,0.7739706039428711,0.16750074923038483,0.7822672724723816,0.7822672724723816,0.2177327275276184,7.118154525756836,0.0,0.7557659149169922,4.6724653244018555,-0.0,2.6274876594543457,0.7821168899536133,0.0,0.7821168899536133,0.206324964761734,0.46150821447372437
51,0.9318307042121887,-0.07518915832042694,0.003252298105508089,0.0031124006491154432,8.815762703306973e-05,0.0032047536224126816,5.2931514196097856e-05,0.7998006343841553,0.16793902218341827,,,,,,,,,,,,,,
52,0.9317840337753296,-0.07634594291448593,0.003350720042362809,0.003237662138417363,8.948583126766607e-05,0.0035010329447686672,5.363172078505159e-05,0.8038749098777771,0.1679290384054184,,,,,,,,,,,,,,
53,0.9316518902778625,-0.0772092416882515,0.0033212408889085054,0.003242297563701868,8.939741383073851e-05,0.0036517074331641197,5.436206227168441e-05,0.817705512046814,0.16813069581985474,,,,,,,,,,,,,,
54,0.9315947890281677,-0.07996297627687454,0.003210832830518484,0.0031473564449697733,8.853452163748443e-05,0.0031545141246169806,5.4992965096607805e-05,0.8275611400604248,0.16833272576332092,,,,,,,,,,,,,,
55,0.9315868020057678,-0.08169928193092346,0.0032806266099214554,0.0032299428712576628,8.265683572972193e-05,0.003248700173571706,5.564270513132215e-05,0.8324480652809143,0.16834910213947296,,,,,,,,,,,,,,
56,0.9313903450965881,-0.08425039798021317,0.0031687035225331783,0.0031564822420477867,8.095581870293245e-05,0.0033130727242678404,5.630531967617571e-05,0.8321152925491333,0.16817322373390198,,,,,,,,,,,,,,
57,0.931376576423645,-0.08420377969741821,0.0031921325717121363,0.00320809381082654,7.700840069446713e-05,0.003284093225374818,5.6962138321250674e-05,0.8381709456443787,0.1683679074048996,,,,,,,,,,,,,,
58,0.9313334226608276,-0.08584442734718323,0.0032476535998284817,0.0031561630312353373,7.308946806006134e-05,0.0026013883762061596,5.748241599649191e-05,0.8298534154891968,0.16798710823059082,,,,,,,,,,,,,,
59,0.9311720728874207,-0.08527307957410812,0.0031704124994575977,0.0032491658348590136,7.394376007141545e-05,0.002558993175625801,5.799421463161707e-05,0.8321410417556763,0.16799841821193695,,,,,,,,,,,,,,
60,0.9312686324119568,-0.08632569760084152,0.003234567353501916,0.003177219768986106,7.036597526166588e-05,0.003025299170985818,5.859927446581424e-05,0.8208602666854858,0.1677320897579193,0.7839237451553345,0.7839237451553345,0.21607625484466553,7.073572158813477,0.0,0.7637420892715454,4.577124118804932,-0.0,2.6032638549804688,0.7828419208526611,0.0,0.7828419208526611,0.2041281759738922,0.470095157623291
61,0.9311867952346802,-0.08738947659730911,0.0030944228637963533,0.003081915434449911,6.361652776831761e-05,0.003071824787184596,5.9213639423251154e-05,0.8128021955490112,0.16753660142421722,,,,,,,,,,,,,,
62,0.931138813495636,-0.08713460713624954,0.0031695207580924034,0.003177049569785595,7.589651067974046e-05,0.002633786993101239,5.9740396821871404e-05,0.8041724562644958,0.1672845035791397,,,,,,,,,,,,,,
63,0.930836021900177,-0.08777975291013718,0.0030865466687828302,0.003029723186045885,6.694206967949867e-05,0.0026707982178777456,6.0274556465446956e-05,0.7946394085884094,0.16700240969657898,,,,,,,,,,,,,,
64,0.9309900403022766,-0.09065026789903641,0.003218134632334113,0.0032526713330298662,6.98002113495022e-05,0.002729968633502722,6.08205501921475e-05,0.7780528664588928,0.1664925068616867,,,,,,,,,,,,,,
65,0.9307574033737183,-0.0911761224269867,0.0031985132955014706,0.0031993219163268805,6.447330815717578e-05,0.002682379214093089,6.135702603496612e-05,0.7668560147285461,0.1662082076072693,,,,,,,,,,,,,,
66,0.9308640956878662,-0.09346570819616318,0.00324087031185627,0.003297953400760889,6.099580059526488e-05,0.002321039093658328,6.182123385369779e-05,0.7553080916404724,0.16581831872463226,,,,,,,,,,,,,,
67,0.9309418797492981,-0.09685633331537247,0.0032440107315778732,0.003243192797526717,6.318516534520313e-05,0.002714354544878006,6.236410476267339e-05,0.7424398064613342,0.165462926030159,,,,,,,,,,,,,,
68,0.9306638836860657,-0.09542778134346008,0.0033716533798724413,0.003275813302025199,5.8395737141836435e-05,0.0022097998298704624,6.280606472864749e-05,0.7303043603897095,0.1650962382555008,,,,,,,,,,,,,,
69,0.9307413101196289,-0.09662667661905289,0.003284299047663808,0.0032739650923758745,6.130556721473113e-05,0.0023712993133813143,6.328032459132375e-05,0.7179834842681885,0.16487008333206177,,,,,,,,,,,,,,
70,0.930604100227356,-0.09833750128746033,0.003217928810045123,0.003219074569642544,5.365327524486929e-05,0.002154013840481639,6.371112735942008e-05,0.699225902557373,0.16413536667823792,0.7865029573440552,0.7865029573440552,0.21349704265594482,6.949350357055664,0.0,0.7639822959899902,4.5567731857299805,-0.0,2.603208541870117,0.7835233807563782,0.0,0.7835233807563782,0.23722659051418304,0.3916078209877014
71,0.9307023286819458,-0.09891562163829803,0.0033184222411364317,0.0032814349979162216,5.480800973600708e-05,0.0024103750474750996,6.41932023689151e-05,0.6850167512893677,0.16377012431621552,,,,,,,,,,,,,,
72,0.9304535984992981,-0.09783666580915451,0.0033003673888742924,0.003233863739296794,5.3262716392055154e-05,0.0025330944918096066,6.469982126727702e-05,0.6755406856536865,0.1633840799331665,,,,,,,,,,,,,,
73,0.9305011630058289,-0.10022186487913132,0.0032006558030843735,0.0032826228998601437,5.0687223847489804e-05,0.0024351307656615973,6.518684742040934e-05,0.6620305180549622,0.16298983991146088,,,,,,,,,,,,,,
74,0.9304873943328857,-0.10328283160924911,0.003199226688593626,0.0032062430400401354,5.246584987617098e-05,0.0022253182251006365,6.563191106542946e-05,0.6457224488258362,0.16233111917972565,,,,,,,,,,,,,,
75,0.9303522109985352,-0.10304095596075058,0.0032559633255004883,0.0032437939662486315,4.616473233909346e-05,0.0021578974556177855,6.606349055655301e-05,0.6356617212295532,0.16210784018039703,,,,,,,,,,,,,,
76,0.9302079081535339,-0.10472871363162994,0.003258707234635949,0.003179981140419841,4.962304592481814e-05,0.0025346376933157444,6.657041809521616e-05,0.6270873546600342,0.16180263459682465,,,,,,,,,,,,,,
77,0.930289089679718,-0.10664363205432892,0.003291595494374633,0.0031553811859339476,5.214184784563258e-05,0.002513658720999956,6.707314983941614e-05,0.6168738603591919,0.16116349399089813,,,,,,,,,,,,,,
78,0.9302393198013306,-0.10894506424665451,0.003308695275336504,0.0032036106567829847,4.7809040552238e-05,0.0025648907758295536,6.758612799458206e-05,0.6094458103179932,0.16086743772029877,,,,,,,,,,,,,,
79,0.9302502870559692,-0.10812096297740936,0.0032971787732094526,0.0032232580706477165,4.5155124098528177e-05,0.002457530703395605,6.807763413526118e-05,0.6019865870475769,0.16048337519168854,,,,,,,,,,,,,,
80,0.9302019476890564,-0.10750959068536758,0.003321634838357568,0.0032160829287022352,4.041705687996e-05,0.002322839805856347,6.854220209643245e-05,0.5878604054450989,0.15993477404117584,0.7866840958595276,0.7866840958595276,0.2133159041404724,6.951814651489258,0.0,0.7657120823860168,4.541829586029053,-0.0,2.5761184692382812,0.7841085195541382,0.0,0.7841085195541382,0.2646068036556244,0.3321813941001892
81,0.9300711750984192,-0.10853791236877441,0.003399134846404195,0.003279409371316433,4.272608566679992e-05,0.002593309385702014,6.906086397357285e-05,0.5881171822547913,0.15984882414340973,,,,,,,,,,,,,,
82,0.9300746917724609,-0.10830175876617432,0.003358768066391349,0.003199945203959942,3.843741797027178e-05,0.0018419191474094987,6.942924780305476e-05,0.5811560750007629,0.15942473709583282,,,,,,,,,,,,,,
83,0.9300132989883423,-0.10905511677265167,0.003343998920172453,0.003254510695114732,3.8830607081763446e-05,0.00233812490478158,6.989687278401108e-05,0.5850352644920349,0.1592862606048584,,,,,,,,,,,,,,
84,0.9300108551979065,-0.11013627052307129,0.003422003937885165,0.003324669785797596,3.8085010601207614e-05,0.0022589568980038166,7.034866416361184e-05,0.5779730677604675,0.1588408499956131,,,,,,,,,,,,,,
85,0.9300301671028137,-0.11302158236503601,0.0032759355381131172,0.0033109779469668865,3.714332342497073e-05,0.002017493359744549,7.075216283556075e-05,0.5750706791877747,0.15866778790950775,,,,,,,,,,,,,,
86,0.9301261901855469,-0.11590183526277542,0.003330385312438011,0.0032941310200840235,4.1911865992005914e-05,0.0015837852843105793,7.106891989242287e-05,0.5635205507278442,0.15822012722492218,,,,,,,,,,,,,,
87,0.9300177693367004,-0.11599395424127579,0.0033689422998577356,0.003271490568295121,3.8774956919951364e-05,0.0015809332253411412,7.13851065374911e-05,0.5668741464614868,0.15797267854213715,,,,,,,,,,,,,,
88,0.9298784136772156,-0.1184501200914383,0.0034363619051873684,0.0033217656891793013,3.32742856699042e-05,0.001855210866779089,7.175614871084692e-05,0.5701243281364441,0.1577540934085846,,,,,,,,,,,,,,
89,0.930014967918396,-0.11956507712602615,0.0033456836827099323,0.003400792134925723,3.281793397036381e-05,0.001813119975849986,7.211877270601692e-05,0.5698440670967102,0.1575135588645935,,,,,,,,,,,,,,
90,0.9298166632652283,-0.11741477251052856,0.003249123692512512,0.0031115307938307524,4.07765073759947e-05,0.0016748948255553842,7.245375167112799e-05,0.5707687735557556,0.15729118883609772,0.7869577407836914,0.7869577407836914,0.2130422592163086,6.962929725646973,0.0,0.771526038646698,4.511703968048096,-0.0,2.537992000579834,0.784595787525177,0.0,0.784595787525177,0.26866891980171204,0.3236541152000427
91,0.9298989772796631,-0.1184847354888916,0.003374305786564946,0.003218489931896329,3.202218431397341e-05,0.0013851223047822714,7.273077613208444e-05,0.5744246244430542,0.1573295295238495,,,,,,,,,,,,,,
92,0.9298409223556519,-0.11740356683731079,0.0033014898654073477,0.0032188924960792065,2.995830072904937e-05,0.0017276783473789692,7.307631180156023e-05,0.572696328163147,0.15705253183841705,,,,,,,,,,,,,,
93,0.9297665357589722,-0.11894598603248596,0.003302590688690543,0.003204692155122757,3.2623749575577676e-05,0.0014351343270391226,7.336333866696805e-05,0.574859619140625,0.15656736493110657,,,,,,,,,,,,,,
