epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,expected_cost,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,0.9812136888504028,0.046036310493946075,0.018783506006002426,0.014777975156903267,0.006822714116424322,0.048666149377822876,9.733229875564576e-06,0.06118224561214447,0.12977398931980133,,,,,,,,,,,,,,
2,0.9660279154777527,0.025199472904205322,0.011800304055213928,0.01081647165119648,0.004819426219910383,0.038711387664079666,1.7475507408380508e-05,0.0614003948867321,0.1301603615283966,,,,,,,,,,,,,,
3,0.958314836025238,0.010232841596007347,0.008634312078356743,0.008990556932985783,0.0038277790881693363,0.03221197798848152,2.3917903006076813e-05,0.061716727912425995,0.13057869672775269,,,,,,,,,,,,,,
4,0.9540858268737793,0.001694957260042429,0.0075485315173864365,0.007715852931141853,0.003052861662581563,0.028356391936540604,2.9589181393384933e-05,0.06195056438446045,0.13088196516036987,,,,,,,,,,,,,,
5,0.9521021842956543,-0.005861254874616861,0.007185089401900768,0.007348785642534494,0.0026711481623351574,0.028078574687242508,3.520489633083343e-05,0.0622064471244812,0.13120794296264648,,,,,,,,,,,,,,
6,0.9501261115074158,-0.009180544875562191,0.006941488943994045,0.0065537868067622185,0.002558340085670352,0.029483752325177193,4.110164679586887e-05,0.062446899712085724,0.13160096108913422,,,,,,,,,,,,,,
7,0.9486683011054993,-0.01406696904450655,0.006661463528871536,0.00601678853854537,0.002424337435513735,0.030594665557146072,4.7220579907298083e-05,0.06272944808006287,0.13188518583774567,,,,,,,,,,,,,,
8,0.9471393823623657,-0.015687676146626472,0.006126152351498604,0.005603708326816559,0.0024892042856663465,0.03219369798898697,5.365931950509548e-05,0.06380313634872437,0.13219121098518372,,,,,,,,,,,,,,
9,0.9458755850791931,-0.016609981656074524,0.0055107236839830875,0.005334694869816303,0.0024070125073194504,0.033977311104536057,6.045478172600269e-05,0.06431109458208084,0.13241757452487946,,,,,,,,,,,,,,
10,0.9445786476135254,-0.01615750603377819,0.0051381951197981834,0.005023099482059479,0.002408489352092147,0.03499038890004158,6.7452859506011e-05,0.06507793813943863,0.1324901282787323,0.7778230905532837,0.7778230905532837,0.2221769094467163,7.453610420227051,0.0,0.7456755638122559,4.806062698364258,-0.0,2.4896607398986816,0.776299774646759,0.0,0.776299774646759,0.541259229183197,0.042048968374729156
11,0.9435529112815857,-0.01728449948132038,0.0046616047620773315,0.004886784590780735,0.0023503941483795643,0.03584463521838188,7.462178654968738e-05,0.06646770983934402,0.13281284272670746,,,,,,,,,,,,,,
12,0.9426178932189941,-0.016315296292304993,0.004544096067547798,0.004641014616936445,0.0021659298799932003,0.03587673231959343,8.179713301360606e-05,0.06783095747232437,0.13308067619800568,,,,,,,,,,,,,,
13,0.9419355392456055,-0.017660049721598625,0.004417751915752888,0.00454802205786109,0.0020341724157333374,0.03540467470884323,8.887806795537471e-05,0.06948643177747726,0.13338212668895721,,,,,,,,,,,,,,
14,0.9411314725875854,-0.016420163214206696,0.004241975024342537,0.004392780363559723,0.0019551925361156464,0.036000125110149384,9.60780929774046e-05,0.072040855884552,0.1337674856185913,,,,,,,,,,,,,,
15,0.9404214024543762,-0.0183098241686821,0.00414949981495738,0.004400110803544521,0.0018184194341301918,0.03593501076102257,0.00010326509512960911,0.07499422132968903,0.13418927788734436,,,,,,,,,,,,,,
16,0.939978837966919,-0.0178788173943758,0.004050191957503557,0.004281110595911741,0.0017304476350545883,0.036122921854257584,0.00011048967950046064,0.07709887623786926,0.1344722956418991,,,,,,,,,,,,,,
17,0.9396016597747803,-0.021379560232162476,0.00405663950368762,0.00431491993367672,0.001559891039505601,0.03536343574523926,0.0001175623666495085,0.08149481564760208,0.13510644435882568,,,,,,,,,,,,,,
18,0.9389604330062866,-0.022581331431865692,0.004005687776952982,0.004030962008982897,0.0015350038884207606,0.03654901310801506,0.0001248721692711115,0.08633845299482346,0.1357928067445755,,,,,,,,,,,,,,
19,0.938653826713562,-0.025980474427342415,0.003998675383627415,0.004077840596437454,0.001392172765918076,0.03718977048993111,0.00013231012336909772,0.09185247123241425,0.13646642863750458,,,,,,,,,,,,,,
