epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_reward_lcb,expected_inad_cost,expected_immediate_cost,expected_support_cost,expected_smooth_cost,expected_uncertainty_cost,exact_soft_inadmissibility_rate,measured_support,measured_smooth,measured_uncertainty,lambda_inad,lambda_support,lambda_smooth,lambda_uncertainty,lagrange,cost_budget,uses_action_mask,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,4.222833633422852,0.9189872145652771,0.03827353194355965,0.0347665436565876,0.9202355742454529,3.237417221069336,3.221698760986328,-0.030132995918393135,0.09402048587799072,3.235898916649014e-18,0.8795731663703918,0.11605770885944366,0.10040245950222015,3.235898916649014e-18,0.8795731663703918,0.11605770885944366,0.10040245950222015,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
2,4.156420707702637,0.8787598609924316,0.038587749004364014,0.03487290069460869,0.9009307026863098,3.1885910034179688,3.1754674911499023,0.008642024360597134,0.11331965029239655,3.031062940791589e-18,0.8772567510604858,0.11639752238988876,0.1090010479092598,3.031062940791589e-18,0.8772567510604858,0.11639752238988876,0.1090010479092598,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
3,4.089264869689941,0.8371474146842957,0.041391193866729736,0.03736020624637604,0.8773055672645569,3.1389544010162354,3.1274616718292236,0.04863518476486206,0.1360238790512085,2.8223437655485338e-18,0.8746384382247925,0.11675570905208588,0.11893630772829056,2.8223437655485338e-18,0.8746384382247925,0.11675570905208588,0.11893630772829056,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
4,4.024790287017822,0.7984920740127563,0.04592318460345268,0.041839487850666046,0.8500927686691284,3.0938308238983154,3.0800392627716064,0.08634816110134125,0.16207219660282135,2.638376729365209e-18,0.8724399209022522,0.11698386818170547,0.13144879043102264,2.638376729365209e-18,0.8724399209022522,0.11698386818170547,0.13144879043102264,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
5,3.957404136657715,0.7570652365684509,0.0526050366461277,0.0485822968184948,0.818567156791687,3.043792724609375,3.0315067768096924,0.1264612227678299,0.1912786364555359,2.458437442379558e-18,0.8698193430900574,0.11733002215623856,0.14444860816001892,2.458437442379558e-18,0.8698193430900574,0.11733002215623856,0.14444860816001892,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
6,3.8868253231048584,0.7114186882972717,0.06162206456065178,0.058470889925956726,0.7820650935173035,2.99307918548584,2.976255416870117,0.17161254584789276,0.2285815179347992,2.282884694182276e-18,0.8677918314933777,0.1175699234008789,0.1597062349319458,2.282884694182276e-18,0.8677918314933777,0.1175699234008789,0.1597062349319458,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
7,3.819636821746826,0.6616029739379883,0.07166241854429245,0.07046044617891312,0.7425539493560791,2.946570873260498,2.923349380493164,0.22041040658950806,0.26718565821647644,2.1209686387683898e-18,0.8653661608695984,0.11787544190883636,0.173704594373703,2.1209686387683898e-18,0.8653661608695984,0.11787544190883636,0.173704594373703,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
8,3.7472879886627197,0.6074697375297546,0.08454779535531998,0.08602209389209747,0.6963465213775635,2.895972728729248,2.8647701740264893,0.27409207820892334,0.3146410882472992,1.958729982915608e-18,0.863242506980896,0.11805092543363571,0.1903448849916458,1.958729982915608e-18,0.863242506980896,0.11805092543363571,0.1903448849916458,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
9,3.6735458374023438,0.549384355545044,0.09949345886707306,0.1040211096405983,0.6456241011619568,2.8421661853790283,2.8066482543945312,0.3316827714443207,0.36356204748153687,1.8075201261699957e-18,0.8613877892494202,0.11818690598011017,0.20385758578777313,1.8075201261699957e-18,0.8613877892494202,0.11818690598011017,0.20385758578777313,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
10,3.598909854888916,0.4860572814941406,0.11581559479236603,0.12483169883489609,0.5911810398101807,2.787959098815918,2.746203899383545,0.39411473274230957,0.4163658916950226,1.6660925073484355e-18,0.8593259453773499,0.11807969957590103,0.21543943881988525,1.6946107171807501e-18,0.8580636382102966,0.11829923838376999,0.21094360947608948,0.0,0.0006080636382102966,0.0,0.0,0.0,0.0001,False,0.7814664840698242,0.7814664840698242,0.21853351593017578,8.333971977233887,0.0,0.8514318466186523,4.098334789276123,-0.0,1.428885817527771,0.7808806300163269,1.6767586897006217e-18,0.7808806300163269,0.47434261441230774,0.02864409238100052
