epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_immediate_cost,expected_cost_to_go,cost_budget,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert,trajectory_mean_action_jump,trajectory_normalised_action_jump
1,0.03624586760997772,0.043675363063812256,0.019120002165436745,0.017125867307186127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2,0.023595917969942093,0.02424192614853382,0.012600431218743324,0.010995486751198769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
3,0.017529355362057686,0.009268230758607388,0.009541677311062813,0.007987678050994873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
4,0.014810219407081604,-0.0010973449097946286,0.008113411255180836,0.006696807686239481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
5,0.01399847213178873,-0.009243114851415157,0.007647552527487278,0.006350919604301453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
6,0.013398309238255024,-0.012972284108400345,0.007381820119917393,0.006016489118337631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7,0.012672945857048035,-0.018072927370667458,0.006971872877329588,0.005701072514057159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
8,0.011404096148908138,-0.01809004694223404,0.006223738193511963,0.005180357955396175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
9,0.01029373798519373,-0.018701862543821335,0.005547701381146908,0.004746036604046822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
10,0.009070377796888351,-0.018183007836341858,0.004863943438977003,0.004206434823572636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
11,0.008228777907788754,-0.01800205186009407,0.004351779818534851,0.003876998322084546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
12,0.007724912837147713,-0.016518747434020042,0.0041124653071165085,0.0036124472972005606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
13,0.006957539357244968,-0.017209617421030998,0.003586922539398074,0.0033706165850162506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
14,0.006840054877102375,-0.015807559713721275,0.003499111393466592,0.0033409432508051395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
15,0.006600467953830957,-0.018440885469317436,0.0033739013597369194,0.003226566594094038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
16,0.006159904878586531,-0.018398068845272064,0.0031660471577197313,0.0029938577208667994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
17,0.0058815693482756615,-0.022375641390681267,0.0030579587910324335,0.0028236103244125843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
18,0.0058957310393452644,-0.023495886474847794,0.0030929078347980976,0.002802823204547167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
19,0.005627837963402271,-0.025125183165073395,0.0029425870161503553,0.002685250947251916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
20,0.0053371237590909,-0.028799286112189293,0.0027746076229959726,0.002562515903264284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
21,0.005071656778454781,-0.03241152688860893,0.0026146199088543653,0.0024570366367697716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
