epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_immediate_cost,expected_cost_to_go,cost_budget,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert,trajectory_mean_action_jump,trajectory_normalised_action_jump
1,0.985539972782135,0.10594963282346725,0.022998018190264702,0.0199979729950428,0.00244961422868073,0.9431005716323853,0.9370880722999573,0.0,0.021225200966000557,0.0,0.0,0.0601421482861042,0.12650687992572784,,,,,,,,,,,,,,,,
2,0.9691237211227417,0.08292510360479355,0.01547990646213293,0.013696611858904362,0.0016145604895427823,0.940528392791748,0.9361368417739868,0.0,0.016036605462431908,0.0,0.0,0.06126823276281357,0.1258653998374939,,,,,,,,,,,,,,,,
3,0.9584941864013672,0.06672389060258865,0.01050951424986124,0.010050606913864613,0.0011435250053182244,0.93833988904953,0.935241162776947,0.0,0.012438066303730011,0.0,0.0,0.06247459352016449,0.12517084181308746,,,,,,,,,,,,,,,,
4,0.953388512134552,0.06380760669708252,0.008376779966056347,0.008355926722288132,0.0008693990530446172,0.936498761177063,0.9350740909576416,0.0,0.009452719241380692,0.0,0.0,0.0632283091545105,0.12453851103782654,,,,,,,,,,,,,,,,
5,0.9513444900512695,0.06099037081003189,0.007980447262525558,0.007726035080850124,0.0007789208902977407,0.9349785447120667,0.9347396492958069,0.0,0.007322454825043678,0.0,0.0,0.06452447175979614,0.12413838505744934,,,,,,,,,,,,,,,,
6,0.9505282044410706,0.058760300278663635,0.00815395824611187,0.007691167760640383,0.0007357016438618302,0.933648943901062,0.9342458248138428,0.0,0.0055855512619018555,0.0,0.0,0.06451087445020676,0.12383831292390823,,,,,,,,,,,,,,,,
7,0.9503554105758667,0.05595875158905983,0.008588816039264202,0.007526280824095011,0.0006888684583827853,0.9333429932594299,0.9337598085403442,0.0,0.004991956986486912,0.0,0.0,0.0645560696721077,0.12363675236701965,,,,,,,,,,,,,,,,
8,0.949360191822052,0.0503527969121933,0.00844974908977747,0.007269198540598154,0.0006875963881611824,0.9325625896453857,0.9333447217941284,0.0,0.004270536359399557,0.0,0.0,0.06388291716575623,0.12353751808404922,,,,,,,,,,,,,,,,
9,0.9476133584976196,0.043404046446084976,0.007901804521679878,0.006709180772304535,0.0006789596518501639,0.9319754242897034,0.9326713681221008,0.0,0.003690662793815136,0.0,0.0,0.06341607868671417,0.12355094403028488,,,,,,,,,,,,,,,,
10,0.9463610649108887,0.03858254477381706,0.00732991099357605,0.006222503259778023,0.0006517030415125191,0.9321005940437317,0.9322132468223572,0.0,0.003439177991822362,0.0,0.0,0.0628950297832489,0.12362536042928696,,,,,,,,,,,,,,,,
11,0.9442440271377563,0.03316565975546837,0.006235167849808931,0.005684654228389263,0.0006052669486962259,0.9316381216049194,0.9317998290061951,0.0,0.0032288923393934965,0.0,0.0,0.061900727450847626,0.12354802340269089,,,,,,,,,,,,,,,,
12,0.9429847598075867,0.030730927363038063,0.005573254078626633,0.005289364606142044,0.0006118672317825258,0.9315828084945679,0.9314377307891846,0.0,0.003327365033328533,0.0,0.0,0.061923764646053314,0.1237967237830162,,,,,,,,,,,,,,,,
13,0.9420264959335327,0.030540505424141884,0.005123010836541653,0.00498994393274188,0.0005873710615560412,0.9314714074134827,0.9311808943748474,0.0,0.0032232191879302263,0.0,0.0,0.06165235862135887,0.12380075454711914,,,,,,,,,,,,,,,,
14,0.941012978553772,0.028389139100909233,0.004705001134425402,0.004931457806378603,0.0005715331644751132,0.9311991930007935,0.9304106831550598,0.0,0.0029868159908801317,0.0,0.0,0.06105596572160721,0.1238110139966011,,,,,,,,,,,,,,,,
15,0.9406110048294067,0.028512299060821533,0.004638207610696554,0.0048847259022295475,0.0005564758903346956,0.931092381477356,0.9299708008766174,0.0,0.002989694243296981,0.0,0.0,0.06083051487803459,0.1238458901643753,,,,,,,,,,,,,,,,
16,0.9401235580444336,0.02878822572529316,0.0044890656135976315,0.004766273777931929,0.0005347534897737205,0.9309632182121277,0.9297036528587341,0.0,0.0032238399144262075,0.0,0.0,0.060815367847681046,0.12382813543081284,,,,,,,,,,,,,,,,
17,0.9398220181465149,0.027999145910143852,0.004438165575265884,0.004846272990107536,0.0005115132080391049,0.9307280778884888,0.9293239712715149,0.0,0.0029761590994894505,0.0,0.0,0.061218973249197006,0.12383241951465607,,,,,,,,,,,,,,,,
18,0.9396471381187439,0.02756558544933796,0.004485571291297674,0.004806273151189089,0.0005064646247774363,0.9304841756820679,0.9292135238647461,0.0,0.0034560689236968756,0.0,0.0,0.06120739132165909,0.12375552207231522,,,,,,,,,,,,,,,,
19,0.9394263029098511,0.02501668408513069,0.004545845091342926,0.004872278310358524,0.0004757705028168857,0.9303709864616394,0.9286938905715942,0.0,0.003365890821442008,0.0,0.0,0.06170724332332611,0.12361302226781845,,,,,,,,,,,,,,,,
20,0.9389352202415466,0.0241349246352911,0.004381955601274967,0.004762295167893171,0.00045895364019088447,0.9301672577857971,0.928496778011322,0.0,0.0032779949251562357,0.0,0.0,0.06317858397960663,0.1234307736158371,,,,,,,,,,,,,,,,
21,0.93855220079422,0.020618652924895287,0.0043129934929311275,0.004689815919846296,0.0004470619896892458,0.929682195186615,0.9285223484039307,0.0,0.0034405391197651625,0.0,0.0,0.0640428215265274,0.12332689762115479,,,,,,,,,,,,,,,,
22,0.9381709694862366,0.01831097900867462,0.004236758686602116,0.004608441144227982,0.0004181463737040758,0.9295406937599182,0.9282746315002441,0.0,0.0036813283804804087,0.0,0.0,0.06501270830631256,0.12300071120262146,,,,,,,,,,,,,,,,
23,0.9377443790435791,0.014969313517212868,0.004235083237290382,0.004477998707443476,0.00041477312333881855,0.9290614128112793,0.9281716346740723,0.0,0.004042384214699268,0.0,0.0,0.06692858785390854,0.12287792563438416,,,,,,,,,,,,,,,,
24,0.9373753070831299,0.01249079592525959,0.004143758676946163,0.004356418736279011,0.000390071450965479,0.9289022088050842,0.9280679225921631,0.0,0.003824476385489106,0.0,0.0,0.06841789186000824,0.12252741307020187,,,,,,,,,,,,,,,,
25,0.9369602799415588,0.007563721854239702,0.00403072964400053,0.004258124623447657,0.00039296862087212503,0.9285797476768494,0.9279772043228149,0.0,0.004311497323215008,0.0,0.0,0.07105349004268646,0.12231078743934631,,,,,,,,,,,,,,,,
26,0.9367005825042725,0.006585084833204746,0.00393048906698823,0.004237165674567223,0.0003727226867340505,0.9284430742263794,0.9278773665428162,0.0,0.00449705496430397,0.0,0.0,0.07358487695455551,0.12213803827762604,,,,,,,,,,,,,,,,
27,0.9364873766899109,0.003924487624317408,0.004098114557564259,0.004137874580919743,0.00036167504731565714,0.9280376434326172,0.9277417659759521,0.0,0.0042334385216236115,0.0,0.0,0.07590501010417938,0.12194787710905075,,,,,,,,,,,,,,,,
28,0.9360374808311462,0.0024158714804798365,0.004060653038322926,0.004008710850030184,0.00034358593984507024,0.9277036786079407,0.9275453686714172,0.0,0.004477737005800009,0.0,0.0,0.08028335124254227,0.12195827811956406,,,,,,,,,,,,,,,,
29,0.935637891292572,0.00116478162817657,0.003922685515135527,0.0039061179850250483,0.00034063917701132596,0.9274980425834656,0.9274387359619141,0.0,0.004147711209952831,0.0,0.0,0.0842868760228157,0.1219089925289154,,,,,,,,,,,,,,,,
30,0.9357373714447021,-0.0019142022356390953,0.0040117297321558,0.003937395755201578,0.00032957701478153467,0.9274446964263916,0.9274725317955017,0.0,0.004270584788173437,0.0,0.0,0.08858928084373474,0.1220284104347229,,,,,,,,,,,,,,,,
31,0.9355077743530273,-0.0010115160839632154,0.004127517342567444,0.00394457159563899,0.00031507722451351583,0.9270813465118408,0.9271599054336548,0.0,0.003738963045179844,0.0,0.0,0.09297987818717957,0.12214013189077377,,,,,,,,,,,,,,,,
32,0.9353165030479431,-0.0033303897362202406,0.003961447160691023,0.003793521784245968,0.0003124074428342283,0.9272482991218567,0.9272499680519104,0.0,0.004101634491235018,0.0,0.0,0.09919338673353195,0.12244671583175659,,,,,,,,,,,,,,,,
33,0.9351162314414978,-0.004453797359019518,0.003856087103486061,0.0037272502668201923,0.00029143824940547347,0.9272043108940125,0.9272785186767578,0.0,0.003931053448468447,0.0,0.0,0.10627901554107666,0.12280673533678055,,,,,,,,,,,,,,,,
34,0.9349172711372375,-0.006092284806072712,0.003938875161111355,0.003727831644937396,0.0002881093241740018,0.9268487691879272,0.9270761013031006,0.0,0.0037272581830620766,0.0,0.0,0.11333590745925903,0.12343909591436386,,,,,,,,,,,,,,,,
35,0.9345470666885376,-0.007075085304677486,0.003772140946239233,0.003604753175750375,0.00027301080990582705,0.9267132878303528,0.9270810484886169,0.0,0.0035345912910997868,0.0,0.0,0.11986978352069855,0.12427995353937149,,,,,,,,,,,,,,,,
36,0.934590220451355,-0.009623806923627853,0.003749798284843564,0.0036767555866390467,0.0002519463887438178,0.9268859028816223,0.926937460899353,0.0,0.003437938867136836,0.0,0.0,0.129322811961174,0.1250939518213272,,,,,,,,,,,,,,,,
37,0.9342044591903687,-0.010031472891569138,0.0035655368119478226,0.003523137653246522,0.00025030499091371894,0.9268274903297424,0.926903486251831,0.0,0.0032757779117673635,0.0,0.0,0.13958090543746948,0.126256063580513,,,,,,,,,,,,,,,,
38,0.9341495037078857,-0.014152389951050282,0.00349016347900033,0.003389236982911825,0.0002436902723275125,0.9270938038825989,0.9269589781761169,0.0,0.0031294343061745167,0.0,0.0,0.1523602157831192,0.12746351957321167,,,,,,,,,,,,,,,,
39,0.9338054060935974,-0.013367140665650368,0.0033853785134851933,0.0032900639344006777,0.00025485106743872166,0.926895797252655,0.9268544316291809,0.0,0.0029166769236326218,0.0,0.0,0.16465334594249725,0.12894584238529205,,,,,,,,,,,,,,,,
40,0.9339706897735596,-0.014918948523700237,0.003485740628093481,0.0033318258356302977,0.0002343937085242942,0.9268469214439392,0.9269905090332031,0.0,0.0028702609706670046,0.0,0.0,0.17779670655727386,0.1304463893175125,,,,,,,,,,,,,,,,
41,0.9336525797843933,-0.01876453123986721,0.0033572856336832047,0.0032671233639121056,0.00022945435193832964,0.9267084002494812,0.9268890619277954,0.0,0.002926853019744158,0.0,0.0,0.19615507125854492,0.13240256905555725,,,,,,,,,,,,,,,,
42,0.9334455132484436,-0.019912995398044586,0.0032860434148460627,0.0033834076020866632,0.00021543889306485653,0.9266930222511292,0.9264283180236816,0.0,0.002701360732316971,0.0,0.0,0.2138841450214386,0.13414035737514496,,,,,,,,,,,,,,,,
43,0.933250367641449,-0.021175026893615723,0.003207578556612134,0.003190387040376663,0.00020918842346873134,0.9269088506698608,0.926377534866333,0.0,0.0027645668014883995,0.0,0.0,0.23099513351917267,0.13589505851268768,,,,,,,,,,,,,,,,
44,0.9331524968147278,-0.024191580712795258,0.003216405166313052,0.003242283593863249,0.00019888467795681208,0.9266270399093628,0.9263627529144287,0.0,0.002351147122681141,0.0,0.0,0.2563236951828003,0.1381857693195343,,,,,,,,,,,,,,,,
