epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_reward_lcb,expected_inad_cost,expected_immediate_cost,expected_support_cost,expected_smooth_cost,expected_uncertainty_cost,exact_soft_inadmissibility_rate,measured_support,measured_smooth,measured_uncertainty,lambda_inad,lambda_support,lambda_smooth,lambda_uncertainty,lagrange,cost_budget,uses_action_mask,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,4.136598587036133,0.28787511587142944,0.01901988685131073,0.019603796303272247,0.9221324324607849,3.1999351978302,3.151749610900879,0.03570451959967613,0.1455666571855545,2.4295258256096047e-18,0.3118916153907776,0.053123682737350464,0.11945892125368118,2.4295258256096047e-18,0.3118916153907776,0.053123682737350464,0.11945892125368118,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
2,4.052720069885254,0.20832251012325287,0.020579278469085693,0.02065456286072731,0.9102479219436646,3.136013984680176,3.066462516784668,0.09337564557790756,0.16064013540744781,2.1728403078009776e-18,0.28916794061660767,0.05118624493479729,0.12766259908676147,2.1728403078009776e-18,0.28916794061660767,0.05118624493479729,0.12766259908676147,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
3,3.9698638916015625,0.13145491480827332,0.024411693215370178,0.023450510576367378,0.8952730298042297,3.074080228805542,2.979376792907715,0.15282100439071655,0.1774032711982727,1.939128283939939e-18,0.2704099714756012,0.04970577731728554,0.14082731306552887,1.939128283939939e-18,0.2704099714756012,0.04970577731728554,0.14082731306552887,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
4,3.882044792175293,0.0471944659948349,0.030400076881051064,0.028300436213612556,0.8772091269493103,3.002155303955078,2.8901150226593018,0.2199079841375351,0.18963758647441864,1.730555416267729e-18,0.2524205446243286,0.04811979830265045,0.14879165589809418,1.730555416267729e-18,0.2524205446243286,0.04811979830265045,0.14879165589809418,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
5,3.7934730052948,-0.03301136568188667,0.037643738090991974,0.03457305580377579,0.8572721481323242,2.9292476177215576,2.798720598220825,0.28572535514831543,0.2108069211244583,1.5411332273421936e-18,0.23658721148967743,0.04675360769033432,0.1630631387233734,1.5411332273421936e-18,0.23658721148967743,0.04675360769033432,0.1630631387233734,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
6,3.706325054168701,-0.12105397880077362,0.0483001172542572,0.044201429933309555,0.8339500427246094,2.8480453491210938,2.7117013931274414,0.36115333437919617,0.23171520233154297,1.3703546554478377e-18,0.22267669439315796,0.04559977725148201,0.17585515975952148,1.3703546554478377e-18,0.22267669439315796,0.04559977725148201,0.17585515975952148,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
7,3.60874080657959,-0.22322316467761993,0.06087910011410713,0.05645141005516052,0.8049315810203552,2.7630388736724854,2.6099188327789307,0.45135822892189026,0.24517406523227692,1.209833226546716e-18,0.21002429723739624,0.04444719851016998,0.18258193135261536,1.209833226546716e-18,0.21002429723739624,0.04444719851016998,0.18258193135261536,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
8,3.5133469104766846,-0.3174291253089905,0.07866667956113815,0.07365979254245758,0.7720535397529602,2.671186685562134,2.506747245788574,0.5348176956176758,0.2594843804836273,1.0629536603078188e-18,0.19763346016407013,0.04336841031908989,0.1988646388053894,1.0629536603078188e-18,0.19763346016407013,0.04336841031908989,0.1988646388053894,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
9,3.4129750728607178,-0.43448206782341003,0.09366706013679504,0.09168185293674469,0.7354653477668762,2.581238269805908,2.403083086013794,0.6423014402389526,0.27093860507011414,9.35154255668376e-19,0.18702247738838196,0.042324576526880264,0.2091422826051712,9.35154255668376e-19,0.18702247738838196,0.042324576526880264,0.2091422826051712,0.0,0.0,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
10,3.3183932304382324,-0.5460888147354126,0.11242351680994034,0.11361711472272873,0.6952782869338989,2.4918510913848877,2.302297353744507,0.7448520064353943,0.27179691195487976,8.125251951464843e-19,0.1772078424692154,0.041422028094530106,0.21659210324287415,8.722561691899495e-19,0.17514562606811523,0.04122404381632805,0.21526260673999786,0.0,0.0,0.0,0.0,0.0,0.0001,False,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531,0.6977407336235046,8.722561691899495e-19,0.6977407336235046,0.1227525919675827,0.032670434564352036
