epoch,loss,td_loss,cql_loss,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert
1,1.6129237413406372,0.0574885793030262,3.110870361328125,,,,,,,,,
2,1.5724064111709595,0.055152006447315216,3.03450870513916,,,,,,,,,
3,1.5334261655807495,0.05467236787080765,2.957507610321045,,,,,,,,,
4,1.4955127239227295,0.05617382749915123,2.8786778450012207,,,,,,,,,
5,1.4593452215194702,0.057143282145261765,2.804403781890869,,,,,,,,,
6,1.425946831703186,0.06200282275676727,2.7278881072998047,,,,,,,,,
7,1.3881561756134033,0.06829354912042618,2.6397252082824707,,,,,,,,,
8,1.3561549186706543,0.07465406507253647,2.5630016326904297,,,,,,,,,
9,1.3232245445251465,0.08539580553770065,2.4756574630737305,,,,,,,,,
10,1.290648102760315,0.09687534719705582,2.387545585632324,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531
11,1.259598731994629,0.10900446027517319,2.3011884689331055,,,,,,,,,
12,1.2318702936172485,0.12093133479356766,2.2218778133392334,,,,,,,,,
13,1.2046536207199097,0.13905532658100128,2.1311964988708496,,,,,,,,,
14,1.1781443357467651,0.1540404111146927,2.0482077598571777,,,,,,,,,
15,1.1560239791870117,0.16819673776626587,1.9756546020507812,,,,,,,,,
16,1.1287025213241577,0.18653085827827454,1.8843433856964111,,,,,,,,,
17,1.1090502738952637,0.20689472556114197,1.8043110370635986,,,,,,,,,
18,1.0866103172302246,0.21945950388908386,1.7343016862869263,,,,,,,,,
19,1.0720696449279785,0.23801632225513458,1.6681065559387207,,,,,,,,,
20,1.053321123123169,0.25434234738349915,1.5979574918746948,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531
21,1.0438357591629028,0.274781733751297,1.5381081104278564,,,,,,,,,
22,1.0319645404815674,0.2927192449569702,1.4784904718399048,,,,,,,,,
23,1.019191026687622,0.30704668164253235,1.4242887496948242,,,,,,,,,
24,1.0137861967086792,0.3262890875339508,1.3749942779541016,,,,,,,,,
25,1.0033624172210693,0.3385365903377533,1.3296515941619873,,,,,,,,,
26,0.9936001300811768,0.3476257026195526,1.291948914527893,,,,,,,,,
27,0.9947024583816528,0.36941850185394287,1.25056791305542,,,,,,,,,
28,0.9930116534233093,0.3766579031944275,1.2327075004577637,,,,,,,,,
29,0.9884119033813477,0.3860950171947479,1.2046337127685547,,,,,,,,,
30,0.986928403377533,0.3902924656867981,1.1932718753814697,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531
31,0.98094642162323,0.3915243148803711,1.1788442134857178,,,,,,,,,
32,0.9757907390594482,0.38541749119758606,1.1807464361190796,,,,,,,,,
33,0.9717992544174194,0.3846374452114105,1.1743236780166626,,,,,,,,,
34,0.9732604026794434,0.38335636258125305,1.1798080205917358,,,,,,,,,
35,0.9712309837341309,0.37038183212280273,1.2016983032226562,,,,,,,,,
36,0.9640742540359497,0.3596254587173462,1.208897590637207,,,,,,,,,
37,0.9661732316017151,0.35476773977279663,1.222810983657837,,,,,,,,,
38,0.9673643112182617,0.3438742458820343,1.24698007106781,,,,,,,,,
39,0.9644837379455566,0.33715903759002686,1.2546494007110596,,,,,,,,,
40,0.9644086360931396,0.33222177624702454,1.2643736600875854,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531
41,0.9638620615005493,0.327627569437027,1.2724689245224,,,,,,,,,
42,0.9608656764030457,0.32518595457077026,1.2713594436645508,,,,,,,,,
43,0.9621605277061462,0.3258143663406372,1.272692322731018,,,,,,,,,
44,0.9578633308410645,0.3216019868850708,1.2725226879119873,,,,,,,,,
45,0.9529381990432739,0.32137489318847656,1.2631266117095947,,,,,,,,,
46,0.954871654510498,0.32722583413124084,1.2552917003631592,,,,,,,,,
47,0.9480797052383423,0.3301277756690979,1.2359038591384888,,,,,,,,,
48,0.9485836625099182,0.3383448123931885,1.2204777002334595,,,,,,,,,
49,0.9474436640739441,0.3490515351295471,1.196784257888794,,,,,,,,,
50,0.9480934143066406,0.35549643635749817,1.1851938962936401,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531
51,0.9447725415229797,0.36235153675079346,1.1648420095443726,,,,,,,,,
52,0.9448832273483276,0.3649992346763611,1.159767985343933,,,,,,,,,
53,0.9421522617340088,0.36585497856140137,1.1525945663452148,,,,,,,,,
54,0.9475035667419434,0.3719184696674347,1.1511701345443726,,,,,,,,,
55,0.9429906606674194,0.36829569935798645,1.1493898630142212,,,,,,,,,
56,0.9447658061981201,0.3741420805454254,1.1412473917007446,,,,,,,,,
57,0.9437635540962219,0.3800554871559143,1.1274161338806152,,,,,,,,,
58,0.9524455070495605,0.38040244579315186,1.1440861225128174,,,,,,,,,
59,0.9468297958374023,0.3755015432834625,1.1426565647125244,,,,,,,,,
60,0.9461129307746887,0.3729601502418518,1.1463055610656738,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531
61,0.941495418548584,0.36214479804039,1.1587011814117432,,,,,,,,,
62,0.9475287199020386,0.36902305483818054,1.1570113897323608,,,,,,,,,
63,0.9442824721336365,0.3624935746192932,1.1635777950286865,,,,,,,,,
64,0.9464330077171326,0.36134129762649536,1.1701834201812744,,,,,,,,,
65,0.948815643787384,0.3677719235420227,1.1620874404907227,,,,,,,,,
66,0.94639652967453,0.3656112551689148,1.1615705490112305,,,,,,,,,
67,0.9483356475830078,0.3653213679790497,1.1660284996032715,,,,,,,,,
68,0.9483187198638916,0.37157636880874634,1.1534847021102905,,,,,,,,,
69,0.9491565227508545,0.3695758283138275,1.1591613292694092,,,,,,,,,
70,0.9520468711853027,0.3838514983654022,1.1363906860351562,0.7001627683639526,0.7001627683639526,0.29983723163604736,26.200546264648438,0.0,0.9978345632553101,0.9168972969055176,-0.0,0.5709724426269531
71,0.9538655281066895,0.39464429020881653,1.1184425354003906,,,,,,,,,
72,0.9529758095741272,0.39277827739715576,1.1203950643539429,,,,,,,,,
73,0.9540221691131592,0.401619553565979,1.1048052310943604,,,,,,,,,
74,0.9641050100326538,0.40553048253059387,1.117148995399475,,,,,,,,,
75,0.9651395082473755,0.40900275111198425,1.1122735738754272,,,,,,,,,
76,0.9537063837051392,0.40038397908210754,1.1066447496414185,,,,,,,,,
77,0.9574401378631592,0.3965221047401428,1.1218360662460327,,,,,,,,,
