epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,expected_cost,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,0.05987577512860298,0.060477446764707565,0.023188788443803787,0.015538363717496395,0.0023582777939736843,0.018151259049773216,3.6302518099546436e-06,0.06085221841931343,0.12666840851306915,,,,,,,,,,,,,,
2,0.044923361390829086,0.03882037103176117,0.01407790556550026,0.010672706179320812,0.0014134022640064359,0.012553445994853973,6.140941008925438e-06,0.05998799949884415,0.12659597396850586,,,,,,,,,,,,,,
3,0.03718901798129082,0.020984575152397156,0.008860621601343155,0.008487194776535034,0.0010990452719852328,0.008749083615839481,7.890757732093334e-06,0.0591747909784317,0.1266126036643982,,,,,,,,,,,,,,
4,0.0348922535777092,0.00514480285346508,0.007514361757785082,0.007681727409362793,0.0009506223723292351,0.006624795496463776,9.21571683138609e-06,0.058853521943092346,0.126728817820549,,,,,,,,,,,,,,
5,0.034190934151411057,-0.005032272543758154,0.007398263085633516,0.007143666502088308,0.0009097174624912441,0.006215763743966818,1.0458869580179453e-05,0.05778839811682701,0.12691311538219452,,,,,,,,,,,,,,
6,0.03408295661211014,-0.014452560804784298,0.007673970423638821,0.006822087801992893,0.0008519067778252065,0.0058700344525277615,1.1632876470685005e-05,0.05790944769978523,0.12686966359615326,,,,,,,,,,,,,,
7,0.03324965760111809,-0.0190998874604702,0.007406975142657757,0.006265467032790184,0.0008472368353977799,0.005226160399615765,1.2678108550608158e-05,0.057516757398843765,0.1270853728055954,,,,,,,,,,,,,,
8,0.03197956457734108,-0.023006677627563477,0.0068482086062431335,0.0055953748524188995,0.0008130883798003197,0.0053964038379490376,1.3757389318197965e-05,0.057210639119148254,0.12717333436012268,,,,,,,,,,,,,,
9,0.030896376818418503,-0.024126281961798668,0.006074939854443073,0.005327703431248665,0.0007840560283511877,0.005467107519507408,1.4850810822099447e-05,0.057446520775556564,0.12735244631767273,,,,,,,,,,,,,,
10,0.029573611915111542,-0.02189810387790203,0.005294945556670427,0.004819906782358885,0.0007507200934924185,0.005356051027774811,1.592202102765441e-05,0.05786397308111191,0.12750181555747986,0.7882062792778015,0.7882062792778015,0.2117937207221985,7.424567699432373,0.0,0.7438977360725403,4.724913120269775,-0.0,2.3689770698547363,0.7765752673149109,0.0,0.7765752673149109,0.5450648665428162,0.03564351797103882
11,0.02870745025575161,-0.021023517474532127,0.0048361667431890965,0.0044471793808043,0.0007187266601249576,0.005797573830932379,1.7081535793840886e-05,0.05902405083179474,0.12770839035511017,,,,,,,,,,,,,,
12,0.02792813628911972,-0.019291577860713005,0.00433853454887867,0.004201116506010294,0.0006878148997202516,0.006196363363415003,1.8320808466523885e-05,0.05959292873740196,0.1276838332414627,,,,,,,,,,,,,,
13,0.027038848027586937,-0.017773503437638283,0.0037543540820479393,0.003911714069545269,0.0006709786248393357,0.0066343690268695354,1.9647682271897792e-05,0.061207108199596405,0.12798383831977844,,,,,,,,,,,,,,
14,0.026802601292729378,-0.013608759269118309,0.0037287017330527306,0.0037361381109803915,0.0006336538353934884,0.0067849475890398026,2.1004671789705754e-05,0.06235259026288986,0.12821421027183533,,,,,,,,,,,,,,
15,0.026516716927289963,-0.013671169988811016,0.0036452391650527716,0.0035626913886517286,0.0006084073102101684,0.007823406718671322,2.2569353133440018e-05,0.06426440179347992,0.12848614156246185,,,,,,,,,,,,,,
16,0.026472412049770355,-0.011766292154788971,0.003621713723987341,0.0035375652369111776,0.0006067432113923132,0.008378886617720127,2.4245130456984044e-05,0.06647326052188873,0.12879881262779236,,,,,,,,,,,,,,
17,0.026027992367744446,-0.012629705481231213,0.0035007079131901264,0.00324993091635406,0.0005748047842644155,0.008583388291299343,2.5961808115243913e-05,0.06853379309177399,0.12920978665351868,,,,,,,,,,,,,,
18,0.026180729269981384,-0.013468638062477112,0.0035154034849256277,0.003379005705937743,0.0005859747179783881,0.008883371949195862,2.7738482505083086e-05,0.0714409127831459,0.12956659495830536,,,,,,,,,,,,,,
19,0.025790173560380936,-0.016977893188595772,0.003387895179912448,0.0031694264616817236,0.0005318859475664794,0.008883999660611153,2.9515282437205318e-05,0.07468188554048538,0.12999454140663147,,,,,,,,,,,,,,
20,0.02556844800710678,-0.019062170758843422,0.0032945561688393354,0.0030161431059241295,0.0005545390886254609,0.008897596970200539,3.1294801831245425e-05,0.07793065905570984,0.13043257594108582,0.7844844460487366,0.7844844460487366,0.21551555395126343,7.1211838722229,0.0,0.7528829574584961,4.696559906005859,-0.0,2.5930819511413574,0.7782472372055054,0.0,0.7782472372055054,0.5268624424934387,0.04861031472682953
21,0.025186682119965553,-0.023374633863568306,0.0030633124988526106,0.002906050765886903,0.0005176635459065437,0.009010212495923042,3.309684433043003e-05,0.08240438997745514,0.13122959434986115,,,,,,,,,,,,,,
22,0.024875525385141373,-0.028821861371397972,0.0028735133819282055,0.0028021528851240873,0.0004993027541786432,0.00905159953981638,3.490716423839331e-05,0.08684919774532318,0.13191309571266174,,,,,,,,,,,,,,
23,0.024393577128648758,-0.03173554316163063,0.0027140004094690084,0.0024966744240373373,0.0004825668875128031,0.00880400650203228,3.6667965538799765e-05,0.09264542162418365,0.13258343935012817,,,,,,,,,,,,,,
24,0.02409450337290764,-0.03601238131523132,0.002466475358232856,0.0024500477593392134,0.00047884139348752797,0.008933781646192074,3.845472186803818e-05,0.09969159215688705,0.13345427811145782,,,,,,,,,,,,,,
