epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_reward_lcb,expected_inad_cost,expected_immediate_cost,expected_support_cost,expected_smooth_cost,expected_uncertainty_cost,exact_soft_inadmissibility_rate,measured_support,measured_smooth,measured_uncertainty,lambda_inad,lambda_support,lambda_smooth,lambda_uncertainty,lagrange,cost_budget,uses_action_mask,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
11,3.546863555908203,0.3798809349536896,0.1256897896528244,0.10587961971759796,0.5855755805969238,2.6969215869903564,2.7625153064727783,0.4949710965156555,0.4597092270851135,1.3380432229627148e-18,0.8522964119911194,0.11442088335752487,0.2273951768875122,1.3380432229627148e-18,0.8522964119911194,0.11442088335752487,0.2273951768875122,0.0,0.0006027116775512696,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
12,3.4721450805664062,0.3034011423587799,0.14635731279850006,0.12523064017295837,0.5282037854194641,2.640090227127075,2.7046165466308594,0.5699015259742737,0.5217453837394714,1.2447852263422614e-18,0.8495556712150574,0.11432907730340958,0.239238440990448,1.2447852263422614e-18,0.8495556712150574,0.11432907730340958,0.239238440990448,0.0,0.0006027116775512696,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
13,3.397158622741699,0.2244323194026947,0.16735097765922546,0.1451493799686432,0.4671522080898285,2.585042715072632,2.6499693393707275,0.6485158205032349,0.5877559781074524,1.152074099504282e-18,0.8481959700584412,0.11444062739610672,0.24922211468219757,1.152074099504282e-18,0.8481959700584412,0.11444062739610672,0.24922211468219757,0.0,0.0006027116775512696,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
14,3.3302106857299805,0.1491009145975113,0.18634895980358124,0.1630060076713562,0.41129258275032043,2.5385091304779053,2.6006171703338623,0.7219427227973938,0.6483121514320374,1.0744857988177269e-18,0.845779299736023,0.11475151777267456,0.25428661704063416,1.0744857988177269e-18,0.845779299736023,0.11475151777267456,0.25428661704063416,0.0,0.0006027116775512696,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
15,3.264784336090088,0.0739966332912445,0.20386675000190735,0.18017788231372833,0.35679519176483154,2.494614839553833,2.5532736778259277,0.7948074340820312,0.7108326554298401,1.0114463643350606e-18,0.843636691570282,0.11483664065599442,0.25325754284858704,1.0114463643350606e-18,0.843636691570282,0.11483664065599442,0.25325754284858704,0.0,0.0006027116775512696,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
16,3.2007904052734375,0.0034682583063840866,0.21866509318351746,0.19508568942546844,0.30753692984580994,2.452686071395874,2.506319284439087,0.8637067079544067,0.7642695903778076,9.624990889605775e-19,0.8423891067504883,0.1150040328502655,0.24939854443073273,9.624990889605775e-19,0.8423891067504883,0.1150040328502655,0.24939854443073273,0.0,0.0006027116775512696,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
17,3.1469037532806396,-0.052884820848703384,0.22584252059459686,0.20342113077640533,0.2678062617778778,2.4260730743408203,2.473594903945923,0.9178340435028076,0.8047907948493958,9.312205982653801e-19,0.8412262201309204,0.11502568423748016,0.23873470723628998,9.312205982653801e-19,0.8412262201309204,0.11502568423748016,0.23873470723628998,0.0,0.0006027116775512696,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
18,3.0995402336120605,-0.10637376457452774,0.23043978214263916,0.21004092693328857,0.2367987036705017,2.4013571739196777,2.443164587020874,0.9690122008323669,0.8433054089546204,9.06050112610851e-19,0.8398290872573853,0.11495395749807358,0.22956819832324982,9.06050112610851e-19,0.8398290872573853,0.11495395749807358,0.22956819832324982,0.0,0.0006027116775512696,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
19,3.055878162384033,-0.14339099824428558,0.2303624302148819,0.21131013333797455,0.2134028524160385,2.3839707374572754,2.417634963989258,1.0032427310943604,0.860273003578186,8.925537303388591e-19,0.838591992855072,0.11506007611751556,0.2140420824289322,8.925537303388591e-19,0.838591992855072,0.11506007611751556,0.2140420824289322,0.0,0.0006027116775512696,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
20,3.0180697441101074,-0.17654405534267426,0.22426754236221313,0.20686043798923492,0.1951236128807068,2.378772497177124,2.4048640727996826,1.0334542989730835,0.8724119663238525,8.892412855758905e-19,0.8368695378303528,0.11503075063228607,0.20181307196617126,8.354981300271953e-19,0.8355192542076111,0.11553958058357239,0.19581472873687744,0.0,0.0011882309317588807,0.0,0.0,0.0,0.0001,False,0.7773340344429016,0.7773340344429016,0.2226659655570984,8.13045883178711,0.0,0.8711320161819458,4.109437465667725,-0.0,1.5988004207611084,0.7783225178718567,8.270487550052771e-19,0.7783225178718567,0.44108277559280396,0.05383894592523575
21,2.9896697998046875,-0.1975344866514206,0.2197262942790985,0.20380845665931702,0.18610121309757233,2.369049072265625,2.391018867492676,1.0529102087020874,0.8726454377174377,8.754802055078818e-19,0.8361577391624451,0.11525892466306686,0.18864931166172028,8.754802055078818e-19,0.8361577391624451,0.11525892466306686,0.18864931166172028,0.0,0.0011882309317588807,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
22,2.967071771621704,-0.2097446620464325,0.2092115879058838,0.19690001010894775,0.17791402339935303,2.375922441482544,2.390170097351074,1.062715768814087,0.866017758846283,8.73855312592098e-19,0.8347424268722534,0.11555156856775284,0.17872171103954315,8.73855312592098e-19,0.8347424268722534,0.11555156856775284,0.17872171103954315,0.0,0.0011882309317588807,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
23,2.9435768127441406,-0.21022585034370422,0.19897857308387756,0.18901343643665314,0.17144876718521118,2.379225015640259,2.3890469074249268,1.0602704286575317,0.8438624739646912,8.803956229004016e-19,0.8327158093452454,0.11537807434797287,0.16968567669391632,8.803956229004016e-19,0.8327158093452454,0.11537807434797287,0.16968567669391632,0.0,0.0011882309317588807,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
24,2.9248366355895996,-0.20874261856079102,0.18667349219322205,0.17967627942562103,0.16422754526138306,2.3920392990112305,2.3964791297912598,1.0576887130737305,0.8199477791786194,8.769397656987316e-19,0.8319623470306396,0.11556017398834229,0.16619834303855896,8.769397656987316e-19,0.8319623470306396,0.11556017398834229,0.16619834303855896,0.0,0.0011882309317588807,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
25,2.903909206390381,-0.19544272124767303,0.1749471127986908,0.17084839940071106,0.15463075041770935,2.403959274291992,2.4030063152313232,1.0417779684066772,0.7871198654174805,8.694408564580556e-19,0.829629123210907,0.11579834669828415,0.16336897015571594,8.694408564580556e-19,0.829629123210907,0.11579834669828415,0.16336897015571594,0.0,0.0011882309317588807,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
26,2.8800911903381348,-0.19557568430900574,0.16376306116580963,0.1620732694864273,0.14400148391723633,2.410710334777832,2.4097962379455566,1.040207862854004,0.7552058696746826,8.55764097113739e-19,0.828150749206543,0.11597266793251038,0.16107702255249023,8.55764097113739e-19,0.828150749206543,0.11597266793251038,0.16107702255249023,0.0,0.0011882309317588807,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
27,2.865837335586548,-0.18768271803855896,0.15549765527248383,0.1574404239654541,0.13890795409679413,2.417600154876709,2.4103822708129883,1.0305323600769043,0.7206068634986877,8.4180568277084805e-19,0.8264318704605103,0.11627074331045151,0.16038891673088074,8.4180568277084805e-19,0.8264318704605103,0.11627074331045151,0.16038891673088074,0.0,0.0011882309317588807,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
28,2.8451154232025146,-0.18810437619686127,0.1479678750038147,0.15292125940322876,0.12983408570289612,2.4203743934631348,2.40841007232666,1.029250979423523,0.6861663460731506,8.131881804074455e-19,0.8248469829559326,0.11630936712026596,0.15915560722351074,8.131881804074455e-19,0.8248469829559326,0.11630936712026596,0.15915560722351074,0.0,0.0011882309317588807,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
29,2.8292810916900635,-0.18847207725048065,0.14175616204738617,0.1490887999534607,0.12404170632362366,2.4216835498809814,2.4071052074432373,1.0277001857757568,0.6532887816429138,7.849058412884918e-19,0.8227381706237793,0.11631124466657639,0.16101104021072388,7.849058412884918e-19,0.8227381706237793,0.11631124466657639,0.16101104021072388,0.0,0.0011882309317588807,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
30,2.8138113021850586,-0.20036061108112335,0.13858595490455627,0.14745892584323883,0.11930198222398758,2.4169139862060547,2.400014877319336,1.0370522737503052,0.6186301708221436,7.424835216821918e-19,0.820500373840332,0.11668617278337479,0.15794262290000916,7.140904121630034e-19,0.8182231187820435,0.11674708127975464,0.15038636326789856,0.0,0.001756454050540924,0.0,0.0,0.0,0.0001,False,0.7813238501548767,0.7813238501548767,0.2186761498451233,8.16689682006836,0.0,0.8692581057548523,4.116365909576416,-0.0,1.6496086120605469,0.7782639265060425,7.071066212336613e-19,0.7782639265060425,0.4054456055164337,0.09049741923809052
31,2.7964658737182617,-0.21546714007854462,0.1378175914287567,0.14713016152381897,0.11590641736984253,2.405055046081543,2.3861682415008545,1.0496307611465454,0.5946833491325378,6.989120414099025e-19,0.8176803588867188,0.11647183448076248,0.15616126358509064,6.989120414099025e-19,0.8176803588867188,0.11647183448076248,0.15616126358509064,0.0,0.001756454050540924,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
32,2.7804884910583496,-0.23364239931106567,0.13861365616321564,0.14863716065883636,0.11297659575939178,2.3906030654907227,2.3699190616607666,1.065902590751648,0.5685152411460876,6.747173186854561e-19,0.8158780336380005,0.11664479970932007,0.15510264039039612,6.747173186854561e-19,0.8158780336380005,0.11664479970932007,0.15510264039039612,0.0,0.001756454050540924,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
33,2.76743221282959,-0.26403573155403137,0.14007888734340668,0.15025652945041656,0.11114994436502457,2.375669002532959,2.356224775314331,1.094313383102417,0.5515666604042053,6.336473359831037e-19,0.8141180872917175,0.1165730208158493,0.15280550718307495,6.336473359831037e-19,0.8141180872917175,0.1165730208158493,0.15280550718307495,0.0,0.001756454050540924,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
34,2.755532741546631,-0.2913012206554413,0.14449796080589294,0.1557212471961975,0.11276368796825409,2.3534324169158936,2.331667423248291,1.119011402130127,0.5373274087905884,6.056234908055729e-19,0.8116956353187561,0.11643807590007782,0.15129783749580383,6.056234908055729e-19,0.8116956353187561,0.11643807590007782,0.15129783749580383,0.0,0.001756454050540924,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
35,2.737722635269165,-0.3320133090019226,0.15109272301197052,0.16206148266792297,0.11018505692481995,2.324716091156006,2.3040504455566406,1.1572397947311401,0.5274450182914734,5.792142504849572e-19,0.8094599843025208,0.11612576246261597,0.14876419305801392,5.792142504849572e-19,0.8094599843025208,0.11612576246261597,0.14876419305801392,0.0,0.001756454050540924,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
36,2.7259414196014404,-0.371759831905365,0.15514370799064636,0.16660094261169434,0.10902510583400726,2.3055386543273926,2.284804582595825,1.1947391033172607,0.5132253766059875,5.556909916227508e-19,0.8078063130378723,0.11613854020833969,0.14276334643363953,5.556909916227508e-19,0.8078063130378723,0.11613854020833969,0.14276334643363953,0.0,0.001756454050540924,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
37,2.7140443325042725,-0.41229188442230225,0.16308243572711945,0.1739538013935089,0.10730031132698059,2.278838634490967,2.2605764865875244,1.2326240539550781,0.5126133561134338,5.291778884364714e-19,0.805306613445282,0.11593079566955566,0.1412171870470047,5.291778884364714e-19,0.805306613445282,0.11593079566955566,0.1412171870470047,0.0,0.001756454050540924,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
38,2.6964712142944336,-0.4626867175102234,0.1691373586654663,0.17912817001342773,0.102524034678936,2.253779649734497,2.237583637237549,1.2800887823104858,0.5078312158584595,5.081089778492864e-19,0.8032072186470032,0.1157916784286499,0.13286437094211578,5.081089778492864e-19,0.8032072186470032,0.1157916784286499,0.13286437094211578,0.0,0.001756454050540924,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
39,2.6849536895751953,-0.5217678546905518,0.1770138293504715,0.18702225387096405,0.10048632323741913,2.227764368057251,2.2130982875823975,1.3367596864700317,0.5055115818977356,4.817876254687545e-19,0.800954282283783,0.11551922559738159,0.13120892643928528,4.817876254687545e-19,0.800954282283783,0.11551922559738159,0.13120892643928528,0.0,0.001756454050540924,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
40,2.6697869300842285,-0.559153139591217,0.1855265498161316,0.19447462260723114,0.09732962399721146,2.1986680030822754,2.186244249343872,1.3716585636138916,0.5040289759635925,4.92821335960811e-19,0.7990869283676147,0.11535198986530304,0.12495901435613632,3.9980217454362853e-19,0.797095000743866,0.11521216481924057,0.11613819748163223,0.0,0.00230354905128479,0.0,0.0,0.0,0.0001,False,0.7789095044136047,0.7789095044136047,0.22109049558639526,8.374094009399414,0.0,0.8618584871292114,4.1266188621521,-0.0,1.5912537574768066,0.7783617973327637,3.960236814072411e-19,0.7783617973327637,0.34815189242362976,0.16734708845615387
41,2.6574387550354004,-0.597460150718689,0.19004978239536285,0.19760559499263763,0.09243958443403244,2.1810390949249268,2.1736485958099365,1.407866358757019,0.5049297213554382,4.5437651432997225e-19,0.7971736788749695,0.11507673561573029,0.11866790801286697,4.5437651432997225e-19,0.7971736788749695,0.11507673561573029,0.11866790801286697,0.0,0.00230354905128479,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
42,2.638803720474243,-0.649836540222168,0.19748909771442413,0.20318558812141418,0.08821246773004532,2.151559829711914,2.1482737064361572,1.4586306810379028,0.504553496837616,4.62435838435653e-19,0.7959569692611694,0.11500032991170883,0.11466269940137863,4.62435838435653e-19,0.7959569692611694,0.11500032991170883,0.11466269940137863,0.0,0.00230354905128479,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
43,2.6288228034973145,-0.6810259222984314,0.20299579203128815,0.2077590674161911,0.08585773408412933,2.1328909397125244,2.1315293312072754,1.4871017932891846,0.4992716610431671,4.381744759731078e-19,0.7934740781784058,0.11464567482471466,0.11227189004421234,4.381744759731078e-19,0.7934740781784058,0.11464567482471466,0.11227189004421234,0.0,0.00230354905128479,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
44,2.6145620346069336,-0.7189543843269348,0.20797942578792572,0.21051451563835144,0.08125706762075424,2.112302303314209,2.1173198223114014,1.523430585861206,0.5022367238998413,4.217851329062884e-19,0.7921021580696106,0.1148669645190239,0.10991337895393372,4.217851329062884e-19,0.7921021580696106,0.1148669645190239,0.10991337895393372,0.0,0.00230354905128479,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
45,2.601879596710205,-0.7541322708129883,0.21159125864505768,0.21231241524219513,0.07823903113603592,2.0962107181549072,2.1032631397247314,1.5567671060562134,0.4988734722137451,4.0962304466113295e-19,0.7905377149581909,0.11468684673309326,0.10708335787057877,4.0962304466113295e-19,0.7905377149581909,0.11468684673309326,0.10708335787057877,0.0,0.00230354905128479,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
46,2.593193769454956,-0.772519588470459,0.214262455701828,0.21290241181850433,0.07639256119728088,2.083554267883301,2.0957183837890625,1.5734950304031372,0.49574729800224304,4.401752190797204e-19,0.7888239622116089,0.11476458609104156,0.10757811367511749,4.401752190797204e-19,0.7888239622116089,0.11476458609104156,0.10757811367511749,0.0,0.00230354905128479,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
47,2.5842483043670654,-0.7930425405502319,0.2151515930891037,0.21235622465610504,0.07345794886350632,2.0753173828125,2.091247797012329,1.5911647081375122,0.48935145139694214,4.378666096888732e-19,0.7861825823783875,0.1149468943476677,0.10541337728500366,4.378666096888732e-19,0.7861825823783875,0.1149468943476677,0.10541337728500366,0.0,0.00230354905128479,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
48,2.5674312114715576,-0.8171488642692566,0.2143116146326065,0.210599884390831,0.07020395994186401,2.0635805130004883,2.0810506343841553,1.6140446662902832,0.48395994305610657,4.391913911386652e-19,0.7847185134887695,0.11497852951288223,0.1077238917350769,4.391913911386652e-19,0.7847185134887695,0.11497852951288223,0.1077238917350769,0.0,0.00230354905128479,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
49,2.558225631713867,-0.8369837403297424,0.21762371063232422,0.21170106530189514,0.06778767704963684,2.0506348609924316,2.071591377258301,1.6327353715896606,0.4790270924568176,3.997606219164515e-19,0.7832565307617188,0.11524598300457001,0.1108245998620987,3.997606219164515e-19,0.7832565307617188,0.11524598300457001,0.1108245998620987,0.0,0.00230354905128479,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
50,2.5495336055755615,-0.8503772616386414,0.21762947738170624,0.21149389445781708,0.06559276580810547,2.0438473224639893,2.0657875537872314,1.6447540521621704,0.46801048517227173,4.717576469512427e-19,0.7817835807800293,0.11573299020528793,0.11177022010087967,2.889626639389922e-19,0.7792757749557495,0.1160941943526268,0.10156716406345367,0.0,0.0028328248262405394,0.0,0.0,0.0,0.0001,False,0.7776417136192322,0.7776417136192322,0.22235828638076782,8.695954322814941,0.0,0.8629156351089478,4.120645046234131,-0.0,1.5893281698226929,0.7788533568382263,2.863135205711634e-19,0.7788533568382263,0.2922901511192322,0.26366814970970154
51,2.540555953979492,-0.8721979856491089,0.21805934607982635,0.21102790534496307,0.06420186907052994,2.036153554916382,2.058380126953125,1.6651889085769653,0.46040138602256775,4.1916814024332376e-19,0.7799980044364929,0.1158725768327713,0.11156343668699265,4.1916814024332376e-19,0.7799980044364929,0.1158725768327713,0.11156343668699265,0.0,0.0028328248262405394,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
52,2.528632402420044,-0.8784483075141907,0.21836596727371216,0.21187888085842133,0.06300234794616699,2.0239455699920654,2.0468249320983887,1.6696516275405884,0.450361967086792,4.3128359618144653e-19,0.7780887484550476,0.11654700338840485,0.11272899061441422,4.3128359618144653e-19,0.7780887484550476,0.11654700338840485,0.11272899061441422,0.0,0.0028328248262405394,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
53,2.5233302116394043,-0.8986688256263733,0.21688351035118103,0.21071922779083252,0.05997214466333389,2.0238242149353027,2.0476865768432617,1.6879812479019165,0.4460291266441345,4.229296406813321e-19,0.7760890126228333,0.11692000180482864,0.11379846930503845,4.229296406813321e-19,0.7760890126228333,0.11692000180482864,0.11379846930503845,0.0,0.0028328248262405394,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
54,2.517756462097168,-0.910964846611023,0.21780814230442047,0.21167846024036407,0.05924957990646362,2.018110752105713,2.0399296283721924,1.6992288827896118,0.43421193957328796,4.379696453739244e-19,0.7751786708831787,0.11748906224966049,0.11235319077968597,4.379696453739244e-19,0.7751786708831787,0.11748906224966049,0.11235319077968597,0.0,0.0028328248262405394,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
55,2.5034213066101074,-0.940381646156311,0.2195710837841034,0.21403822302818298,0.057287365198135376,2.002262592315674,2.022786855697632,1.7283706665039062,0.4255654811859131,4.6661413450481145e-19,0.7746559381484985,0.11790056526660919,0.11474635452032089,4.6661413450481145e-19,0.7746559381484985,0.11790056526660919,0.11474635452032089,0.0,0.0028328248262405394,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
56,2.4982688426971436,-0.9494697451591492,0.22111067175865173,0.21518120169639587,0.05598069727420807,1.9948327541351318,2.017159938812256,1.735571265220642,0.4138871729373932,4.0645440007777786e-19,0.7729228734970093,0.1184273362159729,0.11317313462495804,4.0645440007777786e-19,0.7729228734970093,0.1184273362159729,0.11317313462495804,0.0,0.0028328248262405394,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
57,2.4891443252563477,-0.9659299254417419,0.22218181192874908,0.21662873029708862,0.05501934885978699,1.9853436946868896,2.0052850246429443,1.750225305557251,0.40279799699783325,4.574768906633976e-19,0.7712418437004089,0.1185896247625351,0.11186164617538452,4.574768906633976e-19,0.7712418437004089,0.1185896247625351,0.11186164617538452,0.0,0.0028328248262405394,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
58,2.4864649772644043,-0.9950997829437256,0.2231944054365158,0.21727050840854645,0.05406523495912552,1.9820293188095093,2.001840114593506,1.7783018350601196,0.39520296454429626,4.10713294557872e-19,0.7701285481452942,0.11923670023679733,0.11199087649583817,4.10713294557872e-19,0.7701285481452942,0.11923670023679733,0.11199087649583817,0.0,0.0028328248262405394,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
59,2.480060338973999,-1.0123913288116455,0.22612926363945007,0.22043351829051971,0.054565928876399994,1.9689439535140991,1.9889194965362549,1.7942001819610596,0.385195255279541,5.189368237663938e-19,0.7687526941299438,0.11957349628210068,0.1117735356092453,5.189368237663938e-19,0.7687526941299438,0.11957349628210068,0.1117735356092453,0.0,0.0028328248262405394,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
60,2.4730591773986816,-1.0252147912979126,0.22721679508686066,0.22182033956050873,0.05201219022274017,1.9626764059066772,1.981343150138855,1.8057572841644287,0.375495046377182,4.0571249661650022e-19,0.7679905295372009,0.11946099251508713,0.10665814578533173,2.3327985882709597e-19,0.7660359144210815,0.11982839554548264,0.0985991582274437,0.0,0.003348860740661621,0.0,0.0,0.0,0.0001,False,0.7805852890014648,0.7805852890014648,0.21941471099853516,8.546602249145508,0.0,0.8522487282752991,4.162623405456543,-0.0,1.712052345275879,0.7799174785614014,2.311858195101884e-19,0.7799174785614014,0.2415560781955719,0.3737937808036804
61,2.470332145690918,-1.038580060005188,0.2280169576406479,0.22203850746154785,0.05218278616666794,1.958276391029358,1.9779112339019775,1.8175219297409058,0.36901623010635376,4.766113876893391e-19,0.7661963105201721,0.11973664909601212,0.10465489327907562,4.766113876893391e-19,0.7661963105201721,0.11973664909601212,0.10465489327907562,0.0,0.003348860740661621,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
62,2.4592125415802,-1.0763741731643677,0.23113660514354706,0.2251768708229065,0.05077395960688591,1.9432508945465088,1.9609991312026978,1.854103922843933,0.36072996258735657,4.8170759574449e-19,0.7649970054626465,0.1198643147945404,0.10445437580347061,4.8170759574449e-19,0.7649970054626465,0.1198643147945404,0.10445437580347061,0.0,0.003348860740661621,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
