epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_immediate_cost,expected_cost_to_go,expected_support_cost,expected_smoothness_cost,expected_uncertainty_cost,exact_soft_inadmissibility_rate,support_cost_for_lambda,smooth_cost_for_lambda,uncertainty_cost_for_lambda,cost_budget,support_budget,smooth_budget,uncertainty_budget,lagrange,lambda_inad,lambda_support,lambda_smooth,lambda_uncertainty,expert_kl,uses_action_mask,use_certified_nudging,barrier_weight,support_weight,rho_cost,rho_reward,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,4.2922515869140625,0.9178770780563354,0.030187075957655907,0.03415679559111595,0.9618532061576843,3.251248598098755,3.280860424041748,2.0394354294239747e-07,0.13527803122997284,0.8808496594429016,0.11208995431661606,0.10980240255594254,2.0394354294239747e-07,0.8808496594429016,0.11208995431661606,0.10980240255594254,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.004452452063560486,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
2,4.226925373077393,0.8786895275115967,0.029692942276597023,0.03240653872489929,0.9431867003440857,3.2106058597564697,3.232672691345215,1.9092969694156636e-07,0.14918258786201477,0.8784119486808777,0.11160498857498169,0.11339272558689117,1.9092969694156636e-07,0.8784119486808777,0.11160498857498169,0.11339272558689117,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0050039696507155895,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
3,4.164132118225098,0.8399366140365601,0.03078526072204113,0.03196091949939728,0.9219992160797119,3.17138934135437,3.1873838901519775,1.780219918146031e-07,0.17246964573860168,0.8763260245323181,0.1112271249294281,0.12246435135602951,1.780219918146031e-07,0.8763260245323181,0.1112271249294281,0.12246435135602951,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0060446844436228275,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
4,4.0996503829956055,0.8006287813186646,0.03351706638932228,0.033402275294065475,0.8963937163352966,3.129805564880371,3.142869234085083,1.665298299258211e-07,0.19426655769348145,0.8742725849151611,0.11071671545505524,0.13034728169441223,1.665298299258211e-07,0.8742725849151611,0.11071671545505524,0.13034728169441223,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.007573302835226059,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
5,4.034414291381836,0.7599858045578003,0.03799934312701225,0.03635252267122269,0.8671247363090515,3.0871171951293945,3.0987584590911865,1.5474518022529082e-07,0.22339275479316711,0.8723973035812378,0.11044161021709442,0.14431555569171906,1.5474518022529082e-07,0.8723973035812378,0.11044161021709442,0.14431555569171906,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.009399178437888622,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
6,3.967163562774658,0.7189825177192688,0.044744011014699936,0.041104886680841446,0.8334779143333435,3.0421414375305176,3.053532123565674,1.4390957403520588e-07,0.2566795349121094,0.8698453903198242,0.10968362540006638,0.16013938188552856,1.4390957403520588e-07,0.8698453903198242,0.10968362540006638,0.16013938188552856,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.012237646616995335,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
7,3.8925490379333496,0.671914279460907,0.05357525870203972,0.0478193536400795,0.7935853600502014,2.992365837097168,3.002772331237793,1.3354826933209551e-07,0.2966725826263428,0.8680520057678223,0.10931099951267242,0.1777498871088028,1.3354826933209551e-07,0.8680520057678223,0.10931099951267242,0.1777498871088028,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.015185912139713764,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
8,3.816159248352051,0.6197037100791931,0.06521778553724289,0.05641387403011322,0.7496169805526733,2.940469741821289,2.9493510723114014,1.2373730839954078e-07,0.3420766592025757,0.8657289147377014,0.10881749540567398,0.19550035893917084,1.2373730839954078e-07,0.8657289147377014,0.10881749540567398,0.19550035893917084,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.019393259659409523,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
9,3.737276077270508,0.5621375441551208,0.07928712666034698,0.06821076571941376,0.700844407081604,2.884359836578369,2.893507480621338,1.1386200782226297e-07,0.394197940826416,0.8640480637550354,0.1083517000079155,0.21689023077487946,1.1386200782226297e-07,0.8640480637550354,0.1083517000079155,0.21689023077487946,0.0001,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.023739617317914963,False,True,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10,3.6579504013061523,0.49744316935539246,0.09536784887313843,0.08137872815132141,0.649476170539856,2.8269972801208496,2.8364574909210205,1.046244264557572e-07,0.45348718762397766,0.8618199825286865,0.10796528309583664,0.2386586219072342,1.0486137148361457e-07,0.8608567118644714,0.10766106843948364,0.23532690107822418,0.0001,0.25,1.0,0.25,0.0,0.0,0.0006108567118644715,0.0,0.0,0.029388660565018654,False,True,0.0,1.0,1.0,1.0,0.7779291272163391,0.7779291272163391,0.2220708727836609,8.711177825927734,0.0,0.8756966590881348,4.062627792358398,-0.0,1.110156774520874,0.7777541279792786,1.0375127128711139e-07,0.7777541279792786,0.4849909245967865,0.017651963979005814
