epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,expected_cost,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,1.7927156686782837,0.13187265396118164,0.03440363332629204,0.024810921400785446,0.003093619365245104,0.027909042313694954,5.581808462738991e-06,1.3141248226165771,0.2750382721424103,,,,,,,,,,,,,,
2,1.7241770029067993,0.13315333425998688,0.02533760853111744,0.02464180812239647,0.002697618445381522,0.02465674839913845,1.0513158142566682e-05,1.3162481784820557,0.27320393919944763,,,,,,,,,,,,,,
3,1.6648883819580078,0.13772468268871307,0.023009127005934715,0.02751363068819046,0.0023527268785983324,0.02324819006025791,1.5162796154618264e-05,1.3089723587036133,0.2709578573703766,,,,,,,,,,,,,,
4,1.6158512830734253,0.14069394767284393,0.023653754964470863,0.03356083109974861,0.002346049528568983,0.022107496857643127,1.958429552614689e-05,1.2921149730682373,0.26875174045562744,,,,,,,,,,,,,,
5,1.575120210647583,0.14395494759082794,0.026507966220378876,0.040277425199747086,0.0022806329652667046,0.019483480602502823,2.3480991646647456e-05,1.2671922445297241,0.26572686433792114,,,,,,,,,,,,,,
6,1.5358433723449707,0.14316417276859283,0.0325763113796711,0.05077846720814705,0.0020103617571294308,0.015832118690013885,2.6647415384650234e-05,1.2439439296722412,0.26401206851005554,,,,,,,,,,,,,,
7,1.5063469409942627,0.13880987465381622,0.041677746921777725,0.06347830593585968,0.0016519059427082539,0.016135409474372864,2.9874497279524808e-05,1.2133110761642456,0.2617260217666626,,,,,,,,,,,,,,
8,1.484238862991333,0.12607471644878387,0.051729053258895874,0.07791817933320999,0.0015324089908972383,0.011264611035585403,3.212741948664189e-05,1.1801589727401733,0.25892943143844604,,,,,,,,,,,,,,
9,1.4602415561676025,0.11724776029586792,0.062099967151880264,0.09118570387363434,0.0013878687750548124,0.008688830770552158,3.386518564075232e-05,1.1517301797866821,0.256058931350708,,,,,,,,,,,,,,
10,1.4472119808197021,0.09649980813264847,0.07797689735889435,0.10514246672391891,0.0012807805323973298,0.007401842158287764,3.534555407240987e-05,1.1158877611160278,0.25253376364707947,0.6994169354438782,0.6994169354438782,0.3005830645561218,26.233821868896484,0.0,0.9800779819488525,1.228661298751831,-0.0,0.7736265063285828,0.5041404962539673,0.0,0.5041404962539673,1.6245076656341553,1.1511468887329102
