epoch,critic_loss,actor_loss,q1_loss,q2_loss,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,0.044283006340265274,-0.03312655910849571,0.022307340055704117,0.021975666284561157,,,,,,,,,,,,,,
2,0.03557770699262619,-0.04135391488671303,0.01781829074025154,0.0177594181150198,,,,,,,,,,,,,,
3,0.029267027974128723,-0.04685907065868378,0.014465310610830784,0.01480171736329794,,,,,,,,,,,,,,
4,0.02517988346517086,-0.050568196922540665,0.012560256756842136,0.012619626708328724,,,,,,,,,,,,,,
5,0.022731062024831772,-0.05270778387784958,0.011341415345668793,0.011389647610485554,,,,,,,,,,,,,,
6,0.02109711989760399,-0.055391378700733185,0.01041501760482788,0.010682102292776108,,,,,,,,,,,,,,
7,0.019921153783798218,-0.05654415115714073,0.009914591908454895,0.010006560944020748,,,,,,,,,,,,,,
8,0.019482046365737915,-0.05856768414378166,0.009699440561234951,0.009782605804502964,,,,,,,,,,,,,,
9,0.01875118352472782,-0.06072700023651123,0.009297383017838001,0.00945380050688982,,,,,,,,,,,,,,
10,0.018115244805812836,-0.06250152736902237,0.00902311597019434,0.009092127904295921,0.000338019774062559,0.000338019774062559,0.9996619802259374,49.44047546386719,0.9857054390702105,0.0034647034481167793,18.09117889404297,-0.0,16.931413650512695,0.22731417417526245,0.7511513331899561,0.22731417417526245,3.195256233215332,2.8027334213256836
11,0.01788337156176567,-0.06526785343885422,0.008946898393332958,0.008936474099755287,,,,,,,,,,,,,,
12,0.017229951918125153,-0.06708628684282303,0.008644253015518188,0.008585698902606964,,,,,,,,,,,,,,
13,0.016902923583984375,-0.06890716403722763,0.008421096950769424,0.008481827564537525,,,,,,,,,,,,,,
14,0.016576437279582024,-0.07232218980789185,0.008345035836100578,0.008231401443481445,,,,,,,,,,,,,,
15,0.0163261815905571,-0.07452745735645294,0.00816506240516901,0.008161118254065514,,,,,,,,,,,,,,
16,0.015715237706899643,-0.0777452364563942,0.007836504839360714,0.007878733798861504,,,,,,,,,,,,,,
17,0.015475895255804062,-0.07990428805351257,0.007727336138486862,0.007748559582978487,,,,,,,,,,,,,,
18,0.01529027707874775,-0.08270803838968277,0.007617275696247816,0.007673001382499933,,,,,,,,,,,,,,
19,0.015070169232785702,-0.08545024693012238,0.007490027230232954,0.007580142002552748,,,,,,,,,,,,,,
20,0.014771008864045143,-0.08763090521097183,0.007340726908296347,0.007430281490087509,0.6654048562049866,0.6654048562049866,0.3345951437950134,27.116863250732422,0.013280190422468915,0.9787786602973938,1.2439868450164795,-0.0,0.5916668176651001,0.2496192306280136,0.7267854447035118,0.2496192306280136,3.1935131549835205,2.5235538482666016
21,0.014533869922161102,-0.09167809039354324,0.0072549330070614815,0.007278936915099621,,,,,,,,,,,,,,
22,0.014427371323108673,-0.09430723637342453,0.007225772365927696,0.0072015984915196896,,,,,,,,,,,,,,
23,0.014249074272811413,-0.0973522812128067,0.007080313749611378,0.007168760523200035,,,,,,,,,,,,,,
24,0.014073064550757408,-0.09981423616409302,0.007023543585091829,0.007049520965665579,,,,,,,,,,,,,,
25,0.013991456478834152,-0.10240296274423599,0.006990558933466673,0.007000897545367479,,,,,,,,,,,,,,
26,0.013752419501543045,-0.10446145385503769,0.0068258075043559074,0.00692661153152585,,,,,,,,,,,,,,
27,0.013612366281449795,-0.10715388506650925,0.006785748992115259,0.006826617289334536,,,,,,,,,,,,,,
28,0.013456598855555058,-0.10878326743841171,0.006709324195981026,0.006747274659574032,,,,,,,,,,,,,,
29,0.013301130384206772,-0.11108110100030899,0.006628434639424086,0.006672695744782686,,,,,,,,,,,,,,
30,0.013157372362911701,-0.11279687285423279,0.0065735941752791405,0.006583778187632561,0.7006893157958984,0.7006893157958984,0.29931068420410156,26.147075653076172,0.006636393907677503,0.9952360391616821,0.9530344605445862,-0.0,0.5662208199501038,0.27725672721862793,0.6967227268161438,0.27725672721862793,3.1779227256774902,2.2883098125457764
31,0.01322178728878498,-0.1139640286564827,0.006597920786589384,0.006623866502195597,,,,,,,,,,,,,,
32,0.013018807396292686,-0.11651990562677383,0.006493659224361181,0.006525148171931505,,,,,,,,,,,,,,
33,0.01282394677400589,-0.11881627887487411,0.006407870911061764,0.006416075397282839,,,,,,,,,,,,,,
34,0.012849348597228527,-0.12010370194911957,0.006427481770515442,0.006421866826713085,,,,,,,,,,,,,,
35,0.01269272156059742,-0.12245933711528778,0.006328938528895378,0.006363783031702042,,,,,,,,,,,,,,
36,0.012604956515133381,-0.1253790259361267,0.006300277542322874,0.006304678972810507,,,,,,,,,,,,,,
37,0.012454798445105553,-0.12670369446277618,0.006215617060661316,0.006239181384444237,,,,,,,,,,,,,,
38,0.012371838092803955,-0.12872305512428284,0.006170390639454126,0.006201447919011116,,,,,,,,,,,,,,
39,0.012356717139482498,-0.13145646452903748,0.006143414415419102,0.0062133027240633965,,,,,,,,,,,,,,
40,0.01226850040256977,-0.13308778405189514,0.006103357300162315,0.0061651431024074554,0.6948984265327454,0.6948984265327454,0.30510157346725464,26.309768676757812,0.012592905903814266,0.9822434186935425,1.1736499071121216,-0.0,0.5790719985961914,0.3018885552883148,0.6706996859320923,0.3018885552883148,3.1577377319335938,2.198200225830078
41,0.012232162058353424,-0.13647249341011047,0.006110063754022121,0.006122097838670015,,,,,,,,,,,,,,
42,0.012079419568181038,-0.13646076619625092,0.006035135127604008,0.006044283974915743,,,,,,,,,,,,,,
43,0.012027047574520111,-0.13633833825588226,0.006003452464938164,0.006023595575243235,,,,,,,,,,,,,,
44,0.012011261656880379,-0.1390911191701889,0.005972153972834349,0.00603910768404603,,,,,,,,,,,,,,
45,0.011848566122353077,-0.14008958637714386,0.005921747535467148,0.005926818586885929,,,,,,,,,,,,,,
46,0.011938296258449554,-0.14170105755329132,0.005976042710244656,0.0059622530825436115,,,,,,,,,,,,,,
47,0.011721314862370491,-0.14252422749996185,0.005845063365995884,0.005876251962035894,,,,,,,,,,,,,,
48,0.011637667194008827,-0.143209770321846,0.005809527821838856,0.005828139837831259,,,,,,,,,,,,,,
49,0.011558543890714645,-0.14507539570331573,0.005759177729487419,0.005799366161227226,,,,,,,,,,,,,,
50,0.011576157994568348,-0.14636756479740143,0.005774014163762331,0.005802143830806017,0.6948984265327454,0.6948984265327454,0.30510157346725464,26.309768676757812,0.012592905903814266,0.9822434186935425,1.1736499071121216,-0.0,0.5769065618515015,0.33136361837387085,0.6440021386210936,0.33136361837387085,3.1258649826049805,2.07627534866333
51,0.011398157104849815,-0.148330420255661,0.0056953406892716885,0.00570281594991684,,,,,,,,,,,,,,
52,0.011436695232987404,-0.14904525876045227,0.005730272736400366,0.005706422962248325,,,,,,,,,,,,,,
53,0.011288687586784363,-0.15062381327152252,0.005650932434946299,0.0056377556174993515,,,,,,,,,,,,,,
54,0.011284057050943375,-0.1522756814956665,0.00564500130712986,0.005639055743813515,,,,,,,,,,,,,,
55,0.011250680312514305,-0.1535487025976181,0.005616690963506699,0.005633988883346319,,,,,,,,,,,,,,
56,0.010988070629537106,-0.15499620139598846,0.005491435062140226,0.005496635567396879,,,,,,,,,,,,,,
57,0.011056341230869293,-0.1553395539522171,0.005516973789781332,0.005539366975426674,,,,,,,,,,,,,,
58,0.011028115637600422,-0.1554384082555771,0.005512288771569729,0.005515826866030693,,,,,,,,,,,,,,
59,0.011023515835404396,-0.1566416621208191,0.005487691145390272,0.005535824224352837,,,,,,,,,,,,,,
60,0.011024327017366886,-0.15714436769485474,0.00548075744882226,0.005543569568544626,0.692596971988678,0.692596971988678,0.307403028011322,26.360132217407227,0.022015181688155708,0.9783456325531006,1.2350194454193115,-0.0,0.5758071541786194,0.3301304280757904,0.6530265532765382,0.3301304280757904,3.1339151859283447,2.0842723846435547
61,0.010868068784475327,-0.15889562666416168,0.005444597918540239,0.005423470865935087,,,,,,,,,,,,,,
62,0.010753640905022621,-0.16028322279453278,0.0053835357539355755,0.005370105616748333,,,,,,,,,,,,,,
63,0.010690361261367798,-0.16208089888095856,0.005356806796044111,0.005333553999662399,,,,,,,,,,,,,,
64,0.010680640116333961,-0.16444779932498932,0.0053124758414924145,0.005368164274841547,,,,,,,,,,,,,,
65,0.01073436439037323,-0.16552600264549255,0.005366719327867031,0.005367645528167486,,,,,,,,,,,,,,
66,0.010562386363744736,-0.16770100593566895,0.005284412298351526,0.0052779740653932095,,,,,,,,,,,,,,
67,0.010596200823783875,-0.16845408082008362,0.005288092885166407,0.005308107938617468,,,,,,,,,,,,,,
68,0.010396851226687431,-0.16894927620887756,0.005194771569222212,0.005202079191803932,,,,,,,,,,,,,,
69,0.010428601875901222,-0.17062100768089294,0.005205224733799696,0.005223377142101526,,,,,,,,,,,,,,
70,0.010419458150863647,-0.16987693309783936,0.005207941401749849,0.005211516283452511,0.6936758756637573,0.6936758756637573,0.3063241243362427,26.327659606933594,0.018752374662724995,0.9796448945999146,1.211792230606079,-0.0,0.5850259065628052,0.33732354640960693,0.6517857142857143,0.33732354640960693,3.126563549041748,2.013076066970825
71,0.010177379474043846,-0.17056086659431458,0.005074054002761841,0.005103325936943293,,,,,,,,,,,,,,
72,0.010369977913796902,-0.17277532815933228,0.005178846884518862,0.00519113102927804,,,,,,,,,,,,,,
73,0.010032111778855324,-0.17310957610607147,0.004995006136596203,0.005037105176597834,,,,,,,,,,,,,,
74,0.010125987231731415,-0.1759081780910492,0.005042640492320061,0.005083346273750067,,,,,,,,,,,,,,
75,0.01001029834151268,-0.17732004821300507,0.004975405987352133,0.00503489188849926,,,,,,,,,,,,,,
76,0.009961847215890884,-0.17794032394886017,0.004942072555422783,0.005019774194806814,,,,,,,,,,,,,,
77,0.00981101579964161,-0.1805049031972885,0.0048943208530545235,0.004916694480925798,,,,,,,,,,,,,,
78,0.009737648069858551,-0.18216626346111298,0.004857094492763281,0.004880553111433983,,,,,,,,,,,,,,
79,0.009824836626648903,-0.18421614170074463,0.004905223846435547,0.004919612780213356,,,,,,,,,,,,,,
80,0.009645573794841766,-0.1844717562198639,0.004810282029211521,0.004835291765630245,0.6902801990509033,0.6902801990509033,0.3097198009490967,26.42974853515625,0.024187470231222214,0.9748808741569519,1.2928886413574219,-0.0,0.6150054931640625,0.3433246612548828,0.6501206087166563,0.3433246612548828,3.1252245903015137,2.017028331756592
81,0.009767211973667145,-0.18350234627723694,0.004886707756668329,0.004880503751337528,,,,,,,,,,,,,,
82,0.009523372165858746,-0.18445873260498047,0.004740939009934664,0.004782433155924082,,,,,,,,,,,,,,
83,0.00942213460803032,-0.18600422143936157,0.004690154921263456,0.00473198015242815,,,,,,,,,,,,,,
