epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_immediate_cost,expected_cost_to_go,cost_budget,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,4.159098148345947,0.10143812745809555,0.032862339168787,0.02921576425433159,0.867462158203125,3.237417221069336,3.221698760986328,0.8817191123962402,0.06280835717916489,0.01,0.00017434382247924805,2.452817678451538,0.3554686903953552,,,,,,,,,,,,,,
2,4.088057994842529,0.10964622348546982,0.03312678635120392,0.02937539666891098,0.8409698605537415,3.192129135131836,3.1770427227020264,0.8809868693351746,0.08199305832386017,0.01,0.00034854119634628294,2.440500497817993,0.35552334785461426,,,,,,,,,,,,,,
3,4.015443325042725,0.11850348114967346,0.0354333221912384,0.03183861821889877,0.8097506761550903,3.1458773612976074,3.1309635639190674,0.8798103332519531,0.10497884452342987,0.01,0.0005225032629966736,2.422231674194336,0.35554182529449463,,,,,,,,,,,,,,
4,3.944540500640869,0.12922312319278717,0.03912593796849251,0.03625452145934105,0.7738770246505737,3.104419469833374,3.086146831512451,0.8784260153770447,0.13146407902240753,0.01,0.0006961884660720825,2.4035391807556152,0.35552269220352173,,,,,,,,,,,,,,
5,3.8707714080810547,0.13967423141002655,0.044394828379154205,0.0426473394036293,0.7347995638847351,3.0582473278045654,3.03961181640625,0.8767279386520386,0.16197098791599274,0.01,0.0008695340538024903,2.3835816383361816,0.3557054102420807,,,,,,,,,,,,,,
6,3.794282913208008,0.1495620459318161,0.0515330508351326,0.05178047716617584,0.6918941140174866,3.011730194091797,2.9864203929901123,0.8747840523719788,0.1964264065027237,0.01,0.001042490864276886,2.361783027648926,0.35565945506095886,,,,,,,,,,,,,,
7,3.7226083278656006,0.15781986713409424,0.05971410498023033,0.0628826767206192,0.647850513458252,2.968174457550049,2.936147689819336,0.8729407787322998,0.2350754737854004,0.01,0.001215079020023346,2.340134859085083,0.3557650148868561,,,,,,,,,,,,,,
8,3.6460647583007812,0.16519206762313843,0.07005038112401962,0.0770120620727539,0.5986358523368835,2.9208648204803467,2.8798677921295166,0.8705328106880188,0.2795000672340393,0.01,0.0013871855821609499,2.3162710666656494,0.35583892464637756,,,,,,,,,,,,,,
9,3.5702011585235596,0.1712428480386734,0.08169465512037277,0.0936732143163681,0.5481014251708984,2.8701202869415283,2.823343515396118,0.8682666420936584,0.3291131258010864,0.01,0.0015588389105796816,2.291511297225952,0.35582658648490906,,,,,,,,,,,,,,
10,3.4939277172088623,0.1709568202495575,0.0942758172750473,0.1129547506570816,0.49530094861984253,2.8186545372009277,2.7641379833221436,0.8653905987739563,0.3813634514808655,0.01,0.0017299170303344729,2.2629640102386475,0.3557922840118408,0.7794474959373474,0.7794474959373474,0.2205525040626526,9.51073932647705,0.74577836386475,0.23303864896297455,13.512567520141602,-0.0,7.554605007171631,0.7756864428520203,0.8522107166254462,0.7756864428520203,3.203821897506714,2.5167839527130127
11,3.422187328338623,0.1682220697402954,0.10704674571752548,0.13276156783103943,0.44366616010665894,2.7678604125976562,2.7095654010772705,0.8627833724021912,0.4391230344772339,0.01,0.001900473704814911,2.23937726020813,0.3559074103832245,,,,,,,,,,,,,,
12,3.3550195693969727,0.15985111892223358,0.12069868296384811,0.15366129577159882,0.3935346305370331,2.717862606048584,2.6563873291015625,0.8595548272132874,0.5022502541542053,0.01,0.0020703846702575684,2.2106616497039795,0.3561175465583801,,,,,,,,,,,,,,
13,3.2900805473327637,0.1462540626525879,0.13283772766590118,0.17432072758674622,0.34550079703330994,2.6701765060424805,2.604665994644165,0.8560799956321716,0.5689401030540466,0.01,0.0022396006693840027,2.1789772510528564,0.35607269406318665,,,,,,,,,,,,,,
14,3.230762243270874,0.12575654685497284,0.14626368880271912,0.19308322668075562,0.3017256557941437,2.622410297393799,2.556969165802002,0.8522008061408997,0.6321759223937988,0.01,0.0024080408306121825,2.1482362747192383,0.3562362790107727,,,,,,,,,,,,,,
15,3.1750786304473877,0.10049834102392197,0.15618130564689636,0.20901748538017273,0.263976126909256,2.576911449432373,2.5148956775665283,0.848288893699646,0.6934546828269958,0.01,0.0025756986093521117,2.1163952350616455,0.35639265179634094,,,,,,,,,,,,,,
16,3.1280601024627686,0.06951437890529633,0.1648780107498169,0.22116327285766602,0.23285730183124542,2.5392110347747803,2.479111671447754,0.8437557816505432,0.757483959197998,0.01,0.0027424497656822204,2.081432342529297,0.35638952255249023,,,,,,,,,,,,,,
17,3.0821621417999268,0.03383342921733856,0.17133033275604248,0.22755901515483856,0.20663350820541382,2.5031046867370605,2.450173854827881,0.8388198614120483,0.8119315505027771,0.01,0.00290821373796463,2.0458548069000244,0.3565835654735565,,,,,,,,,,,,,,
18,3.04621958732605,-0.002942129969596863,0.17439931631088257,0.22903302311897278,0.18753178417682648,2.4796228408813477,2.4308884143829346,0.8331701159477234,0.8566027283668518,0.01,0.003072847761154175,2.0063297748565674,0.35666194558143616,,,,,,,,,,,,,,
19,3.016231060028076,-0.04079558327794075,0.17886923253536224,0.22961470484733582,0.1737416833639145,2.456066131591797,2.41194486618042,0.8272311091423035,0.8936774134635925,0.01,0.0032362939829826357,1.9670065641403198,0.35656702518463135,,,,,,,,,,,,,,
20,2.9864249229431152,-0.078091561794281,0.17932076752185822,0.22272737324237823,0.16270077228546143,2.4377338886260986,2.40561842918396,0.8206565380096436,0.9157716035842896,0.01,0.0033984252905845643,1.9258266687393188,0.35643741488456726,0.7835614085197449,0.7835614085197449,0.21643859148025513,9.425326347351074,0.6058040481137076,0.5449259877204895,7.743562698364258,-0.0,5.092395782470703,0.7763270735740662,0.8051166332963231,0.7763270735740662,3.1230385303497314,2.024073839187622
21,2.958613395690918,-0.11248742043972015,0.17950157821178436,0.21514873206615448,0.15246252715587616,2.4229953289031982,2.400005340576172,0.8136894702911377,0.9271129369735718,0.01,0.0035591631846427917,1.8841050863265991,0.35620856285095215,,,,,,,,,,,,,,
22,2.932668924331665,-0.1433936357498169,0.17825981974601746,0.20501667261123657,0.1422228068113327,2.411773443222046,2.4025657176971436,0.8062902688980103,0.9259865880012512,0.01,0.0037184212384223938,1.8443968296051025,0.35616472363471985,,,,,,,,,,,,,,
23,2.9159765243530273,-0.17219310998916626,0.17792680859565735,0.19553416967391968,0.13775034248828888,2.402559518814087,2.406970500946045,0.7978596091270447,0.9230579733848572,0.01,0.0038759931602478028,1.7986050844192505,0.3556451201438904,,,,,,,,,,,,,,
24,2.8885297775268555,-0.19746321439743042,0.17571516335010529,0.18438993394374847,0.12480457872152328,2.394017457962036,2.413222551345825,0.7883323431015015,0.9076685905456543,0.01,0.004031659628868103,1.7510366439819336,0.35493549704551697,,,,,,,,,,,,,,
25,2.873016595840454,-0.21760199964046478,0.1745130717754364,0.17462943494319916,0.11991153657436371,2.386772632598877,2.4211525917053223,0.778754711151123,0.8860995173454285,0.01,0.004185410571098328,1.7064629793167114,0.35416579246520996,,,,,,,,,,,,,,
26,2.856980800628662,-0.2386637032032013,0.17213977873325348,0.16620805859565735,0.113721564412117,2.381256580352783,2.4285659790039062,0.7682123184204102,0.8646621704101562,0.01,0.00433705303478241,1.6592720746994019,0.35303303599357605,,,,,,,,,,,,,,
27,2.8384735584259033,-0.25881433486938477,0.17121736705303192,0.15894660353660583,0.1074170470237732,2.3692476749420166,2.432537317276001,0.7574007511138916,0.8388712406158447,0.01,0.004486533185005188,1.616314172744751,0.35251182317733765,,,,,,,,,,,,,,
28,2.8199968338012695,-0.2785692811012268,0.16892310976982117,0.15161152184009552,0.10055597126483917,2.3626105785369873,2.435202121734619,0.7451586127281189,0.8117892146110535,0.01,0.004633564907550812,1.5683938264846802,0.35096508264541626,,,,,,,,,,,,,,
29,2.8027307987213135,-0.3026083707809448,0.1711249202489853,0.14790698885917664,0.09894505888223648,2.342040538787842,2.4274673461914062,0.732151985168457,0.785456657409668,0.01,0.004777995304584504,1.5231107473373413,0.34925058484077454,,,,,,,,,,,,,,
30,2.7889153957366943,-0.3260186016559601,0.17068123817443848,0.14428013563156128,0.09586849063634872,2.332364082336426,2.423807144165039,0.720417857170105,0.7674812078475952,0.01,0.004920078876018525,1.4856183528900146,0.347951740026474,0.778175950050354,0.778175950050354,0.221824049949646,9.232367515563965,0.7106826691364251,0.6225734949111938,6.478233337402344,-0.0,4.698973655700684,0.7778285145759583,0.7041674025597414,0.7778285145759583,2.6806817054748535,1.3136537075042725
31,2.775942325592041,-0.35881051421165466,0.17196835577487946,0.1424763798713684,0.09291350096464157,2.320558786392212,2.416609287261963,0.706620454788208,0.7489231824874878,0.01,0.005059402966976166,1.4433401823043823,0.3458954393863678,,,,,,,,,,,,,,
32,2.7593441009521484,-0.3901398777961731,0.17400717735290527,0.14289920032024384,0.09227645397186279,2.3018674850463867,2.3984551429748535,0.693386435508728,0.7309554815292358,0.01,0.005196080254077912,1.4064103364944458,0.3444698452949524,,,,,,,,,,,,,,
33,2.7455573081970215,-0.43250277638435364,0.17755232751369476,0.14540661871433258,0.09104548394680023,2.283297061920166,2.3798084259033203,0.6776933073997498,0.715407133102417,0.01,0.005329618915557862,1.3706570863723755,0.3415337800979614,,,,,,,,,,,,,,
34,2.7329556941986084,-0.46974822878837585,0.179855078458786,0.1478450447320938,0.09058352559804916,2.268179178237915,2.3611650466918945,0.6654857397079468,0.7047316431999207,0.01,0.005460716063499451,1.3418430089950562,0.3396141231060028,,,,,,,,,,,,,,
35,2.7175309658050537,-0.5207827091217041,0.18501895666122437,0.1534757763147354,0.08897558599710464,2.2456438541412354,2.334477663040161,0.6513418555259705,0.6976146101951599,0.01,0.005588984434604646,1.3154722452163696,0.33702439069747925,,,,,,,,,,,,,,
36,2.7030770778656006,-0.5674194097518921,0.19019067287445068,0.15989427268505096,0.08821546286344528,2.222912549972534,2.306641101837158,0.639089822769165,0.6890828013420105,0.01,0.005714802399158479,1.2985877990722656,0.33477574586868286,,,,,,,,,,,,,,
37,2.690589666366577,-0.6079894304275513,0.19219817221164703,0.16557268798351288,0.08651802688837051,2.20805287361145,2.284548282623291,0.6295593976974487,0.6846949458122253,0.01,0.005838714278697968,1.2941579818725586,0.33334383368492126,,,,,,,,,,,,,,
38,2.676560163497925,-0.669902503490448,0.19723954796791077,0.1741289496421814,0.0828004851937294,2.189411163330078,2.25537109375,0.615856945514679,0.6825914978981018,0.01,0.005959885667800904,1.2821930646896362,0.32966315746307373,,,,,,,,,,,,,,
39,2.665942668914795,-0.7169002294540405,0.1995558887720108,0.18100832402706146,0.08076034486293793,2.175422191619873,2.233813762664795,0.6075441241264343,0.6862571239471436,0.01,0.006079394492626191,1.2883723974227905,0.3282034993171692,,,,,,,,,,,,,,
40,2.6525936126708984,-0.7688508629798889,0.20446716248989105,0.1896783858537674,0.07814294099807739,2.1569669246673584,2.2036428451538086,0.5991936922073364,0.6869986653327942,0.01,0.006197233231067658,1.299676775932312,0.3267911970615387,0.7783045172691345,0.7783045172691345,0.22169548273086548,9.212190628051758,0.7270968650934886,0.6233422756195068,6.469225883483887,-0.0,4.775040626525879,0.7791604995727539,0.6141381947919878,0.7791604995727539,1.4750694036483765,0.8057352304458618
41,2.6416876316070557,-0.813572883605957,0.20815850794315338,0.1978157013654709,0.07723739743232727,2.139596462249756,2.1773557662963867,0.5922659039497375,0.6898500323295593,0.01,0.006313686411857605,1.3216254711151123,0.32547858357429504,,,,,,,,,,,,,,
42,2.629215717315674,-0.848033607006073,0.20908857882022858,0.20327042043209076,0.07342799007892609,2.128465414047241,2.1583919525146484,0.5872929692268372,0.6931761503219604,0.01,0.006429145005702973,1.3478726148605347,0.32452213764190674,,,,,,,,,,,,,,
43,2.613762378692627,-0.8789690136909485,0.20870859920978546,0.20643755793571472,0.06999137997627258,2.1183536052703857,2.1388964653015137,0.5838465690612793,0.6968683004379272,0.01,0.006543914319515228,1.3866125345230103,0.3245716392993927,,,,,,,,,,,,,,
44,2.6025588512420654,-0.9086567759513855,0.20938880741596222,0.21009084582328796,0.06797552108764648,2.107882022857666,2.1223254203796387,0.5813982486724854,0.7024259567260742,0.01,0.006658193969249725,1.4255523681640625,0.3237695097923279,,,,,,,,,,,,,,
45,2.593834400177002,-0.9257804155349731,0.20881950855255127,0.21190406382083893,0.06615161150693893,2.10219144821167,2.111726999282837,0.580569326877594,0.7087708115577698,0.01,0.006772307834625244,1.4771748781204224,0.32448291778564453,,,,,,,,,,,,,,
46,2.586320400238037,-0.9417998790740967,0.21012960374355316,0.21396836638450623,0.06491406261920929,2.094809055328369,2.0998077392578125,0.5818094611167908,0.7192611694335938,0.01,0.006886669726848602,1.5390080213546753,0.3256153464317322,,,,,,,,,,,,,,
47,2.570727586746216,-0.9574751257896423,0.206777423620224,0.2116045355796814,0.06190316006541252,2.0896449089050293,2.0912399291992188,0.5803203582763672,0.7241519093513489,0.01,0.007000733798503875,1.5953283309936523,0.3252235949039459,,,,,,,,,,,,,,
48,2.56538462638855,-0.9648210406303406,0.20857718586921692,0.21228325366973877,0.05984444171190262,2.082766056060791,2.0865936279296875,0.5809688568115234,0.7313528656959534,0.01,0.00711492756986618,1.6541072130203247,0.32650482654571533,,,,,,,,,,,,,,
49,2.555619478225708,-0.9598994255065918,0.20792993903160095,0.21103490889072418,0.05948324128985405,2.076331853866577,2.0780110359191895,0.5815499424934387,0.7428615689277649,0.01,0.007229237558364868,1.7025837898254395,0.3265484869480133,,,,,,,,,,,,,,
50,2.542793035507202,-0.9738190770149231,0.20665183663368225,0.2085084319114685,0.057418275624513626,2.0671539306640625,2.073275089263916,0.5814729928970337,0.7475288510322571,0.01,0.007343532156944274,1.756271243095398,0.32650917768478394,0.7783045172691345,0.7783045172691345,0.22169548273086548,9.212190628051758,0.7270968650934886,0.6233422756195068,6.469225883483887,-0.0,4.775040626525879,0.7792889475822449,0.6255364432214029,0.7792889475822449,0.5574912428855896,0.9424527883529663
51,2.5377559661865234,-0.9631392955780029,0.20729991793632507,0.2082512080669403,0.05633300170302391,2.062326431274414,2.0694167613983154,0.5815969109535217,0.7551770806312561,0.01,0.0074578515391349786,1.7996057271957397,0.3271923363208771,,,,,,,,,,,,,,
52,2.530348062515259,-0.9687740802764893,0.21146643161773682,0.20990565419197083,0.056254446506500244,2.0473692417144775,2.0580737590789795,0.5820873975753784,0.7644298672676086,0.01,0.007572269018650054,1.8465455770492554,0.32757943868637085,,,,,,,,,,,,,,
53,2.5172135829925537,-0.9583344459533691,0.21382606029510498,0.211461141705513,0.05315275862812996,2.0323574542999268,2.04518985748291,0.58249831199646,0.7700037956237793,0.01,0.007686768681049346,1.882511854171753,0.3279845118522644,,,,,,,,,,,,,,
54,2.512340784072876,-0.9670099020004272,0.21342241764068604,0.20994320511817932,0.053934864699840546,2.027846097946167,2.0422346591949463,0.5822975039482117,0.7708494663238525,0.01,0.007801228181838989,1.9206225872039795,0.32808011770248413,,,,,,,,,,,,,,
55,2.5080559253692627,-0.9715253114700317,0.21628111600875854,0.21130123734474182,0.052960991859436035,2.0190587043762207,2.035966634750366,0.5812270641326904,0.7724167704582214,0.01,0.007915473594665526,1.9411768913269043,0.3277851641178131,,,,,,,,,,,,,,
56,2.4960131645202637,-0.9822531938552856,0.21954835951328278,0.21320275962352753,0.051223207265138626,2.002535581588745,2.0215423107147217,0.5795314311981201,0.7679793238639832,0.01,0.00802937988090515,1.9612623453140259,0.32727357745170593,,,,,,,,,,,,,,
57,2.4909942150115967,-0.980222225189209,0.22403523325920105,0.21727514266967773,0.05072975158691406,1.988632082939148,2.0092759132385254,0.5762338638305664,0.7703663110733032,0.01,0.008142626653671265,1.9664082527160645,0.32580363750457764,,,,,,,,,,,,,,
58,2.481670618057251,-0.983792781829834,0.22633516788482666,0.21892786026000977,0.04934350773692131,1.9767670631408691,1.9973613023757935,0.5744094252586365,0.7654655575752258,0.01,0.008255508538722992,1.9671077728271484,0.324833482503891,,,,,,,,,,,,,,
59,2.479100465774536,-0.9878969192504883,0.2260362207889557,0.21906283497810364,0.04924186319112778,1.9745293855667114,1.9949896335601807,0.5718090534210205,0.7590320110321045,0.01,0.008367870349407195,1.9684854745864868,0.3244699239730835,,,,,,,,,,,,,,
60,2.470932722091675,-0.9910646080970764,0.22994419932365417,0.22368018329143524,0.04905359074473381,1.959833025932312,1.976676344871521,0.567095160484314,0.7542431950569153,0.01,0.008479289381504058,1.9550373554229736,0.3225393295288086,0.7783045172691345,0.7783045172691345,0.22169548273086548,9.212190628051758,0.7270968650934886,0.6233422756195068,6.469225883483887,-0.0,4.775040626525879,0.7797562479972839,0.6043582770193231,0.7797562479972839,0.4090648889541626,1.0019774436950684
61,2.4653913974761963,-1.0093176364898682,0.23068588972091675,0.22429530322551727,0.047421276569366455,1.9544366598129272,1.971541166305542,0.5634620785713196,0.7513458132743835,0.01,0.008589981797218323,1.9468138217926025,0.3213635981082916,,,,,,,,,,,,,,
62,2.45939302444458,-1.0042906999588013,0.23511773347854614,0.22967304289340973,0.046775251626968384,1.9408178329467773,1.9548360109329224,0.5585606694221497,0.7391645312309265,0.01,0.008699693931102752,1.9263648986816406,0.3190860450267792,,,,,,,,,,,,,,
63,2.453127145767212,-1.0221116542816162,0.23343445360660553,0.2289341390132904,0.046128470450639725,1.937774896621704,1.9514851570129395,0.551927924156189,0.7325374484062195,0.01,0.00880807951593399,1.8934499025344849,0.3168485760688782,,,,,,,,,,,,,,
64,2.449169158935547,-1.0419578552246094,0.23428340256214142,0.22992828488349915,0.04540881887078285,1.9337035417556763,1.945393443107605,0.5449742674827576,0.7236669063568115,0.01,0.008915074369430542,1.8645144701004028,0.31400859355926514,,,,,,,,,,,,,,
65,2.4442434310913086,-1.0358026027679443,0.2381768822669983,0.2360769510269165,0.0442957878112793,1.9221383333206177,1.9292491674423218,0.538212239742279,0.7170113921165466,0.01,0.009020716817378998,1.8252419233322144,0.3115394413471222,,,,,,,,,,,,,,
66,2.439117908477783,-1.049498200416565,0.237640380859375,0.23556706309318542,0.043382078409194946,1.9181143045425415,1.926942229270935,0.5293624997138977,0.7105265855789185,0.01,0.009124589317321777,1.772109031677246,0.3079226613044739,,,,,,,,,,,,,,
67,2.437727451324463,-1.051922082901001,0.2401113510131836,0.238870307803154,0.04459021985530853,1.9115601778030396,1.9167509078979492,0.5206238627433777,0.7048662900924683,0.01,0.009226714089870454,1.7461168766021729,0.30499669909477234,,,,,,,,,,,,,,
68,2.43597412109375,-1.0707342624664307,0.2387336939573288,0.2381644994020462,0.04366099089384079,1.9127999544143677,1.91802978515625,0.5100736618041992,0.6883148550987244,0.01,0.009326728822231293,1.703973650932312,0.3005635440349579,,,,,,,,,,,,,,
