epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_reward_lcb,expected_inad_cost,expected_immediate_cost,expected_support_cost,expected_smooth_cost,expected_uncertainty_cost,exact_soft_inadmissibility_rate,measured_support,measured_smooth,measured_uncertainty,lambda_inad,lambda_support,lambda_smooth,lambda_uncertainty,lagrange,cost_budget,uses_action_mask,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
11,3.4782233238220215,0.39068564772605896,0.13338501751422882,0.1259293109178543,0.530493974685669,2.6561667919158936,2.720663070678711,0.4923076927661896,0.4354526698589325,1.4263936604064677e-18,0.8584219217300415,0.10941966623067856,0.2476741522550583,1.4263936604064677e-18,0.8584219217300415,0.10941966623067856,0.2476741522550583,0.0,0.000609628677368164,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
12,3.4007937908172607,0.31030991673469543,0.156420037150383,0.14561399817466736,0.47099247574806213,2.5917091369628906,2.663825511932373,0.5721970796585083,0.4996298551559448,1.3177176375534852e-18,0.8567638397216797,0.10922009497880936,0.25934356451034546,1.3177176375534852e-18,0.8567638397216797,0.10922009497880936,0.25934356451034546,0.0,0.000609628677368164,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
13,3.3252265453338623,0.22900041937828064,0.17913666367530823,0.16483885049819946,0.4103873372077942,2.5334880352020264,2.60823917388916,0.6524980068206787,0.5633388757705688,1.227084181619086e-18,0.8548572063446045,0.10905878990888596,0.2682754099369049,1.227084181619086e-18,0.8548572063446045,0.10905878990888596,0.2682754099369049,0.0,0.000609628677368164,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
14,3.2537591457366943,0.14318455755710602,0.2025386095046997,0.18282683193683624,0.35249948501586914,2.475958824157715,2.5558295249938965,0.7373401522636414,0.6312759518623352,1.1422314773955136e-18,0.8530092239379883,0.10919277369976044,0.27696678042411804,1.1422314773955136e-18,0.8530092239379883,0.10919277369976044,0.27696678042411804,0.0,0.000609628677368164,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
15,3.1904616355895996,0.06603600829839706,0.22384069859981537,0.20005175471305847,0.29892030358314514,2.427143096923828,2.50815486907959,0.8130390048027039,0.6859374642372131,1.0800468306783443e-18,0.8517546057701111,0.10943306982517242,0.274975061416626,1.0800468306783443e-18,0.8517546057701111,0.10943306982517242,0.274975061416626,0.0,0.000609628677368164,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
16,3.136995315551758,-0.001969907432794571,0.24140958487987518,0.21275442838668823,0.2544163465499878,2.3877246379852295,2.4691052436828613,0.8786320090293884,0.7338074445724487,1.0352767139996774e-18,0.8497673869132996,0.10975484549999237,0.27067700028419495,1.0352767139996774e-18,0.8497673869132996,0.10975484549999237,0.27067700028419495,0.0,0.000609628677368164,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
17,3.081148624420166,-0.06525316834449768,0.2492985725402832,0.21900182962417603,0.2165907472372055,2.3559670448303223,2.4365479946136475,0.939617931842804,0.7684293389320374,1.0049351087457729e-18,0.848468542098999,0.11019182205200195,0.26065418124198914,1.0049351087457729e-18,0.848468542098999,0.11019182205200195,0.26065418124198914,0.0,0.000609628677368164,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
18,3.0376780033111572,-0.1142987459897995,0.2543265223503113,0.22318141162395477,0.18879632651805878,2.3327085971832275,2.410038709640503,0.9851012825965881,0.7909595370292664,9.836818402795651e-19,0.8466030359268188,0.1106150895357132,0.24363860487937927,9.836818402795651e-19,0.8466030359268188,0.1106150895357132,0.24363860487937927,0.0,0.000609628677368164,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
19,3.001027822494507,-0.1549006849527359,0.2495494782924652,0.22112013399600983,0.16981327533721924,2.3254294395446777,2.395660400390625,1.0233150720596313,0.802364706993103,9.75152987778684e-19,0.8458647131919861,0.11119243502616882,0.22708682715892792,9.75152987778684e-19,0.8458647131919861,0.11119243502616882,0.22708682715892792,0.0,0.000609628677368164,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
20,2.9715046882629395,-0.17194359004497528,0.24398711323738098,0.2202608734369278,0.15727923810482025,2.3190107345581055,2.38094425201416,1.0371750593185425,0.7954646944999695,9.810868713004097e-19,0.8446801900863647,0.1115090623497963,0.20706316828727722,9.530766365219173e-19,0.843300998210907,0.11173991858959198,0.19959305226802826,0.0,0.0012029296755790711,0.0,0.0,0.0,0.0001,False,0.7759978175163269,0.7759978175163269,0.2240021824836731,8.304926872253418,0.0,0.853882372379303,4.141820907592773,-0.0,1.4094462394714355,0.7772298455238342,9.433507758894638e-19,0.7772298455238342,0.4533255100250244,0.04317131265997887
21,2.9485344886779785,-0.1942678689956665,0.23011048138141632,0.21322980523109436,0.15191088616847992,2.3275816440582275,2.3789846897125244,1.0567784309387207,0.7924304008483887,9.679441087402843e-19,0.8428729772567749,0.11189744621515274,0.1928689181804657,9.679441087402843e-19,0.8428729772567749,0.11189744621515274,0.1928689181804657,0.0,0.0012029296755790711,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
22,2.919973611831665,-0.19519300758838654,0.21432563662528992,0.20442773401737213,0.14600303769111633,2.3350045680999756,2.37542986869812,1.0564709901809692,0.7783284783363342,9.728686251195422e-19,0.8427572250366211,0.11241248995065689,0.18165087699890137,9.728686251195422e-19,0.8427572250366211,0.11241248995065689,0.18165087699890137,0.0,0.0012029296755790711,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
23,2.9016642570495605,-0.20352619886398315,0.1991909146308899,0.19519159197807312,0.1426539421081543,2.3488194942474365,2.3804359436035156,1.0620956420898438,0.7656135559082031,9.648318416855536e-19,0.8407040238380432,0.11280222237110138,0.17505542933940887,9.648318416855536e-19,0.8407040238380432,0.11280222237110138,0.17505542933940887,0.0,0.0012029296755790711,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
24,2.8821558952331543,-0.1900486797094345,0.18547768890857697,0.18691958487033844,0.13907933235168457,2.3567659854888916,2.3845927715301514,1.0478734970092773,0.7490640878677368,9.560121318017835e-19,0.83984375,0.11322243511676788,0.17617267370224,9.560121318017835e-19,0.83984375,0.11322243511676788,0.17617267370224,0.0,0.0012029296755790711,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
25,2.8642752170562744,-0.19351013004779816,0.17019720375537872,0.1756044179201126,0.133783221244812,2.3747119903564453,2.3946683406829834,1.0496469736099243,0.7347862720489502,9.40818581707986e-19,0.8379760384559631,0.11330409348011017,0.17793844640254974,9.40818581707986e-19,0.8379760384559631,0.11330409348011017,0.17793844640254974,0.0,0.0012029296755790711,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
26,2.8409504890441895,-0.18260827660560608,0.1602066308259964,0.16786211729049683,0.12789829075336456,2.378018617630005,2.3919482231140137,1.0379369258880615,0.7098956108093262,9.19195356712814e-19,0.8369951844215393,0.11373601853847504,0.17962811887264252,9.19195356712814e-19,0.8369951844215393,0.11373601853847504,0.17962811887264252,0.0,0.0012029296755790711,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
27,2.825129508972168,-0.1741935759782791,0.1511269509792328,0.16093474626541138,0.12207669019699097,2.3860251903533936,2.3959574699401855,1.0282255411148071,0.6851171851158142,8.924033902625276e-19,0.835422933101654,0.1141749694943428,0.18235398828983307,8.924033902625276e-19,0.835422933101654,0.1141749694943428,0.18235398828983307,0.0,0.0012029296755790711,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
28,2.8068385124206543,-0.17102184891700745,0.1430584192276001,0.1541893035173416,0.11450932174921036,2.3928065299987793,2.3973565101623535,1.0234010219573975,0.6651893854141235,8.56322030436906e-19,0.8333684802055359,0.11445630341768265,0.18632552027702332,8.56322030436906e-19,0.8333684802055359,0.11445630341768265,0.18632552027702332,0.0,0.0012029296755790711,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
29,2.7894673347473145,-0.17469671368598938,0.14004512131214142,0.15079869329929352,0.11042088270187378,2.3855478763580322,2.390857696533203,1.0259931087493896,0.6404424905776978,8.234575760135031e-19,0.8323123455047607,0.11457869410514832,0.18601754307746887,8.234575760135031e-19,0.8323123455047607,0.11457869410514832,0.18601754307746887,0.0,0.0012029296755790711,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
30,2.77323842048645,-0.18807654082775116,0.13881133496761322,0.14937835931777954,0.10770051181316376,2.3762052059173584,2.378491163253784,1.0369431972503662,0.6210244297981262,7.914368458149042e-19,0.8298673629760742,0.11486472934484482,0.18613216280937195,7.50114712749156e-19,0.8283227682113647,0.11548919230699539,0.178334042429924,0.0,0.001781252443790436,0.0,0.0,0.0,0.0001,False,0.7777776718139648,0.7777776718139648,0.22222232818603516,7.908403396606445,0.0,0.859167754650116,4.142315864562988,-0.0,1.6311556100845337,0.7777304649353027,7.426563782163128e-19,0.7777304649353027,0.4237478971481323,0.07215778529644012
31,2.7558937072753906,-0.20147693157196045,0.1387149542570114,0.14791125059127808,0.10369464010000229,2.36374831199646,2.3673975467681885,1.0491158962249756,0.6041319966316223,7.403747798068527e-19,0.8283622860908508,0.1150718405842781,0.18407367169857025,7.403747798068527e-19,0.8283622860908508,0.1150718405842781,0.18407367169857025,0.0,0.001781252443790436,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
32,2.7442102432250977,-0.22622138261795044,0.14145933091640472,0.14974433183670044,0.10231613367795944,2.3480069637298584,2.3533737659454346,1.0713797807693481,0.5863100290298462,7.074748600146866e-19,0.8263522982597351,0.11534329503774643,0.17933739721775055,7.074748600146866e-19,0.8263522982597351,0.11534329503774643,0.17933739721775055,0.0,0.001781252443790436,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
33,2.728170871734619,-0.25296416878700256,0.1457090675830841,0.15255537629127502,0.09880884736776352,2.3286049365997314,2.333590507507324,1.0956226587295532,0.5701907277107239,6.729499956079483e-19,0.8241569995880127,0.11526068300008774,0.17627109587192535,6.729499956079483e-19,0.8241569995880127,0.11526068300008774,0.17627109587192535,0.0,0.001781252443790436,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
34,2.7137324810028076,-0.2837583124637604,0.1515645980834961,0.15621201694011688,0.09816087782382965,2.302851676940918,2.3127381801605225,1.1237504482269287,0.560085117816925,6.538990438238747e-19,0.8219520449638367,0.115576833486557,0.17162969708442688,6.538990438238747e-19,0.8219520449638367,0.115576833486557,0.17162969708442688,0.0,0.001781252443790436,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
35,2.701012372970581,-0.32829394936561584,0.15954181551933289,0.16248315572738647,0.09606944769620895,2.2768938541412354,2.2889418601989746,1.1657768487930298,0.5495782494544983,6.184306765309431e-19,0.819995641708374,0.11572857946157455,0.16605618596076965,6.184306765309431e-19,0.819995641708374,0.11572857946157455,0.16605618596076965,0.0,0.001781252443790436,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
36,2.6876420974731445,-0.36296775937080383,0.1670781522989273,0.16876667737960815,0.09432250261306763,2.2493033409118652,2.2656466960906982,1.1977657079696655,0.5398054718971252,5.872628212426747e-19,0.8178418874740601,0.11570680886507034,0.16071641445159912,5.872628212426747e-19,0.8178418874740601,0.11570680886507034,0.16071641445159912,0.0,0.001781252443790436,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
37,2.6722352504730225,-0.4070483148097992,0.17567506432533264,0.17585667967796326,0.09161420911550522,2.2195897102355957,2.23858904838562,1.238722324371338,0.5286417603492737,5.631564517474067e-19,0.8153167366981506,0.11557213962078094,0.15470658242702484,5.631564517474067e-19,0.8153167366981506,0.11557213962078094,0.15470658242702484,0.0,0.001781252443790436,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
38,2.659433126449585,-0.4592015743255615,0.1853984147310257,0.1841692179441452,0.09025976061820984,2.1888315677642822,2.2103798389434814,1.289269208908081,0.5241895318031311,5.331175428989083e-19,0.8141816854476929,0.11560098826885223,0.14995604753494263,5.331175428989083e-19,0.8141816854476929,0.11560098826885223,0.14995604753494263,0.0,0.001781252443790436,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
39,2.6436851024627686,-0.49532440304756165,0.19153544306755066,0.18922658264636993,0.08712708204984665,2.163093328475952,2.1884989738464355,1.323086142539978,0.5179974436759949,5.295838790208701e-19,0.8124972581863403,0.11552400141954422,0.14372923970222473,5.295838790208701e-19,0.8124972581863403,0.11552400141954422,0.14372923970222473,0.0,0.001781252443790436,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
40,2.6306312084198,-0.5379013419151306,0.19535675644874573,0.192959263920784,0.08430474251508713,2.144350528717041,2.171670436859131,1.3628628253936768,0.5106328725814819,5.164105624768686e-19,0.8097318410873413,0.11523044854402542,0.14333781599998474,4.56796769382968e-19,0.8076055645942688,0.11499254405498505,0.13479453325271606,0.0,0.0023388580083847045,0.0,0.0,0.0,0.0001,False,0.7807379961013794,0.7807379961013794,0.2192620038986206,8.060070037841797,0.0,0.8801172375679016,4.0941081047058105,-0.0,1.5851773023605347,0.7782424092292786,4.524137391935358e-19,0.7782424092292786,0.3888642191886902,0.10979022830724716
41,2.618462324142456,-0.57259202003479,0.2023247629404068,0.19809351861476898,0.08146072924137115,2.1210405826568604,2.1521260738372803,1.3960840702056885,0.5062550902366638,4.975204973219365e-19,0.8080483078956604,0.11515804380178452,0.1409478634595871,4.975204973219365e-19,0.8080483078956604,0.11515804380178452,0.1409478634595871,0.0,0.0023388580083847045,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
42,2.6069796085357666,-0.6176242828369141,0.20631510019302368,0.20138418674468994,0.07865341007709503,2.1050467491149902,2.136207103729248,1.4377802610397339,0.4986901879310608,4.765654274665541e-19,0.8050034046173096,0.11478175222873688,0.13803191483020782,4.765654274665541e-19,0.8050034046173096,0.11478175222873688,0.13803191483020782,0.0,0.0023388580083847045,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
43,2.59377384185791,-0.6499439477920532,0.20919039845466614,0.20366601645946503,0.07641468197107315,2.0888781547546387,2.1201274394989014,1.4688072204589844,0.4909658432006836,4.561667916694784e-19,0.8036587238311768,0.11478977650403976,0.13854892551898956,4.561667916694784e-19,0.8036587238311768,0.11478977650403976,0.13854892551898956,0.0,0.0023388580083847045,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
44,2.5788984298706055,-0.684360921382904,0.21247607469558716,0.2053794115781784,0.07353459298610687,2.070560932159424,2.1044552326202393,1.5019547939300537,0.48121124505996704,4.728155075571215e-19,0.8025921583175659,0.11464814096689224,0.13649410009384155,4.728155075571215e-19,0.8025921583175659,0.11464814096689224,0.13649410009384155,0.0,0.0023388580083847045,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
45,2.5692596435546875,-0.708225667476654,0.21632368862628937,0.20854000747203827,0.07194046676158905,2.0564563274383545,2.088454246520996,1.5232247114181519,0.4734571576118469,4.569399470482741e-19,0.7998726963996887,0.1143038421869278,0.1377371847629547,4.569399470482741e-19,0.7998726963996887,0.1143038421869278,0.1377371847629547,0.0,0.0023388580083847045,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
46,2.552461862564087,-0.7513406276702881,0.22077734768390656,0.2122775763273239,0.06869439780712128,2.035379409790039,2.0660457611083984,1.5635051727294922,0.4633731245994568,4.288462826571649e-19,0.7973123788833618,0.11425910890102386,0.13497641682624817,4.288462826571649e-19,0.7973123788833618,0.11425910890102386,0.13497641682624817,0.0,0.0023388580083847045,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
47,2.5452208518981934,-0.7686952948570251,0.2190743237733841,0.21084246039390564,0.06582799553871155,2.0347118377685547,2.0642402172088623,1.5793415307998657,0.45058366656303406,4.473139945612062e-19,0.7959553003311157,0.11414224654436111,0.13333295285701752,4.473139945612062e-19,0.7959553003311157,0.11414224654436111,0.13333295285701752,0.0,0.0023388580083847045,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
48,2.5319225788116455,-0.7950872182846069,0.2195102721452713,0.2117987871170044,0.0622662678360939,2.024547576904297,2.0521469116210938,1.60349440574646,0.43188193440437317,4.717255937025063e-19,0.7939720749855042,0.11392145603895187,0.1307636797428131,4.717255937025063e-19,0.7939720749855042,0.11392145603895187,0.1307636797428131,0.0,0.0023388580083847045,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
49,2.5224790573120117,-0.817492663860321,0.22202752530574799,0.21435798704624176,0.06045544520020485,2.0128939151763916,2.0383822917938232,1.6240901947021484,0.4184795320034027,4.119212108967467e-19,0.7921525239944458,0.11392853409051895,0.13083237409591675,4.119212108967467e-19,0.7921525239944458,0.11392853409051895,0.13083237409591675,0.0,0.0023388580083847045,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
50,2.5121870040893555,-0.8288670182228088,0.22303369641304016,0.21527506411075592,0.057319387793540955,2.0039477348327637,2.029170036315918,1.6337202787399292,0.40023085474967957,4.044730698661661e-19,0.7906746864318848,0.11388486623764038,0.1281251162290573,3.2552079905248635e-19,0.7877407670021057,0.11378554254770279,0.11860229074954987,0.0,0.00287659877538681,0.0,0.0,0.0,0.0001,False,0.7815645933151245,0.7815645933151245,0.2184354066848755,8.273171424865723,0.0,0.8881895542144775,4.077057361602783,-0.0,1.5485953092575073,0.7790589928627014,3.225055185214548e-19,0.7790589928627014,0.3511947989463806,0.1589588075876236
51,2.507822275161743,-0.8650059103965759,0.22131609916687012,0.21393199265003204,0.05659531429409981,2.0038094520568848,2.0281484127044678,1.6677147150039673,0.38772380352020264,4.1384494865820946e-19,0.7882733941078186,0.11402710527181625,0.12642425298690796,4.1384494865820946e-19,0.7882733941078186,0.11402710527181625,0.12642425298690796,0.0,0.00287659877538681,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
52,2.4988605976104736,-0.8860548138618469,0.22543306648731232,0.21869347989559174,0.055261850357055664,1.988204002380371,2.010740280151367,1.687015414237976,0.37486881017684937,4.133014134475797e-19,0.786676287651062,0.11418783664703369,0.12488768994808197,4.133014134475797e-19,0.786676287651062,0.11418783664703369,0.12488768994808197,0.0,0.00287659877538681,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
53,2.487520456314087,-0.8940680027008057,0.2250266671180725,0.21847279369831085,0.05247272923588753,1.980682134628296,2.0024144649505615,1.6923962831497192,0.36136603355407715,3.7586761332043385e-19,0.7846081256866455,0.11412259936332703,0.11920932680368423,3.7586761332043385e-19,0.7846081256866455,0.11412259936332703,0.11920932680368423,0.0,0.00287659877538681,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
54,2.483309268951416,-0.9179269671440125,0.22476671636104584,0.21855680644512177,0.051630303263664246,1.978107213973999,1.9986034631729126,1.7138712406158447,0.3476615250110626,4.516072687355096e-19,0.7822415232658386,0.11428960412740707,0.119013711810112,4.516072687355096e-19,0.7822415232658386,0.11428960412740707,0.119013711810112,0.0,0.00287659877538681,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
55,2.475492000579834,-0.9414628148078918,0.22896380722522736,0.22299791872501373,0.05072272568941116,1.964116096496582,1.9814989566802979,1.7347489595413208,0.3324122726917267,4.250792504488101e-19,0.7799802422523499,0.11419402807950974,0.11503447592258453,4.250792504488101e-19,0.7799802422523499,0.11419402807950974,0.11503447592258453,0.0,0.00287659877538681,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
56,2.466604471206665,-0.9728952646255493,0.22903664410114288,0.22253850102424622,0.04991455003619194,1.9547977447509766,1.9754317998886108,1.7646247148513794,0.3245098292827606,3.483001133470908e-19,0.7786033749580383,0.11466876417398453,0.1132122203707695,3.483001133470908e-19,0.7786033749580383,0.11466876417398453,0.1132122203707695,0.0,0.00287659877538681,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
57,2.462810516357422,-0.9881642460823059,0.23088273406028748,0.2244219183921814,0.050100892782211304,1.94901704788208,1.9657927751541138,1.777471899986267,0.31357523798942566,3.9061510626891207e-19,0.7766114473342896,0.11472688615322113,0.10886411368846893,3.9061510626891207e-19,0.7766114473342896,0.11472688615322113,0.10886411368846893,0.0,0.00287659877538681,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
58,2.4537007808685303,-1.0064653158187866,0.23405039310455322,0.22739899158477783,0.04826942831277847,1.935312032699585,1.9526516199111938,1.7946726083755493,0.3047758936882019,4.361307194746424e-19,0.7757067084312439,0.11527661234140396,0.10685448348522186,4.361307194746424e-19,0.7757067084312439,0.11527661234140396,0.10685448348522186,0.0,0.00287659877538681,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
59,2.448469877243042,-1.0308196544647217,0.23283961415290833,0.22696326673030853,0.04754455387592316,1.9328380823135376,1.9494068622589111,1.8164795637130737,0.2927299737930298,4.708250008105892e-19,0.7735041379928589,0.1153545007109642,0.1033751368522644,4.708250008105892e-19,0.7735041379928589,0.1153545007109642,0.1033751368522644,0.0,0.00287659877538681,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
60,2.4447851181030273,-1.0591011047363281,0.23420798778533936,0.22966568171977997,0.046606115996837616,1.9275293350219727,1.9410812854766846,1.8435794115066528,0.2839696407318115,3.9197243210592916e-19,0.772530198097229,0.11554165929555893,0.10124406218528748,2.529339846965049e-19,0.7699361443519592,0.11574676632881165,0.09116653352975845,0.0,0.003396534919738769,0.0,0.0,0.0,0.0001,False,0.7825802564620972,0.7825802564620972,0.21741974353790283,8.42031192779541,0.0,0.8764174580574036,4.101909637451172,-0.0,1.5742971897125244,0.7801045775413513,2.5065519306198525e-19,0.7801046371459961,0.30171114206314087,0.24497973918914795
61,2.441446304321289,-1.0869636535644531,0.2365739643573761,0.23188485205173492,0.04601873457431793,1.9209250211715698,1.9330123662948608,1.869718074798584,0.2764056622982025,4.2485030236489193e-19,0.7707459926605225,0.11556757241487503,0.09778302907943726,4.2485030236489193e-19,0.7707459926605225,0.11556757241487503,0.09778302907943726,0.0,0.003396534919738769,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
62,2.4341466426849365,-1.1108150482177734,0.23809483647346497,0.23457923531532288,0.044717349112033844,1.9118221998214722,1.9216880798339844,1.8917478322982788,0.2671773135662079,4.986949386953969e-19,0.7691136002540588,0.11607921123504639,0.09585971385240555,4.986949386953969e-19,0.7691136002540588,0.11607921123504639,0.09585971385240555,0.0,0.003396534919738769,0.0,0.0,0.0,0.0001,False,,,,,,,,,,,,,,
