epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,expected_cost,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,0.9806026816368103,0.059625037014484406,0.023188788443803787,0.015538363717496395,0.0023582777939736843,0.018538817763328552,3.7077635526657105e-06,0.06085221841931343,0.12666840851306915,,,,,,,,,,,,,,
2,0.9637421369552612,0.03667575493454933,0.014206664636731148,0.010684351436793804,0.0014406628906726837,0.013141232542693615,6.336010061204433e-06,0.05987817794084549,0.12661683559417725,,,,,,,,,,,,,,
3,0.9547178745269775,0.018251638859510422,0.009149382822215557,0.008424225263297558,0.001117254258133471,0.009283751249313354,8.192760311067105e-06,0.05889827385544777,0.12665455043315887,,,,,,,,,,,,,,
4,0.9520106315612793,0.0017513848142698407,0.00786290317773819,0.007572416681796312,0.0009572983253747225,0.00710991071537137,9.61474245414138e-06,0.05837814509868622,0.12679825723171234,,,,,,,,,,,,,,
5,0.9504650235176086,-0.009096252731978893,0.007675806060433388,0.0071342200972139835,0.0009054517140612006,0.006514806300401688,1.0917703714221717e-05,0.05715614929795265,0.12700697779655457,,,,,,,,,,,,,,
6,0.9497600793838501,-0.019135434180498123,0.007882963865995407,0.007027112878859043,0.0008466777508147061,0.006093746051192284,1.2136452924460173e-05,0.05711204558610916,0.12698455154895782,,,,,,,,,,,,,,
7,0.94854736328125,-0.024386266246438026,0.007703949231654406,0.006695989053696394,0.0008384637185372412,0.005489452742040157,1.3234343472868205e-05,0.0565839558839798,0.12721297144889832,,,,,,,,,,,,,,
8,0.9469543099403381,-0.028936685994267464,0.007324858568608761,0.006327734794467688,0.0008082555723376572,0.005641725845634937,1.4362688641995193e-05,0.05611804127693176,0.12730669975280762,,,,,,,,,,,,,,
9,0.9453450441360474,-0.030453436076641083,0.006749981548637152,0.006276553031057119,0.0007791938842274249,0.0057114725932478905,1.550498316064477e-05,0.0561523512005806,0.1274866759777069,,,,,,,,,,,,,,
10,0.9439366459846497,-0.028448324650526047,0.006091841962188482,0.005937454290688038,0.0007458475301973522,0.005683165043592453,1.6641616169363263e-05,0.05637362226843834,0.1276225447654724,,,,,,,,,,,,,,
