epoch,critic_loss,actor_loss,q1_loss,q2_loss,cost_loss,cql_q1,cql_q2,expected_immediate_cost,expected_cost_to_go,cost_budget,lagrange,expert_kl,smoothness,avg_return,survival_rate,mortality_rate,avg_length,inadmissibility_rate,expert_argmax_match,mean_kl_to_expert,policy_entropy,mean_action_deviation_from_expert,soft_survival_rate,soft_inadmissibility_rate,soft_avg_return,soft_policy_entropy,soft_mean_kl_to_expert
1,4.159098148345947,0.10143812745809555,0.032862339168787,0.02921576425433159,0.867462158203125,3.237417221069336,3.221698760986328,0.8817191123962402,0.06280835717916489,0.02,0.00017234382247924805,2.452817678451538,0.3554686903953552,,,,,,,,,,,,,,
2,4.088057994842529,0.10964605212211609,0.033126793801784515,0.02937540039420128,0.8409698605537415,3.192129135131836,3.1770427227020264,0.8809868693351746,0.08199305832386017,0.02,0.00034454119634628295,2.440500497817993,0.35552334785461426,,,,,,,,,,,,,,
3,4.015443325042725,0.11850305646657944,0.035433344542980194,0.03183862939476967,0.8097506761550903,3.1458773612976074,3.1309635639190674,0.8798103332519531,0.10497884452342987,0.02,0.0005165032629966736,2.422231674194336,0.35554182529449463,,,,,,,,,,,,,,
4,3.944540500640869,0.1292223185300827,0.0391259603202343,0.03625454381108284,0.7738770246505737,3.104419469833374,3.086146831512451,0.8784259557723999,0.13146407902240753,0.02,0.0006881884541511535,2.4035391807556152,0.35552269220352173,,,,,,,,,,,,,,
5,3.8707714080810547,0.1396728903055191,0.04439486563205719,0.04264736548066139,0.7347995638847351,3.0582473278045654,3.03961181640625,0.8767279386520386,0.16197100281715393,0.02,0.0008595340418815612,2.3835816383361816,0.3557054400444031,,,,,,,,,,,,,,
6,3.794283151626587,0.14956000447273254,0.051533106714487076,0.05178051441907883,0.6918941140174866,3.011730194091797,2.9864203929901123,0.8747840523719788,0.1964264214038849,0.02,0.0010304908523559569,2.361783027648926,0.35565945506095886,,,,,,,,,,,,,,
7,3.7226085662841797,0.15781693160533905,0.05971416458487511,0.06288272887468338,0.647850513458252,2.968174457550049,2.936147689819336,0.8729407787322998,0.23507548868656158,0.02,0.0012010790081024168,2.340134859085083,0.3557650148868561,,,,,,,,,,,,,,
8,3.6460647583007812,0.1651879847049713,0.07005045562982559,0.07701211422681808,0.5986358523368835,2.9208648204803467,2.8798680305480957,0.8705328106880188,0.2795000970363617,0.02,0.0013711855702400206,2.3162708282470703,0.35583892464637756,,,,,,,,,,,,,,
9,3.5702013969421387,0.17123737931251526,0.08169474452733994,0.09367328137159348,0.5481014251708984,2.8701202869415283,2.823343515396118,0.8682666420936584,0.3291131854057312,0.02,0.0015408388986587523,2.291511297225952,0.35582658648490906,,,,,,,,,,,,,,
10,3.4939284324645996,0.17094968259334564,0.09427590668201447,0.11295481026172638,0.49530094861984253,2.818655014038086,2.7641382217407227,0.8653905987739563,0.38136351108551025,0.02,0.0017099170184135435,2.2629640102386475,0.3557922840118408,0.7794474959373474,0.7794474959373474,0.2205525040626526,9.51073932647705,0.74577836386475,0.23303864896297455,13.512567520141602,-0.0,7.554605007171631,0.7756864428520203,0.8522106150556856,0.7756864428520203,3.203821897506714,2.5167839527130127
11,3.422187328338623,0.16821296513080597,0.10704682767391205,0.132761612534523,0.44366616010665894,2.7678604125976562,2.7095654010772705,0.8627833724021912,0.43912312388420105,0.02,0.0018784736928939816,2.23937726020813,0.3559074103832245,,,,,,,,,,,,,,
12,3.355020046234131,0.15983963012695312,0.12069875001907349,0.1536613404750824,0.39353466033935547,2.717863082885742,2.6563873291015625,0.8595548272132874,0.5022504329681396,0.02,0.002046384658336639,2.2106616497039795,0.3561175465583801,,,,,,,,,,,,,,
13,3.290081024169922,0.14623986184597015,0.13283778727054596,0.17432072758674622,0.34550079703330994,2.6701767444610596,2.604666233062744,0.8560799360275269,0.568940281867981,0.02,0.0022136006455421445,2.1789770126342773,0.35607269406318665,,,,,,,,,,,,,,
