model,state_id,action,admissible,q_value
Conservative Q-Learning,285,12,0,3.8850512504577637
Conservative Q-Learning,285,13,0,3.8987371921539307
Conservative Q-Learning,285,14,0,3.9158544540405273
Conservative Q-Learning,285,15,1,5.534780979156494
Conservative Q-Learning,285,16,0,3.92345929145813
Conservative Q-Learning,285,17,0,3.966517448425293
Conservative Q-Learning,285,18,0,3.947469711303711
Conservative Q-Learning,285,19,0,3.886695623397827
Conservative Q-Learning,285,20,1,5.95168399810791
Conservative Q-Learning,285,21,0,3.9374020099639893
Conservative Q-Learning,285,22,0,3.9040510654449463
Conservative Q-Learning,285,23,0,3.964816093444824
Conservative Q-Learning,285,24,0,3.9908103942871094
Conservative Q-Learning,284,0,0,3.745485782623291
Conservative Q-Learning,284,1,0,3.6832661628723145
Conservative Q-Learning,284,2,0,3.5829038619995117
Conservative Q-Learning,284,3,0,3.6564204692840576
Conservative Q-Learning,284,4,0,3.6768040657043457
Conservative Q-Learning,284,5,1,5.0113525390625
Conservative Q-Learning,284,6,0,3.7046432495117188
Conservative Q-Learning,284,7,0,3.701251745223999
Conservative Q-Learning,284,8,0,3.688255548477173
Conservative Q-Learning,284,9,0,3.6319167613983154
Conservative Q-Learning,284,10,1,4.918271064758301
Conservative Q-Learning,284,11,0,3.6671464443206787
Conservative Q-Learning,284,12,0,3.6949400901794434
Conservative Q-Learning,284,13,0,3.699855089187622
Conservative Q-Learning,284,14,0,3.689173936843872
Conservative Q-Learning,284,15,1,4.639954566955566
Conservative Q-Learning,284,16,0,3.6883325576782227
Conservative Q-Learning,284,17,0,3.668015718460083
Conservative Q-Learning,284,18,0,3.6654181480407715
Conservative Q-Learning,284,19,0,3.663717746734619
Conservative Q-Learning,284,20,1,4.592857360839844
Conservative Q-Learning,284,21,0,3.663515567779541
Conservative Q-Learning,284,22,0,3.756714105606079
Conservative Q-Learning,284,23,0,3.6553080081939697
Conservative Q-Learning,284,24,0,3.6460518836975098
Conservative Q-Learning,283,0,0,3.7004051208496094
Conservative Q-Learning,283,1,0,3.5077431201934814
Conservative Q-Learning,283,2,0,3.4346015453338623
Conservative Q-Learning,283,3,0,3.4687392711639404
Conservative Q-Learning,283,4,0,3.4373788833618164
Conservative Q-Learning,283,5,1,4.658002853393555
Conservative Q-Learning,283,6,0,3.4780876636505127
Conservative Q-Learning,283,7,0,3.421680450439453
Conservative Q-Learning,283,8,0,3.4435882568359375
Conservative Q-Learning,283,9,0,3.4606995582580566
Conservative Q-Learning,283,10,1,4.660367965698242
Conservative Q-Learning,283,11,0,3.4233620166778564
Conservative Q-Learning,283,12,0,3.4497909545898438
Conservative Q-Learning,283,13,0,3.4324381351470947
Conservative Q-Learning,283,14,0,3.390887498855591
Conservative Q-Learning,283,15,1,4.2767720222473145
Conservative Q-Learning,283,16,0,3.4679720401763916
Conservative Q-Learning,283,17,0,3.5650928020477295
Conservative Q-Learning,283,18,0,3.4330391883850098
Conservative Q-Learning,283,19,0,3.433702230453491
Conservative Q-Learning,283,20,1,4.2880401611328125
Conservative Q-Learning,283,21,0,3.4334356784820557
Conservative Q-Learning,283,22,0,3.5938894748687744
Conservative Q-Learning,283,23,0,3.418149471282959
Conservative Q-Learning,283,24,0,3.449535369873047
Conservative Q-Learning,557,0,1,7.6164445877075195
Conservative Q-Learning,557,1,0,4.430837631225586
Conservative Q-Learning,557,2,0,4.529301166534424
Conservative Q-Learning,557,3,0,4.561884880065918
Conservative Q-Learning,557,4,0,4.550793647766113
Conservative Q-Learning,557,5,0,4.568177700042725
Conservative Q-Learning,557,6,0,4.487215518951416
Conservative Q-Learning,557,7,0,4.518330097198486
Conservative Q-Learning,557,8,0,4.535093307495117
Conservative Q-Learning,557,9,0,4.498470783233643
Conservative Q-Learning,557,10,0,4.211194038391113
Conservative Q-Learning,557,11,0,4.543849468231201
Conservative Q-Learning,557,12,0,4.5533833503723145
Conservative Q-Learning,557,13,0,4.529632091522217
Conservative Q-Learning,557,14,0,4.576174259185791
Conservative Q-Learning,557,15,0,4.228509902954102
Conservative Q-Learning,557,16,0,4.541731357574463
Conservative Q-Learning,557,17,0,4.544499397277832
Conservative Q-Learning,557,18,0,4.510666370391846
Conservative Q-Learning,557,19,0,4.499274730682373
Conservative Q-Learning,557,20,0,4.5453901290893555
Conservative Q-Learning,557,21,0,4.605888843536377
Conservative Q-Learning,557,22,0,4.445564270019531
Conservative Q-Learning,557,23,0,4.362709999084473
Conservative Q-Learning,557,24,0,4.635506629943848
Conservative Q-Learning,559,0,1,7.710005283355713
Conservative Q-Learning,559,1,0,4.374110698699951
Conservative Q-Learning,559,2,0,4.355672359466553
Conservative Q-Learning,559,3,0,4.377750873565674
Conservative Q-Learning,559,4,0,4.397546291351318
Conservative Q-Learning,559,5,0,4.098570823669434
Conservative Q-Learning,559,6,0,4.386916637420654
Conservative Q-Learning,559,7,0,4.386312484741211
Conservative Q-Learning,559,8,0,4.356391429901123
Conservative Q-Learning,559,9,0,4.341155529022217
Conservative Q-Learning,559,10,0,4.198150634765625
Conservative Q-Learning,559,11,0,4.400932788848877
Conservative Q-Learning,559,12,0,4.377817153930664
Conservative Q-Learning,559,13,0,4.358659267425537
Conservative Q-Learning,559,14,0,4.430196285247803
Conservative Q-Learning,559,15,0,4.246232986450195
Conservative Q-Learning,559,16,0,4.370298862457275
Conservative Q-Learning,559,17,0,4.4151763916015625
Conservative Q-Learning,559,18,0,4.403133392333984
Conservative Q-Learning,559,19,0,4.327616214752197
Conservative Q-Learning,559,20,0,4.319746017456055
Conservative Q-Learning,559,21,0,4.412994384765625
Conservative Q-Learning,559,22,0,4.396146297454834
Conservative Q-Learning,559,23,0,4.416652679443359
Conservative Q-Learning,559,24,0,4.317841053009033
Vanilla Offline Actor-Critic,357,0,1,0.7030096054077148
Vanilla Offline Actor-Critic,357,1,0,0.7017365097999573
Vanilla Offline Actor-Critic,357,2,0,0.7024458050727844
Vanilla Offline Actor-Critic,357,3,0,0.6990610957145691
Vanilla Offline Actor-Critic,357,4,0,0.698927104473114
Vanilla Offline Actor-Critic,357,5,0,0.7066207528114319
Vanilla Offline Actor-Critic,357,6,0,0.7023637890815735
Vanilla Offline Actor-Critic,357,7,0,0.7026188373565674
Vanilla Offline Actor-Critic,357,8,0,0.7050014138221741
Vanilla Offline Actor-Critic,357,9,0,0.7061851024627686
Vanilla Offline Actor-Critic,357,10,0,0.7104325890541077
Vanilla Offline Actor-Critic,357,11,0,0.704917848110199
Vanilla Offline Actor-Critic,357,12,0,0.7110558748245239
Vanilla Offline Actor-Critic,357,13,0,0.7008349299430847
Vanilla Offline Actor-Critic,357,14,0,0.7046171426773071
Vanilla Offline Actor-Critic,357,15,0,0.7027214169502258
Vanilla Offline Actor-Critic,357,16,0,0.7014600038528442
Vanilla Offline Actor-Critic,357,17,0,0.7073426842689514
Vanilla Offline Actor-Critic,357,18,0,0.6998152136802673
Vanilla Offline Actor-Critic,357,19,0,0.7115183472633362
Vanilla Offline Actor-Critic,357,20,0,0.7103127241134644
Vanilla Offline Actor-Critic,357,21,0,0.703389585018158
Vanilla Offline Actor-Critic,357,22,0,0.7024214267730713
Vanilla Offline Actor-Critic,357,23,0,0.7080812454223633
Vanilla Offline Actor-Critic,357,24,0,0.7049650549888611
Vanilla Offline Actor-Critic,287,0,1,0.8353967666625977
Vanilla Offline Actor-Critic,287,1,0,0.8360275626182556
Vanilla Offline Actor-Critic,287,2,0,0.8395251631736755
Vanilla Offline Actor-Critic,287,3,0,0.8374602198600769
Vanilla Offline Actor-Critic,287,4,0,0.8328903913497925
Vanilla Offline Actor-Critic,287,5,0,0.8372475504875183
Vanilla Offline Actor-Critic,287,6,0,0.8329309821128845
Vanilla Offline Actor-Critic,287,7,0,0.8367094397544861
Vanilla Offline Actor-Critic,287,8,0,0.8382386565208435
Vanilla Offline Actor-Critic,287,9,0,0.8389894962310791
Vanilla Offline Actor-Critic,287,10,0,0.8376594185829163
Vanilla Offline Actor-Critic,287,11,0,0.8308084011077881
Vanilla Offline Actor-Critic,287,12,0,0.8356883525848389
Vanilla Offline Actor-Critic,287,13,0,0.8365488052368164
Vanilla Offline Actor-Critic,287,14,0,0.8396496772766113
Vanilla Offline Actor-Critic,287,15,0,0.8372779488563538
Vanilla Offline Actor-Critic,287,16,0,0.8406921029090881
Vanilla Offline Actor-Critic,287,17,0,0.8361926078796387
Vanilla Offline Actor-Critic,287,18,0,0.8318968415260315
Vanilla Offline Actor-Critic,287,19,0,0.8375934362411499
Vanilla Offline Actor-Critic,287,20,0,0.8348820805549622
Vanilla Offline Actor-Critic,287,21,0,0.8394262790679932
Vanilla Offline Actor-Critic,287,22,0,0.8323337435722351
Vanilla Offline Actor-Critic,287,23,0,0.8349822163581848
Vanilla Offline Actor-Critic,287,24,0,0.8342273831367493
Vanilla Offline Actor-Critic,554,0,1,0.8590099811553955
Vanilla Offline Actor-Critic,554,1,0,0.8540215492248535
Vanilla Offline Actor-Critic,554,2,0,0.8556687831878662
Vanilla Offline Actor-Critic,554,3,0,0.8535491228103638
Vanilla Offline Actor-Critic,554,4,0,0.8560858368873596
Vanilla Offline Actor-Critic,554,5,0,0.8481319546699524
Vanilla Offline Actor-Critic,554,6,0,0.8465756773948669
Vanilla Offline Actor-Critic,554,7,0,0.8519445061683655
Vanilla Offline Actor-Critic,554,8,0,0.8565223217010498
Vanilla Offline Actor-Critic,554,9,0,0.8481462001800537
Vanilla Offline Actor-Critic,554,10,0,0.8518624901771545
Vanilla Offline Actor-Critic,554,11,0,0.8571702837944031
Vanilla Offline Actor-Critic,554,12,0,0.8539178371429443
Vanilla Offline Actor-Critic,554,13,0,0.8535784482955933
Vanilla Offline Actor-Critic,554,14,0,0.8532063961029053
Vanilla Offline Actor-Critic,554,15,0,0.8588207960128784
Vanilla Offline Actor-Critic,554,16,0,0.8512170314788818
Vanilla Offline Actor-Critic,554,17,0,0.852027177810669
Vanilla Offline Actor-Critic,554,18,0,0.8490564227104187
Vanilla Offline Actor-Critic,554,19,0,0.8531222343444824
Vanilla Offline Actor-Critic,554,20,0,0.8599754571914673
Vanilla Offline Actor-Critic,554,21,0,0.856708288192749
Vanilla Offline Actor-Critic,554,22,0,0.8511012196540833
Vanilla Offline Actor-Critic,554,23,0,0.8524825572967529
Vanilla Offline Actor-Critic,554,24,0,0.8593394160270691
Vanilla Offline Actor-Critic,285,0,0,0.8608635067939758
Vanilla Offline Actor-Critic,285,1,0,0.861902117729187
Vanilla Offline Actor-Critic,285,2,0,0.8532410264015198
Vanilla Offline Actor-Critic,285,3,0,0.8564574122428894
Vanilla Offline Actor-Critic,285,4,0,0.8604950904846191
Vanilla Offline Actor-Critic,285,5,0,0.8675734400749207
Vanilla Offline Actor-Critic,285,6,0,0.8602024912834167
Vanilla Offline Actor-Critic,285,7,0,0.858393669128418
